130.03027800715662, 793019.2741316445
136.85108725571155, 820758.6715601608
143.67189650426644, 844163.7881404718
150.49270575282137, 866702.0485511415
157.3135150013763, 884472.600028785
164.13432424993118, 906577.4323546342
170.95513349848608, 923047.6995778158
177.77594274704103, 933449.9736135094
184.59675199559592, 944719.1038188445
191.41756124415082, 952520.8093456149
198.23837049270577, 959455.6587027439
205.05917974126066, 962489.655296488
211.87998898981556, 968991.0765687965
218.7007982383705, 968991.0765687965
225.5216074869254, 976792.7820955669
232.3424167354803, 976792.7820955669
239.16322598403525, 976792.7820955669
245.98403523259014, 978526.4944348491
252.80484448114504, 981993.9191134137
259.6256537297, 981993.9191134137
266.4464629782549, 981993.9191134137
273.2672722268098, 985461.3437919782
280.08808147536473, 989795.624640184
286.9088907239196, 989795.624640184
293.7296999724745, 989795.624640184
300.5505092210294, 994129.9054883898
307.37131846958437, 997597.3301669543
314.19212771813926, 997597.3301669543
321.01293696669416, 999331.0425062366
327.8337462152491, 1002798.4671848011
334.654555463804, 1003231.8952696216
341.4753647123589, 1006265.8918633657
348.29617396091385, 1007999.6042026479
355.11698320946874, 1008866.460372289
361.93779245802364, 1014501.0254749565
368.7586017065786, 1015801.3097294183
375.5794109551335, 1020135.590577624
382.4002202036884, 1023603.0152561886
389.22102945224333, 1025770.1556802914
396.0418387007982, 1028804.1522740354
402.8626479493531, 1034005.2892918822
409.68345719790807, 1037039.2858856262
416.50426644646296, 1040940.1386490115
423.32507569501786, 1044407.563327576
430.14588494357275, 1049608.7003454228
436.9666941921277, 1052209.2688543464
443.78750344068266, 1054809.8373632696
450.6083126892375, 1062611.54289004
457.42912193779244, 1063911.8271445017
464.2499311863474, 1069546.3922471693
471.07074043490223, 1075614.385434657
477.8915496834572, 1079081.8101132216
484.71235893201214, 1082115.8067069657
491.533168180567, 1088617.2279792742
497.2171758876961, 1092518.0807426595
122.79108175061933, 751727.1157167528
114.8637489677952, 706390.328151986
105.61519405450039, 655008.6355785835
83.81502890173408, 540155.4404145076
73.2452518579687, 482728.8428324696
63.336085879438485, 422279.79274611385
56.72997522708505, 373920.55267702905
46.16019818331958, 310449.05008635554
38.232865400495456, 256044.90500863525
27.663088356729972, 198618.30742659722
17.753922378199846, 126079.44732297026
93.06358381502889, 600604.4905008634
