LS-DYNA keyword deck by LS-PrePost
time,Sh-10001,Sh-10125,Sh-10250,Sh-10500,Sh-10620,Sh-10750,Sh-84001,Sh-84125,Sh-84250,Sh-84500,Sh-84620,Sh-84750,
    3.0999501178e-05,    1.2522003833e-12,    4.4749010053e-11,   -4.8154012028e-11,    4.2844009590e-11,   -1.1276002354e-10,   -3.7493008698e-11,    5.1074014809e-12,    7.4648022139e-12,   -9.1051020890e-11,    9.7435025326e-11,   -3.9438008415e-11,   -7.4684015916e-11,
    3.1098301406e-05,   -1.4303004310e-12,    3.5877010997e-12,   -3.2455010901e-11,   -9.2649027339e-11,   -1.0312002988e-11,   -9.8818023209e-11,   -1.0231003328e-12,   -4.1095009340e-11,   -8.2062016904e-11,    2.2756005413e-11,   -1.6911003847e-11,   -3.1218007346e-11,
    3.1199600926e-05,    2.5319006874e-12,   -7.0679018194e-11,   -5.3513009995e-11,   -1.4058003373e-10,    9.3691020220e-11,   -5.5667012666e-11,    1.5845004345e-12,   -5.3830013363e-11,   -3.6489009730e-11,   -9.8795027714e-11,   -1.2247002891e-11,    5.4498016343e-12,
    3.1298401154e-05,   -2.1890005000e-12,   -9.9582030122e-11,   -5.3681017964e-12,   -9.2326028767e-11,    5.1293014974e-11,   -5.6882012989e-11,   -9.1231033145e-12,   -1.0571003101e-10,   -4.5443015670e-12,   -8.9478022214e-11,    3.7768007471e-11,    4.9865011426e-11,
    3.1399598811e-05,    3.2104011290e-12,   -8.0945014580e-11,    2.9779009120e-11,   -3.7586010693e-11,   -7.4233015568e-11,    3.6176010104e-11,    2.7837009363e-14,   -9.9127019093e-11,    3.9626010806e-11,    5.7950020650e-12,    1.1485003757e-13,   -7.9444020806e-11,
    3.1498399039e-05,    2.5176009281e-12,   -3.5215011462e-11,    6.0801016999e-11,    2.7941007147e-11,   -7.1891013975e-11,    1.6888004883e-11,    2.4173007346e-12,   -8.4356022167e-11,    5.4053015536e-11,    3.4339010802e-11,   -6.9938020653e-11,   -1.1385001969e-10,
    3.1599600334e-05,   -4.2466013345e-12,    9.1651027045e-12,    6.3758019697e-11,    3.1947007539e-11,   -4.6915015275e-12,   -9.6199020971e-11,    1.2649002505e-11,    2.9304007138e-11,    5.1100013110e-11,    1.8393006302e-12,   -6.7144012572e-11,    1.5633003572e-11,
    3.1698400562e-05,    2.8660008394e-12,    4.6466008125e-11,    2.1315005316e-11,    3.5383009023e-11,    2.6089007690e-11,    1.4594004824e-11,   -2.9528009812e-12,    1.1066002975e-10,    4.7695011135e-11,    5.3693011842e-11,    6.1612021908e-12,   -1.6591004612e-11,
    3.1799700082e-05,    5.7132020469e-12,    1.0684002294e-10,    8.7183029893e-12,   -1.1621002771e-11,    6.8685022947e-12,    3.0899009046e-11,   -4.3733016340e-12,    1.0593001476e-10,    2.9234007576e-11,    8.4996024108e-11,    2.7436006592e-11,    4.3786013010e-11,
    3.1898500310e-05,   -4.3001010738e-12,    7.5882022887e-11,   -1.9385005753e-11,   -4.0735012585e-11,   -1.8891006381e-12,   -1.5653003199e-11,   -1.1500002339e-11,    8.8582023661e-11,    8.3678021109e-12,    1.8094003726e-11,   -2.0926005720e-11,    6.7157016059e-11,
    3.1999701605e-05,   -9.8378033150e-12,    4.3542010275e-11,    1.1678002315e-11,   -4.4401014983e-12,   -2.7161006083e-11,    2.9076007227e-11,    9.5996032304e-12,    5.1154011582e-11,   -2.4431005829e-11,   -6.0982011107e-11,   -3.3691008317e-11,   -5.8686014381e-11,
    3.2098498195e-05,   -6.3664017634e-12,   -1.4436004475e-11,    2.4505005664e-11,    5.2763012709e-11,   -5.8110013329e-11,   -8.6345019676e-12,    4.5924015458e-12,    6.3276020708e-12,   -4.8967011002e-11,    2.2347006190e-11,    4.3987011950e-11,    8.5401027613e-13,
    3.2199699490e-05,    1.1138003714e-11,   -3.0306007703e-11,   -3.3337006766e-11,    7.8963016681e-11,    1.7274003408e-11,    5.7491018239e-13,   -5.7942019238e-12,   -5.3779015963e-11,   -1.8587005199e-11,    1.7350003378e-10,    5.3146011897e-11,    2.9529007711e-11,
    3.2298499718e-05,    6.1402020621e-12,   -4.9681012776e-11,   -7.0958017240e-11,    4.7954012289e-11,    1.1241001879e-10,    4.9682015446e-11,   -3.6807011432e-12,   -8.8494017669e-11,   -1.9746005178e-11,    1.3289003231e-10,   -1.4136003132e-11,    6.8572016121e-11,
    3.2399701013e-05,    2.0215008053e-12,   -9.8677024885e-11,   -5.3948016193e-11,   -7.2352020208e-11,    4.9465011948e-11,    2.2855006082e-11,    3.3536010340e-12,   -7.9455018953e-11,   -1.8018005490e-11,   -5.7160016304e-11,    2.8834006363e-11,    3.8478008973e-11,
    3.2498501241e-05,   -1.5591004182e-11,   -7.0097018467e-11,   -2.9153006398e-11,   -1.2873002664e-10,   -1.3431002838e-11,   -8.0323022539e-12,    6.7325021426e-12,   -9.6625027424e-11,   -5.1306011523e-11,   -1.5971003686e-10,    7.3192025357e-12,    1.1057003403e-11,
    3.2599800761e-05,    8.0851028997e-12,   -1.6048003204e-11,    1.6661004174e-11,   -6.8638018880e-11,   -1.5841004723e-12,    1.2519003195e-11,   -1.6219005305e-12,   -5.4335012184e-11,   -2.7684006129e-11,   -9.7127021703e-11,    1.1942003809e-11,   -3.7303007905e-11,
    3.2698600990e-05,    3.8127014566e-12,    3.0773009141e-11,    2.9171005889e-11,   -5.1131017823e-12,    5.4338018460e-12,    4.9858010082e-11,   -5.2991014354e-12,    2.8974007221e-11,    2.1729005747e-11,    1.1966002841e-11,    2.7248007670e-11,   -2.6702008660e-11,
    3.2799798646e-05,    4.8242018019e-12,    6.4169017322e-11,    5.3754015128e-11,    2.3606006039e-11,    4.8588012086e-11,    3.5754010863e-11,   -4.4312014995e-13,    1.0193001998e-10,    1.9745004243e-11,    5.7150017357e-11,   -1.0925002222e-11,    5.6070013216e-11,
    3.2898598874e-05,   -3.6734009931e-12,    9.2196021650e-11,    3.8344008524e-11,   -3.4392006604e-11,   -1.6039003459e-11,    2.4087006695e-11,    3.1649010669e-12,    1.3653003728e-10,    6.3206016809e-11,    1.2365003119e-11,    3.8681009784e-11,    3.2308006964e-11,
    3.2999800169e-05,   -6.1891017485e-12,    9.4252029792e-11,    1.2462002784e-11,   -2.8551007045e-11,   -2.7155007409e-11,   -5.9357012361e-11,    4.9192013310e-12,    6.2702017189e-11,    9.9674019038e-11,   -3.7388009355e-11,   -5.7040015072e-11,    4.7025012356e-11,
    3.3098600397e-05,   -3.0435009981e-12,    1.4403003963e-11,    1.3589003187e-11,   -9.3048034555e-12,   -2.7097008665e-11,   -3.6362007155e-11,   -9.9066033155e-12,    3.0375008064e-11,    5.3919015086e-11,   -3.9114010641e-11,   -9.6767018010e-11,   -5.4333018119e-12,
    3.3199801692e-05,    9.3675033821e-14,   -5.3860013671e-11,    2.0535004253e-11,   -1.6345005210e-11,   -1.3297002388e-10,    6.1277011243e-11,    2.7646008312e-12,   -1.6409004364e-11,    5.2900015098e-12,    1.1239003651e-11,    5.6349015731e-11,   -1.6628004529e-11,
    3.3298700146e-05,    4.2095012372e-12,   -6.8696014155e-11,    2.0487006189e-11,    2.8027007798e-11,   -3.6680012326e-13,    2.5179006449e-11,   -7.5617021325e-12,   -7.0436018129e-11,   -5.6424011297e-11,    7.9408021825e-11,   -1.6570004049e-11,    2.4084007358e-11,
    3.3399901440e-05,    1.2249003895e-12,   -7.7008018018e-11,   -4.7677015114e-11,    9.7842019209e-11,    6.2370018872e-11,    2.7266007160e-11,    6.7203022661e-12,   -9.4356029934e-11,   -8.4559026448e-11,    1.2505002589e-10,   -5.0438011406e-11,    3.8793010471e-11,
    3.3498701669e-05,   -1.1818004257e-12,   -3.6182008778e-11,   -7.8286016558e-11,    1.0685002882e-10,   -1.6326003049e-11,    5.7735019023e-12,    8.1080021169e-12,   -6.8614017246e-11,   -6.3497013203e-11,    1.0069001882e-10,   -1.9263006121e-11,   -2.5916005453e-11,
    3.3599899325e-05,    8.7330023855e-13,   -3.5260010189e-11,   -4.1750013169e-11,   -4.1203011055e-13,   -1.7041004025e-11,   -1.0264002322e-11,    3.1910010658e-12,   -3.0478009005e-11,   -9.1289018012e-11,    6.9773024164e-12,   -3.6943007681e-11,    4.8285013141e-12,
    3.3698699553e-05,    3.4968011017e-13,    1.9208004978e-11,   -2.2054006191e-11,   -9.7918020914e-11,   -2.0496004199e-11,   -1.7014004788e-11,   -6.1368015704e-12,   -1.1498002203e-11,   -4.1276013857e-11,   -9.1919027945e-11,    5.1334013429e-11,    5.4765015439e-11,
    3.3799900848e-05,    1.0809002131e-11,    5.4106014807e-11,   -2.5575005655e-11,   -5.3045016296e-11,    6.7472014087e-11,    7.4945022410e-11,   -9.1723035417e-12,    2.7472007308e-11,    5.3397015976e-11,   -1.2166001540e-10,    4.4678011291e-11,   -1.2108003836e-11,
    3.3898701076e-05,   -1.1149002728e-11,    4.4240007491e-11,    7.8541027848e-12,    1.3734003518e-11,    9.3293026082e-11,    9.7257028819e-11,    3.5306011587e-12,    8.3983021926e-11,    1.0642002557e-10,    3.4183007119e-11,    4.7800013947e-11,    3.8049008388e-11,
    3.4000000596e-05,   -6.1547017483e-12,    5.7820016136e-11,    6.8312015766e-11,    2.1025004654e-11,   -4.6014012912e-12,   -2.4192006037e-11,    6.7923023976e-12,    7.2427022713e-11,    7.2994020550e-11,    9.1725023410e-11,    5.8810012415e-11,    7.2255021411e-11,
    3.4098800825e-05,    1.6797005410e-12,    6.7823018035e-11,    1.1179002862e-10,   -3.4083007250e-11,    1.6126004612e-12,    2.1312005979e-11,    3.2031010331e-13,    5.5913013802e-11,    4.1942012363e-11,   -3.9841012434e-11,   -1.7742005781e-12,    5.2595015149e-11,
    3.4199998481e-05,    7.8603026865e-12,    1.3989003532e-11,    4.8109013301e-11,   -1.2189002585e-10,    4.0952012614e-11,    3.4523009451e-11,   -9.9070031692e-12,    3.0484009414e-12,    4.0152010189e-11,   -1.5770003359e-10,   -9.5683036147e-12,    3.3301007785e-11,
    3.4298798710e-05,    3.1081010161e-12,   -6.7179012353e-11,    7.1104025445e-12,   -5.8015012933e-11,    1.9158006345e-12,    7.9577018586e-11,   -5.9383019335e-12,   -2.0569004833e-11,    1.1583003653e-11,   -1.3588002945e-10,    4.8409012909e-11,    1.1022002755e-10,
    3.4397598938e-05,   -1.2370003459e-11,   -1.0277001472e-10,   -2.2055005391e-11,   -3.2708011646e-12,   -4.8283013004e-11,    1.2548002915e-10,    1.4192003475e-11,   -3.6874010789e-11,   -4.9340011243e-11,    1.0662002531e-10,    6.4280018808e-11,    1.1288003171e-10,
    3.4498800233e-05,   -2.3470006320e-12,   -5.0939013424e-11,   -7.1511019328e-11,    8.7506023261e-11,    7.3843023710e-12,    1.1366002584e-10,    1.8795006784e-12,   -1.0205001427e-10,   -7.4727023180e-11,    1.8102003230e-10,   -8.8617023442e-11,    8.6964021054e-12,
    3.4597600461e-05,    6.9363022270e-12,   -1.4568003054e-11,   -6.6440020152e-11,    1.3946004074e-10,   -2.8889007506e-11,    4.0575008631e-11,   -1.9344005564e-12,   -6.6303018631e-11,   -9.1753021847e-11,    3.0764009396e-11,   -1.1179002862e-10,    3.3662007209e-11,
    3.4698899981e-05,    1.2170002853e-11,    1.1994002146e-11,   -4.6632010753e-11,   -9.8942035121e-12,   -6.5659012949e-11,    1.7833004171e-11,   -3.2453011632e-12,    1.6864004984e-11,   -7.4606015810e-11,   -7.3537027162e-12,   -2.5295007408e-11,    9.6642020775e-11,
    3.4797700209e-05,   -2.9465011160e-12,    2.4274008151e-11,   -2.0679005383e-11,   -1.6998003699e-11,    1.2706002916e-11,    8.9836020567e-11,   -1.3289003687e-13,    5.6218012884e-11,   -1.0989002243e-11,   -3.5345008170e-11,    2.3347006620e-11,    9.9812026699e-11,
    3.4898901504e-05,   -1.1010001938e-11,    4.2629007962e-11,   -1.4443005169e-12,    2.2434006042e-11,   -2.1115006445e-12,    7.4787023796e-11,    9.1652033185e-12,    3.4388009801e-11,    6.5812015559e-11,    2.7477006781e-11,    3.1281005564e-11,    5.2815012780e-11,
    3.4997701732e-05,   -3.8889011911e-13,    7.7035017254e-11,    1.4505003969e-11,    3.0835008158e-11,   -3.1767010897e-12,    1.1117003151e-11,   -7.4969024044e-12,    5.7414017117e-12,    1.0848002358e-10,    9.2410024077e-11,   -3.3079010451e-12,   -6.1534020067e-12,
    3.5098899389e-05,   -5.4102019089e-13,    1.4070002975e-11,    6.4330020477e-11,    5.8681018378e-11,   -4.9688015204e-13,   -3.1657006877e-11,   -5.1648017460e-12,    1.7541003372e-11,    4.7715012497e-11,   -2.6996006125e-11,   -3.1842008197e-11,   -9.3180029664e-12,
    3.5197699617e-05,    3.9923012812e-12,   -4.5810013768e-12,    9.0636019523e-11,   -5.4520016973e-11,    6.6804013710e-11,   -2.4375005486e-11,   -7.0679022530e-12,    3.3551009193e-11,    1.0153002571e-11,   -3.9687010622e-11,    5.2193010330e-11,    2.6661008470e-12,
    3.5298900912e-05,    2.7197009835e-12,   -7.6394021317e-12,    3.2427008995e-11,   -9.4499019720e-11,    9.4338023504e-11,   -1.0380002413e-11,    6.8565023451e-12,    1.5387004171e-11,   -1.8418005836e-12,   -8.6935014743e-11,    1.4956003103e-10,    1.1090002180e-11,
    3.5397701140e-05,   -7.4900025418e-12,   -2.4736004911e-11,   -1.3366002749e-11,   -7.3341013818e-11,    7.8693017380e-11,   -9.7704032365e-12,    6.2807020869e-12,   -1.2464002920e-11,    1.2016002776e-11,   -1.2026002416e-10,    9.9192022651e-11,   -3.0993006772e-11,
    3.5499000660e-05,    5.4021019429e-12,   -4.3800012228e-11,   -3.9134008534e-11,   -5.7823013738e-11,    1.3852003745e-11,   -5.1014012459e-11,    2.8605011155e-12,   -4.9265012209e-11,   -4.9236018908e-12,   -1.1562003091e-11,    2.4545006652e-11,   -5.7054014291e-11,
    3.5597800888e-05,   -1.5754005088e-12,   -4.0360007003e-11,   -1.0510002590e-11,    7.5948023912e-12,    5.4523018045e-12,   -5.7279014865e-11,   -1.2943003874e-12,   -3.6282008647e-11,   -6.7368020884e-11,    5.5854015857e-11,    8.1645029279e-12,   -6.7223018818e-11,
    3.5698998545e-05,    8.6171026911e-12,   -3.3190009768e-11,   -2.1161006974e-11,    8.3174023224e-11,    1.1996002802e-10,   -2.2305005065e-11,   -7.8631025302e-12,   -3.0561005115e-11,   -8.2328019402e-11,    4.2572008419e-11,    2.4864004952e-11,   -9.2272016416e-11,
    3.5797798773e-05,   -4.6729018224e-12,    5.5206017709e-12,   -6.4567018399e-11,    6.5474015098e-11,    4.9869011698e-11,   -4.1398010020e-11,    6.6853022684e-13,    8.4154020558e-12,   -8.7876025900e-12,    1.7517005207e-11,    5.9034013788e-11,   -1.1886002599e-11,
    3.5899000068e-05,   -5.8336018308e-12,    2.0811005697e-11,   -5.5281015876e-11,   -3.0337007212e-11,   -5.0710012578e-11,   -9.5335024597e-11,    1.2077003460e-11,    4.6496011902e-11,    9.6553034665e-12,    6.0940016054e-12,    3.1281005564e-11,    1.1017002415e-11,
    3.5997800296e-05,   -3.2097011680e-12,    6.2037014414e-11,   -1.0070002558e-12,    2.8950007322e-11,   -4.6143009552e-11,   -4.5086014783e-11,   -4.2560013673e-12,    1.0602002783e-11,    1.9185004280e-11,   -8.9958032343e-12,   -6.5127014892e-11,   -5.8249016721e-11,
    3.6099099816e-05,    5.9703019438e-12,    4.9102014121e-11,    5.3299011038e-11,    7.9630017857e-11,    3.0258007905e-11,   -2.7055005805e-11,   -3.8510011152e-12,   -3.5250012544e-12,    2.0731005454e-11,    9.6576031894e-11,   -1.3311003341e-11,   -1.4855003339e-10,
    3.6197900044e-05,    6.3743021278e-12,    3.7175011333e-12,    3.7764010669e-11,    8.4875023676e-11,    3.8133007169e-11,   -1.0166002068e-10,   -1.3848003473e-11,    1.9318005529e-11,    4.0894006931e-11,    1.1623002560e-10,    6.9730020369e-11,   -9.0933024999e-11,
    3.6299101339e-05,   -9.2808026889e-12,   -2.5921004926e-11,    1.7216004664e-11,    6.5801017413e-11,    3.4427006385e-11,   -1.3209001948e-10,    8.4493028893e-12,    1.6168004435e-11,    5.0167009435e-11,   -3.1251005256e-11,    5.5620012068e-11,   -3.5303007045e-11,
    3.6397901567e-05,   -9.6646033190e-12,   -1.8743005412e-11,    4.3450007481e-11,   -1.0250002236e-10,    6.0945012925e-11,   -1.0784002857e-10,    9.0304031614e-12,    5.3222014469e-12,   -3.7459011587e-12,   -1.0549002644e-10,    2.9578006711e-11,   -9.0115026552e-11,
    3.6499099224e-05,    1.1745002540e-11,    2.9786006994e-11,    2.2203005060e-11,   -1.1791002896e-10,    2.8469006666e-11,   -1.0859001892e-10,   -4.1633013768e-13,   -4.4236014157e-11,   -6.6772021939e-12,   -9.3130024525e-11,    8.4329022931e-11,   -1.0691002250e-10,
    3.6597899452e-05,    8.6622028994e-12,   -1.9983004834e-11,   -3.0792011193e-13,   -2.2471007693e-11,    9.7848021352e-11,   -1.3821002676e-10,   -6.2106019112e-12,   -1.3682002580e-11,   -4.4569014278e-12,   -1.3288002643e-11,    1.3103003405e-10,   -1.3973003310e-10,
    3.6699100747e-05,    6.9363022270e-12,   -5.4800015220e-11,   -2.6411008797e-12,    4.3499009950e-11,    1.4312002972e-10,   -1.2868002497e-10,   -9.4270034487e-13,    1.9493006168e-11,   -1.1025002092e-11,    6.9483016563e-11,    8.7690021910e-11,   -1.8590003148e-10,
    3.6797900975e-05,   -1.5608002737e-11,   -3.8474008701e-11,   -3.9721011202e-11,    2.7060007013e-11,    1.0749002383e-10,   -6.9187017226e-11,    1.1758002558e-11,   -5.3605015392e-12,   -1.8934003670e-11,   -7.2812025506e-12,    6.4740018901e-11,   -1.5023003674e-10,
    3.6899200495e-05,   -7.5556028448e-12,    4.4336014894e-12,   -4.5873010251e-11,   -1.4704003640e-11,    5.7240014811e-11,   -9.1753021847e-11,   -4.6065018119e-13,   -2.6019008129e-11,   -4.5629010986e-11,   -8.1263017149e-11,    8.0501022515e-11,   -5.3191014093e-11,
    3.6998000724e-05,    6.3130022043e-12,    3.5882009169e-11,   -7.7901018969e-11,   -3.3570011354e-11,    9.9009030141e-12,   -5.9399013486e-11,   -1.2857002789e-11,   -2.7428007782e-11,   -3.1113008003e-11,   -1.1554003414e-11,    3.5255010716e-11,   -1.4111004032e-11,
    3.7099198380e-05,    3.5376012016e-12,    8.2930025694e-12,   -3.8479008174e-11,    5.1047013838e-11,   -5.7492018958e-12,   -4.3483012330e-11,   -3.2056011491e-12,    3.8123008222e-11,   -2.1299005962e-11,    1.3053003123e-10,    1.5809003412e-11,   -2.2431004970e-11,
    3.7197998608e-05,    4.8510013281e-13,    1.6047004003e-11,    4.0415011615e-11,    2.0638005194e-10,   -3.1308008269e-11,   -4.1442009546e-11,    1.2310003277e-12,    4.4282008616e-11,   -1.0577002815e-11,    1.3629003481e-10,   -1.3067003209e-11,    2.7148008234e-12,
    3.7299199903e-05,   -9.3696031836e-12,    4.2911011550e-11,    2.3009006159e-11,    1.3356003803e-10,   -1.1586002990e-11,    4.6446010232e-11,    1.2863002330e-11,    2.1585004617e-11,    9.0001027464e-11,    7.3740021034e-11,   -8.9441024032e-11,    6.0396014578e-11,
    3.7398000131e-05,    4.6051014564e-12,    2.8600006044e-11,    8.6727021398e-11,   -2.2841009140e-13,   -5.6134014104e-11,    1.3620002348e-10,    1.0848003268e-12,   -1.0448002706e-11,    6.8153017951e-11,    1.7444004574e-11,   -5.7860011921e-11,    6.4151017831e-11,
    3.7499201426e-05,    5.5948019655e-12,    1.1191003636e-12,    7.6440020980e-11,   -4.4559012730e-11,   -1.1393002514e-10,    1.4209003418e-10,   -1.0427003011e-11,   -1.6682004736e-11,    3.2917005927e-11,   -5.0001013746e-11,   -3.3653007464e-11,    1.1388003041e-10,
    3.7598099880e-05,    2.3072006545e-12,   -3.6608008291e-11,    1.1216002953e-11,    3.5714008140e-11,   -7.7550021960e-11,    6.6569014190e-11,    5.6122017840e-13,   -8.5858030754e-12,    1.5505003531e-11,    2.1373005796e-11,   -4.6452008906e-11,    1.2162001961e-10,
    3.7699301174e-05,    4.7708018092e-13,   -4.1282012531e-11,    8.4686034227e-12,    5.8479013298e-11,   -4.1132010992e-11,    7.3220020325e-11,   -9.4945032671e-15,   -2.0890005004e-11,   -6.4779015485e-11,    8.6831021540e-11,   -8.1763019966e-11,    4.7516008489e-11,
    3.7798101403e-05,   -7.7432019130e-12,   -2.8560006790e-11,   -8.0627025889e-11,    2.0670003903e-11,   -2.4162005730e-11,    1.0774001830e-10,    1.1729002318e-11,   -1.8561005163e-11,   -5.8880018916e-12,    1.4052003484e-11,   -3.1852007143e-11,    4.2963011621e-11,
    3.7899299059e-05,   -4.5159015416e-13,   -1.2566003793e-11,   -6.1758015368e-11,   -1.6116004364e-11,   -2.8891007642e-11,    5.5265014787e-11,   -3.8402011605e-12,   -1.6309004494e-11,   -6.3656017957e-11,   -9.5051029547e-11,   -1.9241004623e-11,    1.1339002653e-10,
    3.7998099288e-05,    7.9373027248e-12,   -1.5460005238e-12,   -2.0314005686e-11,   -4.8736011754e-11,   -4.1966010528e-11,    3.0213010913e-12,   -6.1937018014e-12,   -6.1225018111e-12,   -6.5904018354e-11,   -1.9599004711e-11,   -4.5734010329e-11,    1.2000003768e-10,
    3.8099300582e-05,   -5.1847016264e-12,    6.5852020018e-12,   -8.7841019181e-11,    5.9953014775e-11,   -8.1837016330e-11,    2.4507007534e-11,   -8.8880023133e-12,    1.9080004937e-11,    2.4295006978e-11,    8.8567021772e-11,   -6.3913020709e-11,   -1.3957003088e-11,
    3.8198100810e-05,   -1.2265004550e-12,    2.4883007113e-11,    2.9865006301e-11,    1.2765002944e-10,   -8.0192026630e-11,    1.5354004526e-11,    1.5957005682e-12,    4.1141010737e-11,   -2.4852005870e-11,    1.1258002863e-10,   -9.7829022661e-11,   -1.0780001891e-10,
    3.8299400330e-05,   -1.1844002341e-11,    2.9973006715e-11,    3.4435010399e-11,    1.2418002737e-10,   -6.4299017499e-11,   -1.6822003859e-11,    1.2821002940e-11,    3.4687006739e-11,    4.1320009914e-11,    1.0310002158e-10,   -1.1227001967e-10,   -4.4698012652e-11,
    3.8398200559e-05,    8.6993025630e-12,    5.0965013459e-11,    3.7982009898e-11,    1.0124002331e-10,   -1.2431003449e-10,   -1.6125004110e-11,    1.3794005001e-12,    1.9332004747e-11,    1.0733002681e-10,    5.2818010382e-11,   -1.0993003036e-10,    3.0246007088e-11,
    3.8499398215e-05,    1.2596003234e-11,    2.5519005312e-11,    8.9736024167e-11,    8.7776022561e-11,   -2.0455004357e-10,   -1.5015003130e-11,   -8.6807028579e-12,   -1.4283003599e-11,    3.4166010299e-11,    7.4058016664e-11,   -1.1635001990e-10,    4.9479011166e-11,
    3.8598198444e-05,    4.5232016917e-12,   -3.0732007217e-11,    3.9061011370e-11,    6.4845018244e-11,   -1.8353003839e-10,   -4.3661008836e-11,    3.9701011575e-12,   -9.4366025410e-12,    3.8602010477e-11,    9.5526024591e-11,   -1.5741004333e-10,    1.7486003964e-11,
    3.8699399738e-05,   -1.1492002662e-11,   -5.1762011344e-11,    1.2084003069e-11,    3.7700009781e-11,   -1.2989002929e-10,   -5.2927009997e-11,    1.5319005829e-12,   -3.5898006789e-11,   -4.4725008419e-11,    3.5187009556e-11,   -1.5507002626e-10,   -1.8305005081e-11,
    3.8798199967e-05,   -1.3207004067e-11,   -3.7992008844e-11,   -4.0967011034e-11,    5.1024011405e-11,   -7.7723015524e-11,    9.2328028903e-12,    8.1063029553e-12,   -4.8987015833e-11,   -7.4430017705e-11,   -1.0723002347e-11,   -7.6449020725e-11,   -4.4753010325e-11,
    3.8899401261e-05,    8.9502025583e-12,   -3.2699010166e-11,   -8.8338024395e-11,   -2.8366007460e-11,   -1.6815004250e-11,    7.6340017641e-11,   -1.3354003667e-11,   -3.9761010456e-11,   -2.9633007853e-11,   -2.3505006969e-11,   -6.7928017378e-11,   -3.9921010941e-11,
    3.8998299715e-05,    1.0438002893e-11,    1.8185005585e-11,   -5.5586014958e-11,   -7.1878017427e-11,   -1.2088002474e-11,    6.8896013894e-11,   -1.1029003232e-11,   -1.4086003197e-11,   -3.7325011137e-11,   -4.2082011487e-11,   -5.7392014752e-11,   -1.9460004788e-11,
    3.9099501009e-05,   -6.5683018920e-12,   -6.7670023231e-12,    2.5829007336e-11,   -4.5440012864e-11,   -2.0674005910e-11,   -4.8450011364e-11,    8.1190028658e-12,    6.6087017803e-11,   -4.2650008525e-11,   -7.2736018597e-11,    3.9736009622e-11,    1.2273004878e-12,
    3.9198301238e-05,   -5.7144016082e-12,    3.6165008488e-11,    8.7440029176e-12,   -4.0763011022e-11,    2.8716007437e-12,   -1.3813002131e-10,    9.7370037380e-12,    6.1587013267e-11,    1.5642005052e-11,   -5.1992014860e-11,    8.9157022043e-11,   -1.0161003983e-12,
    3.9299498894e-05,   -4.7524015973e-12,    7.9361017757e-11,   -5.2157020022e-12,   -8.8676036999e-12,    1.2134002136e-10,   -9.7036025049e-11,    3.8440015060e-12,    1.8860005571e-11,    7.9000021802e-11,    2.2145004580e-11,    1.0240002596e-10,   -3.9329008800e-11,
    3.9398299123e-05,    1.3087002836e-11,    5.0772016799e-12,    3.3786008713e-11,    2.7807006697e-11,    1.2650003267e-10,   -9.2992029008e-12,   -1.4693003758e-11,    4.6424010469e-11,    2.9603007545e-11,   -1.2205002634e-11,    8.0377017542e-11,   -7.4220019020e-11,
    3.9499500417e-05,    7.2737024737e-12,    8.3333019305e-12,    3.6812008303e-11,    2.6446005108e-11,    5.7588014218e-11,    3.4765012050e-12,   -1.3883003904e-12,   -2.9918009042e-11,    3.6717007906e-11,   -6.5674014837e-11,    5.7437013479e-11,   -4.5140009786e-11,
    3.9598300646e-05,   -1.3152002924e-11,   -5.1675014962e-11,    3.3110011260e-11,   -7.4347021595e-11,    4.7422010763e-11,   -5.5104011631e-11,    1.2887003097e-11,   -2.5069007634e-11,   -4.3411016969e-12,   -3.0176007526e-11,    3.0979007554e-11,   -1.1433003849e-11,
    3.9699600165e-05,    2.8773009908e-13,   -5.5114017516e-11,    3.1909010156e-11,   -6.9880018438e-11,    3.9509010646e-11,   -4.3094010999e-11,    4.3960013581e-12,   -3.0475007934e-11,   -1.6161003091e-11,   -1.6350004683e-11,    2.2343004183e-11,   -4.5074010496e-11,
    3.9798400394e-05,   -2.2326006061e-12,    1.2799003177e-11,   -5.5581021556e-12,   -1.1255002139e-11,    2.3876005339e-11,    1.9583005356e-11,   -2.5996008731e-12,   -9.7596021542e-11,    1.3635003716e-11,   -4.5649012348e-11,    6.6466013249e-11,   -4.2461010402e-11,
    3.9899601688e-05,    9.4527025096e-12,   -4.7274011095e-11,   -1.6139003328e-11,   -5.1525013423e-11,    2.8950008623e-12,    4.1597010558e-11,   -1.2745002970e-11,    1.5764004685e-11,   -1.7953005402e-11,   -9.3605026508e-11,    6.2946016455e-11,    5.4505015085e-11,
    3.9998398279e-05,   -3.3440010743e-12,    7.9766027767e-13,    2.3400005891e-11,   -1.5254003616e-10,    1.3685003651e-11,    6.2844014714e-11,   -7.3689023633e-12,    8.0530027091e-12,   -5.7904014916e-11,   -1.7632004190e-10,    4.0657013346e-12,    1.2779002856e-10,
    4.0099599573e-05,   -1.1461003153e-11,    5.1861012013e-11,   -1.9670005208e-11,   -2.1872005596e-10,    2.1037006772e-12,    1.0168002551e-10,    1.5527005029e-11,    9.1930031296e-12,   -5.5015016848e-11,   -2.2623004858e-10,    3.0433006809e-11,    6.3303015607e-11,
