A0 f (kHz),A0 Phase velocity (m/ms),A0 Energy velocity (m/ms),A0 Propagation time (micsec),A0 Coincidence angle (deg),A0 Wavelength (mm),A0 Wavenumber (rad/mm),A0 Attenuation (Np/m),A1 f (kHz),A1 Phase velocity (m/ms),A1 Energy velocity (m/ms),A1 Propagation time (micsec),A1 Coincidence angle (deg),A1 Wavelength (mm),A1 Wavenumber (rad/mm),A1 Attenuation (Np/m)
306,1.14945530438873,1.4988739812622,66.7167495400714,17.3616612400355,3.75638988362329,1.67266591111119,0,926.5,5.43384457457382,1.92965684934344,51.8226854862951,3.61908155908789,5.86491589268626,1.07131720593213,0
314.5,1.15676529475633,1.50096839215521,66.6236547835709,17.2484958301796,3.67810904533014,1.70826509756608,0,935,5.34550582578892,1.92715815557951,51.8898771802821,3.67897142819301,5.71711853025553,1.09901260117809,0
323,1.16380133895171,1.50293721746558,66.5363787907461,17.1409783730185,3.60310012059352,1.74382756428777,0,943.5,5.26132419855844,1.92394894999866,51.9764310794574,3.73791826997244,5.57639024754471,1.12674777557867,0
331.5,1.17059088111046,1.50480004030337,66.4540120425835,17.0385110118928,3.53119421149459,1.77933722442307,0,952,5.18095339045921,1.92012461370116,52.0799531897275,3.79598797949441,5.44217793115463,1.15453507523348,0
340,1.17713426921389,1.5065653871865,66.3761432796151,16.9409293489968,3.46215961533497,1.81481676331427,0,960.5,5.10410830951368,1.9157689471569,52.198361471724,3.85322428138761,5.31401177461081,1.18238076498048,0
348.5,1.18346439015135,1.50823132874935,66.3028264257854,16.847602398696,3.3958806030168,1.85023740281027,0,969,5.03052066687871,1.91097266838391,52.329372185406,3.90967716756947,5.19145579657246,1.21029351946479,0
357,1.18957274049445,1.50981503027656,66.2332789081339,16.7585296921493,3.33213652799566,1.88563261270661,0,977.5,4.95995502897405,1.90579902855799,52.4714298315411,3.96538877956037,5.07412279178931,1.23828010574492,0
365.5,1.19548200275874,1.51131742097579,66.1674368415832,16.673265408116,3.27081259304717,1.92098603280906,0,986,4.89221041223377,1.90032180528843,52.6226661830163,4.02038896289566,4.96167384607887,1.26634387952467,0
374,1.20119866577687,1.51274447081606,66.1050176875239,16.5916140979073,3.21176113844082,1.95630529057021,0,994.5,4.82709496183638,1.89460094740137,52.7815633878785,4.07471329700856,4.85379081129852,1.29449033785176,0
382.5,1.20672900689242,1.51410070729872,66.0458049573255,16.5133927617107,3.15484707684294,1.99159742267672,0,1003,4.76443569810211,1.88869563598707,52.946593455614,4.12839403354512,4.75018514267409,1.32272429778232,0
391,1.21208584975765,1.51538953464753,65.9896334992568,16.4383357198887,3.09996381012187,2.02685763190654,0,1011.5,4.70407902080662,1.88264047384711,53.116886303657,4.18145790532543,4.6505971535409,1.35104914481695,0
399.5,1.21728117648668,1.51661353962911,65.936375607233,16.3662001200356,3.04701170584902,2.06208111872968,0,1020,4.64590273953006,1.87651023263125,53.2904101779289,4.2339133002244,4.55480660738241,1.37946258727996,0
408,1.22231351506028,1.51777691567636,65.885835373532,16.2969373246733,2.99586645848107,2.09728484038144,0,1028.5,4.58976470531526,1.87032407153589,53.466670039637,4.28579507977429,4.46258114274697,1.40797110600255,0
416.5,1.22719412174573,1.518881075439,65.8379392679556,16.2303286098513,2.94644446997774,2.13246350684731,0,1037,4.53555855752264,1.86412785941204,53.6443889806682,4.33711368605368,4.37373052798712,1.43657348503161,0
425,1.23193352923874,1.51992949258138,65.7925255665407,16.1661733365311,2.89866712762056,2.16761188178833,0,1045.5,4.48316719410613,1.85794353728502,53.8229488642741,4.38789697704372,4.2880604439083,1.46527442636813,0
433.5,1.23653582252572,1.52092407986316,65.7495014537459,16.1043644718925,2.85244711078596,2.20273507733797,0,1054,4.43251354899189,1.85182028340771,54.0009205515239,4.43814071362183,4.20542082447048,1.49406814904682,0
442,1.24100496841169,1.52186244858118,65.7089608152363,16.0448007335847,2.80770354844273,2.23783786242835,0,1062.5,4.38350845062546,1.84576581249985,54.1780540753235,4.48785772137489,4.12565501235338,1.52295460681176,0
450.5,1.24534481893939,1.52275123450465,65.6706083922694,15.9873862101211,2.76436141828943,2.2729246854659,0,1071,4.33606011059474,1.83980530028078,54.353577514283,4.53706948677879,4.04860888010714,1.55193684874132,0
459,1.24956441237849,1.52358982881774,65.6344628380702,15.9319606690552,2.72236255420151,2.30798991026473,0,1079.5,4.29009692040388,1.83396106094068,54.5267847446595,4.58578219546665,3.97415184845195,1.58101289200287,0
467.5,1.25367223191912,1.52437993791156,65.6004435068874,15.8783762704192,2.68165183298208,2.34302799114398,0,1088,4.24555093325286,1.82824468363669,54.6972737812551,4.63400266182799,3.90216078423976,1.61018103932478,0
476,1.25766622394074,1.5251223641565,65.5685093538752,15.8266258493495,2.64215593264862,2.37805241906409,0,1096.5,4.20235765253844,1.82267468332865,54.86442584333,4.68173828309603,3.83251951895891,1.63943987136859,0
484.5,1.26155198033873,1.52581473825127,65.538756110463,15.7766049171852,2.60382245683949,2.4130621082384,0,1105,4.16046255610477,1.81725968786321,55.0279085965877,4.72898933701486,3.76512448516269,1.66878554266662,0
493,1.26533243425621,1.52646142062814,65.5109907454131,15.7282461111666,2.56659722972862,2.44806050376823,0,1113.5,4.11980706510163,1.81200975184486,55.1873409611548,4.77576426496412,3.69987163457712,1.69821710798292,0
501.5,1.26901043934926,1.52706338669874,65.4851664122364,15.681485263462,2.53042958992873,2.48305083539453,0,1122,4.0803355188705,1.80692578836267,55.3426159746241,4.82207197128706,3.63666267279011,1.72773387924897,0
510,1.27259775144563,1.52761978180526,65.4613151721728,15.6361480622335,2.49528970871693,2.51801836284989,0,1130.5,4.04200115260824,1.80201751349852,55.4933563358414,4.867914369058,3.57541013056899,1.7573327472168,0
518.5,1.27609660687166,1.52813062060538,65.4394321084832,15.5921839351852,2.46113135365798,2.55296625994419,0,1139,4.00475927132931,1.79728593946006,55.6394493521949,4.91329385292175,3.51603096692652,1.78701079890429,0
527,1.27950064468238,1.52859768015675,65.4194372385451,15.5496509376173,2.42789496144665,2.58791480148539,0,1147.5,3.968567147852,1.79273328973181,55.7807458436607,4.95821327126451,3.45844631621089,1.81676531387178,0
535.5,1.28282074503732,1.52902341580098,65.4012220915628,15.5083925701867,2.39555694684841,2.62284948618973,0,1156,3.93338392620544,1.78835436543401,55.9173293240077,5.00267589914107,3.40258125104277,1.84659376032652,0
544,1.28605897768332,1.52940611518064,65.3848569110688,15.4683646511896,2.36407900309433,2.65777298430194,0,1164.5,3.89917053014947,1.78415718206667,56.0488733869096,5.04668541200284,3.34836456002531,1.87649379108591,0
552.5,1.28921736133096,1.52974484322279,65.3703788857524,15.4295248534781,2.33342508838183,2.6926878169193,0,1173,3.86589490147838,1.78013486457399,56.1755190519969,5.0902388303525,3.2957330788392,1.90646061342826,0
561,1.29229786491307,1.53004284255971,65.3576470007227,15.3918326091782,2.30356125652954,2.72759636383432,0,1181.5,3.8335106205571,1.77627983491087,56.2974358176047,5.13335449172917,3.24461330559213,1.93649742369929,0
569.5,1.29530240881213,1.53029861677028,65.3467231193422,15.3552490202668,2.27445550274298,2.76250087091266,0,1190,3.801993811028,1.7725915167664,56.4145766546498,5.17602333649147,3.19495278237647,1.96659723481298,0
578,1.29824020136968,1.53050450296617,65.3379325615813,15.3196480915667,2.24609031378837,2.79738765115907,0,1198.5,3.771313878207,1.76906584466795,56.5270084781779,5.21824702579829,3.1466949338398,1.99675705439689,0
586.5,1.30109838089649,1.53068630881661,65.330172109079,15.2851720031678,2.21841156163085,2.83229019170841,0,1207,3.74143905019047,1.76569603342355,56.6348896452508,5.26003092778726,3.09978380297471,2.0269753332958,0
595,1.30389306082933,1.53081747590668,65.3245743361869,15.251613454621,2.19141690895685,2.86717934935095,0,1215.5,3.71233889994999,1.76247671530714,56.7383382324989,5.301380677051,3.05416610444261,2.05725068392319,0
603.5,1.30662565192577,1.53091418640649,65.3204476697219,15.2189444232005,2.16507978778089,2.90205716326952,0,1224,3.68398428120752,1.75939936138873,56.8375788888929,5.34230215394913,3.00979107941791,2.08758187574758,0
612,1.30929086223589,1.53096517861339,65.3182720266512,15.1872171656256,2.13936415398021,2.93694053697681,0,1232.5,3.65635609381376,1.75645937713246,56.9327143581635,5.38278843277821,2.96661752033571,2.11796271818302,0
620.5,1.31189035324882,1.53097741846966,65.3177498202151,15.156400995295,2.11424714463951,2.97183104780823,0,1241,3.62942712687305,1.75364643299603,57.0240375245735,5.42284591156414,2.92459881295169,2.14839221002015,0
629,1.31443209189793,1.53095123861073,65.3188667790266,15.1263916323298,2.08971715723041,3.00671566266267,0,1249.5,3.60316291949528,1.75095917370901,57.111554342054,5.46249392924966,2.88368380911987,2.1788745656887,0
637.5,1.31691736125576,1.53088629966419,65.3216375520087,15.0971650739428,2.06575272353845,3.04159604176488,0,1258,3.57755523714995,1.74838423552571,57.1956655568516,5.5017139455132,2.84384359073923,2.20939904277448,0
646,1.31934134833695,1.53078174261735,65.3260992184415,15.0687691124207,2.04232406863306,3.07648791084608,0,1266.5,3.5525717264321,1.74591556984694,57.2765382971909,5.54052545108037,2.80503097231117,2.23997002856714,0
654.5,1.32171148218953,1.53063917607048,65.3321838114221,15.0411083713554,2.01942166873879,3.11137857162031,0,1275,3.52820495038893,1.74355068302538,57.3542260477807,5.57891084646063,2.76721956893249,2.27057707227889,0
663,1.32402895925975,1.5304585483356,65.339894444545,15.0141613691287,1.99702708787292,3.14626944488367,0,1283.5,3.50441692989367,1.74126786937513,57.4294178160458,5.61690192383616,2.73035989863161,2.30122970613821,0
671.5,1.32628929150962,1.5302410576791,65.3491810967804,14.9879728054702,1.97511435816771,3.18117545001719,0,1292,3.48119391844235,1.73907358186036,57.5018797611922,5.65449393860985,2.69442253749408,2.33192278484398,0
680,1.32850492480631,1.52998375139001,65.3601712496286,14.962391714177,1.95368371295046,3.21607088472407,0,1300.5,3.4585224960356,1.73695411089444,57.5720448645045,5.69168247276469,2.65937908191896,2.36265124814239,0
688.5,1.33066592456712,1.52968965555246,65.3727372980658,14.9375263951583,1.9327028679261,3.25098358958912,0,1309,3.43637544713477,1.73490281882889,57.64011615792,5.72848703985973,2.62519132707011,2.39341995472461,0
697,1.3327789138352,1.52935871807823,65.3868832850793,14.9132942411038,1.91216486920402,3.28590144520075,0,1317.5,3.41474064336218,1.73291087501618,57.7063722328284,5.76490365095474,2.59183350539824,2.424224123229,0
705.5,1.33484495924991,1.52899105107486,65.4026064637211,14.8896772532777,1.89205522218272,3.32082554119702,0,1326,3.39360623686068,1.73097065880306,57.7710543453976,5.80092861028979,2.55928072161439,2.45505905394238,0
714,1.33686510375331,1.52858682624629,65.4199017569496,14.866658033012,1.87236008929035,3.3557569097518,0,1334.5,3.37294749639906,1.72907979446483,57.8342308551185,5.83658135936218,2.52749906062125,2.48592982884638,0
722.5,1.33883296912649,1.52814359637774,65.4388764492006,14.8443036681885,1.85305601263182,3.39071526405498,0,1343,3.35274728565967,1.72722115978389,57.8964653330857,5.87186985917079,2.49646112111665,2.51683683516335,0
731,1.34076912573146,1.52766981848157,65.4591710788625,14.8223757936489,1.83415749074071,3.42565201674268,0,1351.5,3.33299542737604,1.72539673021968,57.9576848898211,5.90679092455505,2.46614534027084,2.54777575537764,0
739.5,1.34265517672115,1.52715683465572,65.4811593221491,14.8010783223959,1.81562566155666,3.4606171526528,0,1360,3.31368197017059,1.72359396279609,58.0183048667538,5.94134161893766,2.43653086041955,2.57874234603278,0
748,1.34449241877411,1.52660591943345,65.5047898917566,14.7803914618421,1.79744975771939,3.49561109021022,0,1368.5,3.2947785467148,1.72180952778586,58.0784334075522,5.97555317518417,2.40758388506745,2.60974720181082,0
756.5,1.34630005682913,1.52602354400485,65.5297884445235,14.7600949535884,1.77964316831346,3.5305871531168,0,1377,3.27628398363274,1.72003700495211,58.1382840671992,6.009408947949,2.37929120089523,2.64078028986762,0
765,1.3480609151884,1.52540365737732,65.5564181430725,14.7403778479644,1.76217113096523,3.56559314630126,0,1385.5,3.25817469986675,1.71826071534419,58.1983857903478,6.04293393925611,2.35162374584392,2.67184974564235,0
773.5,1.34978480240048,1.52474982482504,65.5845295876488,14.7211262820489,1.74503529722105,3.60060642738029,0,1394,3.24044988468385,1.71648344989737,58.2586450256653,6.07611208467428,2.32456950120792,2.70294577293328,0
782,1.35146407729701,1.52405916634589,65.6142505541708,14.7024217768772,1.72821493260487,3.63565039778309,0,1402.5,3.22308725117368,1.71470203980144,58.319170140825,6.108968103101,2.29810142686181,2.73407658762897,0
790.5,1.35310809398038,1.5233345843214,65.6454603139909,14.6841565140653,1.71171169383983,3.67070303357263,0,1411,3.20607248073881,1.71289036744805,58.3808525638361,6.14151307717449,2.27219878152998,2.76524455441738,0
799,1.35471759273534,1.52257697376067,65.6781244714388,14.6663191683319,1.69551638640218,3.70576501505377,0,1419.5,3.18940538321075,1.7110657997069,58.4431060553777,6.17373166956986,2.24685127383638,2.79644023631852,0
807.5,1.35628543942291,1.52178286109094,65.7123973181771,14.6489855318549,1.67961045129773,3.7408586629864,0,1428,3.17306557278922,1.709210727621,58.5065366042881,6.20564809026408,2.22203471483839,2.82767198244991,0
816,1.35782036745445,1.52095577267655,65.7481314029415,14.6320559349728,1.66399554835104,3.77596281036089,0,1436.5,3.15704662262938,1.70731653823574,58.5714469229798,6.23726039243754,2.19773520545031,2.85893645949589,0
824.5,1.35932306799313,1.52009656654192,65.7852943036975,14.6155200919533,1.64866351484916,3.81107803417028,0,1445,3.14133584953803,1.7053835133793,58.637836718525,6.26857957178196,2.17393484397096,2.89023625735838,0
833,1.36078688028545,1.51920077571695,65.8240843464598,14.5994484863045,1.63359769542071,3.8462256189468,0,1453.5,3.12592732471808,1.70341228534491,58.70569377733,6.29960386899048,2.15062079443968,2.92156819250722,0
841.5,1.36221995823765,1.51827320494521,65.864298779882,14.5837489156165,1.61879971270072,3.88138523739732,0,1462,3.11080295476404,1.70137456503831,58.7760050343461,6.330356756251,2.12777219888101,2.95294078495992,0
850,1.36361594969988,1.51731059778123,65.9060841901655,14.5684884341158,1.60425405847044,3.91657747350205,0,1470.5,3.09595810207221,1.69928289444802,58.848353224013,6.36083528806339,2.10537783207903,2.9843504626317,0
858.5,1.36498263079449,1.51631644694471,65.9492945562216,14.5535796214087,1.5899622956255,3.95178258281135,0,1479,3.08137813722061,1.69712452546122,58.923195381213,6.39105760656859,2.08341997107546,3.01580353189002,0
867,1.36631394367718,1.51528726614775,65.9940872163636,14.5390862757937,1.57590996963919,3.98702046958821,0,1487.5,3.06705833361682,1.69488609932411,59.0010148999854,6.42102210075528,2.06188795537265,3.04729715831916,0
875.5,1.36761080363859,1.51422374372688,66.0404384849196,14.5249960451075,1.56209115207149,4.02229108003554,0,1496,3.05299404900859,1.69259688048917,59.0808131296445,6.45072726955333,2.04077142313409,3.07882854294886,0
884,1.3688867669307,1.51313272086629,66.0880560052582,14.5111597837949,1.5485144422293,4.05755680142969,0,1504.5,3.0391717579974,1.69021028103215,59.16423602567,6.48019092015554,2.02005434230469,3.11040409933283,0
892.5,1.37012347939888,1.51200436968157,66.1373750004839,14.4977745665033,1.53515235786989,4.0928740883399,0,1513,3.02558465326777,1.68774134334491,59.2507853139458,6.50941732260388,1.99972548134023,3.14202392568831,0
901,1.37133422573614,1.51084573071455,66.18809450036,14.4846945550401,1.52201356907452,4.12820584181794,0,1521.5,3.0122218037017,1.68518092098332,59.3408094969701,6.53842019380602,1.97977114932744,3.17369273176553,0
909.5,1.37251363928244,1.50965367008486,66.2403582898445,14.4719759683796,1.50908591454914,4.16357030875659,0,1530,2.99907867245186,1.68251491944576,59.4348370075321,6.56719996316863,1.96018213885743,3.2054089171744,0
918,1.37366253089615,1.50842833008436,66.2941672504966,14.4596082232918,1.49636441274091,4.19896734624329,0,1538.5,2.98614618548423,1.67971600691934,59.5338733381504,6.59576740935735,1.94094649690232,3.23717594339015,0
926.5,1.37478730027383,1.50717363978467,66.3493557479463,14.4475208424077,1.48385029711153,4.2343795188844,0,1547,2.97341346904864,1.67687392165817,59.6347755835545,6.62413797151264,1.92205136977934,3.26899967710068,0
935,1.37587746981226,1.50588295929791,66.406223260952,14.4358247757174,1.47152670568156,4.2698411676256,0,1555.5,2.96087308616227,1.6739052022485,59.7405395871126,6.65232010276922,1.90348639418982,3.30088269942895,0
943.5,1.37694475004885,1.50456370970853,66.4644503617414,14.4243928157885,1.45940090095267,4.30531823235001,0,1564,2.94852689110489,1.67094467279579,59.8463860761363,6.68030161663585,1.88524737282922,3.33281743167228,0
952,1.37798441024026,1.50321202471257,66.5242150515133,14.4132742924128,1.44746261579859,4.34082734752569,0,1572.5,2.93636365832562,1.66756994002028,59.9674997732232,6.70810014488767,1.86732188128815,3.36481105380996,0
960.5,1.37899716516304,1.50182897464233,66.5854778995829,14.4024601561094,1.43570761599483,4.37636830590038,0,1581,2.92437293298128,1.66420944263901,60.0885906772801,6.73573233360929,1.84969824983003,3.39687043968223,0
969,1.37998123854992,1.50041281844552,66.6483242282637,14.3919679853831,1.42412924514956,4.41194879508268,0,1589.5,2.91254867032242,1.66071166174667,60.2151489047918,6.76320527843612,1.83236783285462,3.42899782157335,0
977.5,1.38093744267096,1.4989638962434,66.7127475522345,14.3817877519512,1.41272372651761,4.44756833147254,0,1598,2.90089016904572,1.65707387102714,60.3473398189634,6.79051391144258,1.81532551254425,3.46118933698753,0
986,1.38187590472335,1.49749002879759,66.7784079205489,14.3718105585656,1.40149686077419,4.48319613338893,0,1606.5,2.88938024079465,1.65329242248495,60.4853676457896,6.81769225191212,1.7985560166789,3.49346100366766,0
994.5,1.38277862456867,1.49597656033692,66.8459671436818,14.3622265539183,1.39042596738931,4.51889237869816,0,1615,2.878024329771,1.64935870375272,60.6296251824872,6.84472148270325,1.78205840852694,3.52580211575294,0
1003,1.38366459472936,1.49443892928124,66.9147450863689,14.3528329353782,1.37952601667932,4.55459718135939,0,1623.5,2.86681313563846,1.64527036876531,60.7802838356863,6.8716178373715,1.76582268902893,3.55821982932776,0
1011.5,1.38451682188588,1.49286284353725,66.985390140099,14.3438087968461,1.36877589904684,4.59036816147547,0,1632,2.85573051988863,1.64100534744693,60.9382535867902,6.89841480101862,1.74983487738274,3.5907304102759,0
1020,1.38535323623383,1.49126213654236,67.0572916387858,14.3349632467701,1.35818944728807,4.62614793519812,0,1640.5,2.84478825507731,1.63658107108976,61.1029919424721,6.92507875091307,1.73409829629827,3.62331554133473,0
1028.5,1.3861577949572,1.48962568884785,67.130958299561,14.3264649892577,1.34774700530598,4.66199166642043,0,1649,2.83396712455691,1.63198040387441,61.275245562137,6.95165152037615,1.71859740725101,3.65599603529595,0
1037,1.38693956832611,1.48795865548701,67.2061684182146,14.318217157616,1.33745377852083,4.69787099044912,0,1657.5,2.82326578733298,1.62720131192588,61.4552110221967,6.97813194414957,1.70332777516318,3.68877053424297,0
1045.5,1.38769920162889,1.48626244586065,67.2828680281246,14.3102120988838,1.32730674474308,4.73378541325485,0,1666,2.81267438962818,1.62220391404831,61.6445313280275,7.00454021952175,1.68827994575521,3.72164896170046,0
1054,1.38843732187916,1.48453658698969,67.3610882186324,14.3024424095267,1.31730296193469,4.76973444131001,0,1674.5,2.80220024200579,1.61708034117837,61.839846452607,7.03085396099266,1.67345490713992,3.75461883100162,0
1062.5,1.38914733012771,1.482778508732,67.4409558886277,14.2949766802335,1.30743278129667,4.80574251851641,0,1683,2.79182535329797,1.61173353137365,62.0449956853427,7.05711447035393,1.65883859375994,3.787701426055,0
1071,1.38984416439509,1.48099209895102,67.5223048595799,14.2876571326779,1.29770696955657,4.84175969966976,0,1691.5,2.78154878287143,1.60617661001579,62.2596539984584,7.08332072781176,1.64442730290951,3.82089575870133,0
