S0 f (kHz),S0 Phase velocity (m/ms),S0 Energy velocity (m/ms),S0 Propagation time (micsec),S0 Coincidence angle (deg),S0 Wavelength (mm),S0 Wavenumber (rad/mm),S0 Attenuation (Np/m),S1 f (kHz),S1 Phase velocity (m/ms),S1 Energy velocity (m/ms),S1 Propagation time (micsec),S1 Coincidence angle (deg),S1 Wavelength (mm),S1 Wavenumber (rad/mm),S1 Attenuation (Np/m),S2 f (kHz),S2 Phase velocity (m/ms),S2 Energy velocity (m/ms),S2 Propagation time (micsec),S2 Coincidence angle (deg),S2 Wavelength (mm),S2 Wavenumber (rad/mm),S2 Attenuation (Np/m)
93.5,6.72358718278747,6.69984677916623,14.9257144672262,2.9241810953087,71.9100233453205,0.0873756538362806,0,1090.89380859375,18.9242983658392,-0.273378516193133,-365.793191771343,1.0385340664604,17.3475165197191,0.362195090002505,0,1394,16.0174428771039,3.47623743093435,28.7667347201661,1.22703447890934,11.4902746607632,0.546826380803176,0
102,6.72131706611436,6.69303716172722,14.9409001599199,2.92516959276268,65.8952653540623,0.0953510889351361,0,1090.81526692708,18.8242983658392,-0.272925137628277,-366.400841157401,1.04405166241451,17.2570910369351,0.364092957134652,0,1402.5,15.68072334339,3.57499468881585,27.9720695286188,1.25338732593997,11.1805514034866,0.561974546731226,0
110.5,6.71885098838102,6.68561986544617,14.9574761970596,2.92624417725624,60.8040813428146,0.103334927005226,0,1090.72797526041,18.7242983658392,-0.272446552433642,-367.04446838011,1.04962820335026,17.1667902451744,0.366008159792469,0,1411,15.3725387349855,3.67133325042955,27.2380612651548,1.27851903540341,10.8947829447098,0.576715051512848,0
119,6.71617808463368,6.67759045074028,14.9754616935086,2.92740977779899,56.4384712994427,0.111328056244529,0,1090.64943359375,18.6242983658392,-0.271961115916997,-367.699623759891,1.05526463896586,17.0763379984265,0.367946881102877,0,1419.5,15.0893427368322,3.76534699249551,26.5579773123975,1.30251831035274,10.6300406740629,0.591078199964978,0
127.5,6.7133072417923,6.66894370200512,14.9948784197914,2.92866273083896,52.6533901317043,0.119331068549683,0,1090.56214192708,18.5242983658392,-0.271444371614037,-368.399607644799,1.06096193947243,16.9860090073417,0.369903566191673,0,1428,14.8281633089102,3.85711621137117,25.9261050276862,1.32546458859308,10.3838678633825,0.605091030610714,0
136,6.71022380168412,6.65967883100527,15.0157391276037,2.93000966570529,49.3398808947362,0.127344963004358,0,1090.47485026041,18.4242983658392,-0.270907586884112,-369.129566100996,1.06672109615079,16.8956655547255,0.371881491547534,0,1436.5,14.5864758145572,3.94671669835424,25.3375166354604,1.34743060748225,10.1541773856994,0.618778367613362,0
144.5,6.70694228291908,6.64978765894849,15.0380741654859,2.93144448914923,46.4148254873293,0.135370223656121,0,1090.38755859375,18.3242983658392,-0.270371792895491,-369.861067713724,1.07254312192667,16.8053076371045,0.373881004909836,0,1445,14.3621484715281,4.03420651735372,24.7880220236212,1.36848056230953,9.93920309448311,0.632161879322815,0
153,6.70344190944491,6.63926435237795,15.0619096774153,2.93297655589764,43.8133458133654,0.143408023070059,0,1090.30901692708,18.2242983658392,-0.269811501850604,-370.629121865125,1.07842905196469,16.7148011095079,0.375905478384993,0,1453.5,14.1533407770395,4.11964468183401,24.2739380997978,1.38867401586829,9.73742055523872,0.645261778674974,0
161.5,6.69974243941064,6.62810591250402,15.087266455919,2.93459750691231,41.4844733090442,0.151458721926446,0,1090.21297526041,18.1242983658392,-0.269224458280302,-371.43727816841,1.08437994428212,16.6245483929505,0.377946224984008,0,1462,13.9584850534631,4.2030746312316,23.792106677558,1.40806331142778,9.54752739634958,0.65809555148089,0
170,6.69582347140149,6.61630427800189,15.1141779153784,2.93631658893535,39.387196890597,0.159523545801747,0,1090.12568359375,18.0242983658392,-0.268619077536328,-372.27437796735,1.09039688038305,16.5341470594654,0.380012666186044,0,1470.5,13.7762002237796,4.28454668136634,23.3396920227066,1.42669844240584,9.36837825486544,0.670680147219337,0
178.5,6.6916912133671,6.60385431811144,15.1426720189366,2.93813141586573,37.4884661813283,0.167603157642897,0,1090.03839192708,17.9242983658392,-0.268003511477186,-373.129439419724,1.09648096591377,16.4437312470718,0.382102164817273,0,1479,13.6052988680949,4.36409875706675,22.9142385556859,1.44462352149014,9.19898503589916,0.683030278086047,0
187,6.6873467306914,6.59074988900009,15.172780288158,2.9400418705063,35.7612124635904,0.175698329959497,0,1089.95110026041,17.8242983658392,-0.267366127225152,-374.018956843359,1.10263333134028,16.353300952291,0.384215108956296,0,1487.5,13.4447287830842,4.44177338661816,22.5135303618308,1.46188034956917,9.03847313148517,0.695160035968062,0
195.5,6.68277912393444,6.57698277856096,15.2045403442397,2.94205312448493,34.1830134216595,0.183810164120825,0,1089.85505859375,17.7242983658392,-0.266676609963576,-374.986017760082,1.10885513264867,16.2629867394561,0.386348793603562,0,1496,13.2935775291392,4.51760222569381,22.1356363407232,1.47850595923058,8.88608123605564,0.707081686546518,0
204,6.67799374459335,6.56254677726833,15.2379866222645,2.94416322535285,32.735263453889,0.191939353597386,0,1089.76776692708,17.6242983658392,-0.266022952217101,-375.907413877545,1.11514755206942,16.1725267536001,0.388509810675126,0,1504.5,13.1510216004803,4.59162556220479,21.7787793549922,1.49453645145055,8.74112436057179,0.718807449476509,0
212.5,6.67299195126162,6.54743600899616,15.2731542335962,2.94637199251526,31.4023150647606,0.20008669087683,0,1089.67172526041,17.5242983658392,-0.265312146531265,-376.914518643102,1.12151179882648,16.0821814126188,0.390692353603817,0,1513,13.0163450192121,4.66387299934374,21.4414071768402,1.51000357635222,8.60300397832922,0.730347832339354,0
221,6.66775782059987,6.53163983423332,15.3100909630511,2.94868691166,30.1708498669677,0.208253507437942,0,1089.58443359374,17.4242983658392,-0.264601298124887,-377.927095251066,1.12794910991215,15.9916917208235,0.392903103490794,0,1521.5,12.8888976374599,4.7343824389738,21.122079022766,1.52493823086869,8.47117820404854,0.741713272443818,0
229.5,6.66229982415069,6.51515197760398,15.3488361198254,2.95110471997637,29.0296288634017,0.216440428389387,0,1089.48839192708,17.3242983658392,-0.263854265596779,-378.997094376407,1.13446075088883,15.9013152358569,0.395136201879153,0,1530,12.7681200227627,4.80317505220609,20.8195618342226,1.53936655095474,8.34517648546581,0.752912214393854,0
238,6.65660838708799,6.4979629382105,15.389438344125,2.95363016739903,27.9689428028907,0.224648652309096,0,1089.39235026041,17.2242983658392,-0.263085804824555,-380.104126357891,1.14104801671868,15.8109228155695,0.397395229897166,0,1538.5,12.6534826641518,4.87029088147952,20.5326545033018,1.55331622568367,8.22455811774571,0.76395415014731,0
246.5,6.65068748965227,6.48006524563929,15.4319433847204,2.95626202612014,26.9804766314494,0.232878958848922,0,1089.29630859374,17.1242983658392,-0.2622947304134,-381.250510989645,1.1477122326224,15.7205144557465,0.399680641805131,0,1547,12.544529944335,4.93575526243181,20.2603238375986,1.56681055705269,8.10893984766324,0.774846703171712,0
255,6.64453514453816,6.46145073068033,15.4764006053902,2.95900173981023,26.0570005668163,0.241132331830289,0,1089.20026692708,17.0242983658392,-0.26148356132799,-382.433218716055,1.15445475496827,15.6300901521713,0.40199290253657,0,1555.5,12.4408443144677,4.99959677343999,20.0016130363238,1.57987211063748,7.99797127256038,0.785597383768567,0
263.5,6.63813475672597,6.44210660086488,15.5228725936598,2.96185730680141,25.1921622646147,0.249410322193941,0,1089.10422526041,16.9242983658392,-0.260650050399122,-383.656169821853,1.16127697219271,15.5396499006259,0.404332488013549,0,1564,12.3420485024488,5.06184441538835,19.7556447400859,1.59252193898613,7.89133535962199,0.796213190904177,0
272,6.63149988204952,6.42202733710132,15.5714067771528,2.96482331785918,24.3805142722409,0.257713403294921,0,1089.00818359374,16.8242983658392,-0.25979819914666,-384.914138467714,1.16818030575372,15.449193696891,0.406699885473247,0,1572.5,12.2477950425561,5.12252970075731,19.5216047229977,1.60478045696053,7.78874088556828,0.806701031590571,0
280.5,6.62461379005705,6.40119970378417,15.6220715846255,2.9679079227998,23.617161461879,0.266043204104838,0,1088.90339192708,16.7242983658392,-0.258907900031048,-386.237731594934,1.17516621111853,15.3588449533999,0.409092306501129,0,1581,12.1577753371683,5.181678904057,19.2987643293962,1.61666586106588,7.68992747448977,0.817066913572742,0
289,6.61748386467412,6.37961691074929,15.674922397222,2.97110852592301,22.8978680438551,0.274400450519923,0,1088.80735026041,16.6242983658392,-0.257999412476174,-387.597781871828,1.18223617878686,15.2683561163168,0.411516816827776,0,1589.5,12.0717039386951,5.23932088817132,19.0864430971898,1.62819580149277,7.59465488436309,0.827316764599305,0
297.5,6.61010147187108,6.35726681669975,15.7300303547607,2.97442974642456,22.2188284768776,0.282786525568542,0,1088.70255859374,16.5242983658392,-0.257063701096591,-389.008637055393,1.18939173535146,15.177973299873,0.413967344851778,0,1598,11.989327295792,5.29547857759835,18.884034471036,1.63938590331453,7.50270794480101,0.837455669793665,0
306,6.60246672865977,6.33414072082672,15.7874610633766,2.97787231814451,21.5766886557509,0.291202482801035,0,1088.60651692708,16.4242983658392,-0.256109072686386,-390.458639169154,1.19663444459732,15.0874518115157,0.41645106050207,0,1606.5,11.9104047501733,5.35018201076998,18.690952905658,1.65025204795409,7.4138840648449,0.847489015504457,0
314.5,6.59456164265829,6.3102222175492,15.8473024486986,2.98144520068412,20.9683994997084,0.299650209700887,0,1088.50172526041,16.3242983658392,-0.255122896759812,-391.967954542888,1.20396590864133,14.9970349031223,0.418961837974482,0,1615,11.8347153121089,5.40345963600752,18.5066617937924,1.6608092544827,7.32799709728102,0.857421915397714,0
323,6.58639603717521,6.28550529860588,15.909619871322,2.98514484820244,20.3913190005424,0.308130401324821,0,1088.39693359374,16.2242983658392,-0.254113761296522,-393.524535978637,1.21138776911412,14.9066005839145,0.421503566276519,0,1623.5,11.7620699901527,5.45533065654537,18.3306945620278,1.67106970518334,7.24488450271184,0.867258174347393,0
331.5,6.57796883976232,6.25998048066447,15.9744907047035,2.98897266136264,19.8430432572016,0.316644237768279,0,1088.29214192708,16.1242983658392,-0.25307218369079,-395.14417800331,1.21890170838591,14.8161488488627,0.424076821262624,0,1632,11.6922739929521,5.50582794420719,18.1625726436316,1.68104786304938,7.16438357411279,0.877002918978647,0
340,6.56926133156391,6.23362970912676,16.042018000137,2.99293812799699,19.3213568575409,0.325193792211717,0,1088.18735026041,16.0242983658392,-0.252005388366208,-396.816911925242,1.22650945083822,14.7256796929357,0.426682193161773,0,1640.5,11.6251634205998,5.55497297876517,18.0018877467572,1.69075514578114,7.08635380713186,0.886659836382436,0
348.5,6.56028021234815,6.2064459160282,16.1122809016589,2.9970392424496,18.8243334644136,0.333779961933717,0,1088.08255859375,15.9242983658392,-0.250915482595943,-398.540572169607,1.23421276418361,14.6351931111,0.429320287028815,0,1649,11.5605848141407,5.60278799318929,17.8482569966166,1.70020264202249,7.01066392610111,0.896232564192233,0
357,6.55101688459356,6.17841761046469,16.1853740398877,3.00128102044078,18.3501873518027,0.342404422729904,0,1087.97776692708,15.8242983658392,-0.249793314573237,-400.330970309779,1.24201346083544,14.5446890983204,0.431991723212919,0,1657.5,11.4983863613252,5.64930291488918,17.7012989932691,1.70940230478212,6.93718634167435,0.905725318265428,0
365.5,6.54146248062368,6.14952847001025,16.261409388976,3.00566868839083,17.897298168601,0.351068929398672,0,1087.87297526041,15.7242983658392,-0.248645613603409,-402.178822102611,1.24991339932988,14.4541676495596,0.434697137843908,0,1666,11.4384416153883,5.69453566863452,17.5606942899312,1.71836334544133,6.86581129375048,0.915140984561981,0
374,6.53162543622752,6.11977480509036,16.3404705540506,3.01019958348869,17.4642391342982,0.359774351396734,0,1087.76818359375,15.6242983658392,-0.247467254250198,-404.093868107886,1.2579144858027,14.3636287597786,0.437437183337258,0,1674.5,11.3806166684566,5.73851723907836,17.426104311235,1.72709699337251,6.79642679513679,0.924483628908582,0
382.5,6.52148532212403,6.08913720188192,16.4226879251619,3.01488439786912,17.0496348290824,0.368523160182999,0,1087.65464192708,15.5242983658392,-0.246253690652605,-406.085284386953,1.26601867552297,14.2731872484208,0.440208987510815,0,1683,11.3248077595001,5.78126064085992,17.2972654602761,1.73561076432962,6.72894103357103,0.933755441730348,0
391,6.51103902101188,6.0575999601149,16.5081881699734,3.01972595389022,16.6522737110278,0.377316960807496,0,1087.54110026041,15.4242983658392,-0.245005739814666,-408.153703156688,1.27422797448664,14.1827268524802,0.443016732433284,0,1691.5,11.2708959583166,5.82279791668058,17.1738743866638,1.74391522738991,6.66325507438169,0.942960345512907,0
399.5,6.50029010297679,6.02516114717103,16.5970664613597,3.02472403064935,16.2710640875514,0.386157000757357,0,1087.43630859375,15.3242983658392,-0.243741246055399,-410.271144577932,1.28254444107241,14.0921341735006,0.445864709335137,0,1700,11.2187899260696,5.86314339222235,17.0556974834784,1.75201741761675,6.59928819180563,0.952100457588964,0
408,6.4892232081443,5.99180076824531,16.6894734768167,3.0298872856419,15.9049588434909,0.39504568160206,0,1087.32276692708,15.2242983658392,-0.242436200866599,-412.479652966617,1.29097018776302,14.0016367070701,0.448746488616355,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
416.5,6.47784250699669,5.95751350319482,16.7855263687398,3.03521537216564,15.5530432340857,0.40398430150374,0,1087.20922526041,15.1242983658392,-0.241100996391888,-414.763943312199,1.29950738293473,13.9111203386051,0.451666375837678,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
425,6.4661321204681,5.9222802367269,16.8853880604724,3.04071741281829,15.2144285187485,0.412975439691141,0,1087.09568359375,15.0242983658392,-0.239729142231682,-417.137437147115,1.30815825271846,13.8205850621829,0.454625131925289,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
433.5,6.45408968115498,5.88609323009086,16.9891974338396,3.04639631870436,14.8883268308073,0.422020914679159,0,1086.98214192708,14.9242983658392,-0.238327428579647,-419.590815022707,1.31692508293563,13.7300308718783,0.457623538199664,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
442,6.44170577356527,5.84893731343447,17.0971228859487,3.05225842818658,14.5739949628173,0.43112306016366,0,1086.86860026041,14.8242983658392,-0.236888644497691,-422.139272281474,1.32581022111255,13.6394577617638,0.460662397063435,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
450.5,6.42897831155677,5.81080454056361,17.209320895571,3.05830673027095,14.2707620678286,0.440283796850915,0,1086.75505859375,14.7242983658392,-0.235417803578957,-424.776709661472,1.33481607857686,13.5488657259092,0.463742532717288,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
459,6.41588995717385,5.77167603473027,17.3259897815234,3.06455159704104,13.977973762906,0.449506159744953,0,1086.63276692708,14.6242983658392,-0.233905041127839,-427.523919612087,1.34394513264006,13.4583631296116,0.466861032554181,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
467.5,6.4024545624862,5.73155648499794,17.4472676421745,3.0709886427037,13.6950899732325,0.458791093702946,0,1086.51922526041,14.5242983658392,-0.232362691890204,-430.361686665483,1.35319992887024,13.3677325059371,0.470026259456417,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
476,6.38863820170437,5.69041560098716,17.5734088706372,3.07763649098225,13.42150882711,0.468142992573847,0,1086.39693359375,14.4242983658392,-0.230779362708207,-433.314308638758,1.36258308345946,13.277189873985,0.473231562312045,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
484.5,6.37445549738416,5.64826077722383,17.7045649880831,3.0844906258484,13.1567708924338,0.477562873029349,0,1086.28339192708,14.3242983658392,-0.229160796361883,-436.37481448652,1.37209728569029,13.1865206375178,0.476485456618702,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
493,6.35987933641838,5.60506665281267,17.8410010431935,3.09156680818991,12.9003637655545,0.487054894060927,0,1086.16110026041,14.2242983658392,-0.227500874290953,-439.558750319829,1.38174530050649,13.0959379436705,0.479781237067969,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
501.5,6.3449166856621,5.56083711639542,17.9829039957245,3.09886448306818,12.6518777381099,0.496620773393457,0,1086.03880859375,14.1242983658392,-0.225801671365388,-442.86651819411,1.39152997119301,13.0053348499839,0.483123685753263,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
510,6.32954811912244,5.51555466221383,18.1305428237497,3.1063961056094,12.410878664946,0.506264340890399,0,1085.91651692708,14.0242983658392,-0.224062753026994,-446.303540633335,1.40145422217064,12.9147113495659,0.486513800975565,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
518.5,6.31377205200179,5.46921751957153,18.2841511865548,3.1141656240672,12.176995278692,0.515988153348,0,1085.79422526041,13.9242983658392,-0.222282828803234,-449.877305135973,1.41152106191123,12.8240674355214,0.48995260971381,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
527,6.29757767934165,5.42181926215742,18.4439936421283,3.12218170169111,11.9498627691492,0.525795603561305,0,1085.67193359375,13.8242983658392,-0.220466531224999,-453.583586789162,1.4217335859795,12.7334031009521,0.493441168662115,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
535.5,6.28095390968793,5.37335185025997,18.6103577034811,3.13045338610645,11.7291389536656,0.535690243930136,0,1085.54964192708,13.7242983658392,-0.218601849071877,-457.452672173509,1.43209498020795,12.6427183389566,0.49698056531236,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
544,6.26389700530105,5.32381481401122,18.7835233744081,3.13898629419032,11.5145165538622,0.545675129111006,0,1085.42735026041,13.6242983658392,-0.216696717088752,-461.474457681993,1.44260852401166,12.5520131426304,0.500571919084436,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
552.5,6.24639044941173,5.27320091602506,18.9638137428262,3.14779267881973,11.3056840713334,0.55575454501786,0,1085.30505859375,13.5242983658392,-0.214746347788941,-465.665661044364,1.45327759385027,12.4612875050661,0.504216382506639,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
561,6.22842238837589,5.22150581345554,19.1515634708872,3.15688277400158,11.102357198531,0.565932548811431,0,1085.17401692708,13.4242983658392,-0.21274946844926,-470.036427018617,1.46410566684481,12.3706411657858,0.507911047048828,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
569.5,6.2099916777338,5.16873800017918,19.3470824012618,3.16626166022773,10.9042874060295,0.576212371631484,0,1085.05172526041,13.3242983658392,-0.210708507844265,-474.589284614507,1.47509632455753,12.2798739042983,0.511665295274757,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
578,6.19107509951907,5.11488562102175,19.5507793153787,3.17594594939701,10.7112025943237,0.586599427267796,0,1084.92068359375,13.2242983658392,-0.208618901829136,-479.342950821888,1.48625325694334,12.1891844867722,0.515472164195901,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
586.5,6.17167144885701,5.05996213592397,19.7629937366596,3.18594136770732,10.5228839707707,0.597097271492523,0,1084.79839192708,13.1242983658392,-0.206492748982696,-484.278506110547,1.49758026648207,12.0983755723722,0.519341234663589,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
595,6.15176818439018,5.00397101771486,19.9841285343148,3.19625976478964,10.3391061922524,0.607710685077196,0,1084.66735026041,13.0242983658392,-0.20429865621208,-489.479479963839,1.50908127250119,12.0076430462411,0.523265497065761,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
603.5,6.1313524418407,4.94691735422879,20.2146089856376,3.20691355300993,10.1596560759581,0.618444685548775,0,1084.53630859375,12.9242983658392,-0.202062485959527,-494.896415458483,1.5207603156994,11.9168885941655,0.52725048636066,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612,6.11041102569555,4.88880840102513,20.4548822119989,3.21791574101659,9.9843317413326,0.629304541351405,0,1084.40526692708,12.8242983658392,-0.199774964201504,-500.563223223179,1.53262156288207,11.8261122081968,0.531297623138114,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
620.5,6.08893682344492,4.8296605443002,20.7053889362921,3.2292765597913,9.81295217315861,0.640295111634804,0,1084.27422526041,12.7242983658392,-0.197437116702091,-506.490378660097,1.54466931192009,11.7353138803822,0.535408372645499,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
629,6.0669096939087,4.76947833506558,20.9666535781895,3.24101359296926,9.64532542751781,0.651422842536122,0,1084.15193359375,12.6242983658392,-0.195047618940364,-512.695312781926,1.55690799694465,11.6443996221011,0.539588601481357,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
637.5,6.04432891158427,4.70829231851371,21.23912306948,3.25313457786317,9.48130025346552,0.662692366997134,0,1084.02089192708,12.5242983658392,-0.192599207392718,-519.212936302981,1.5693421937911,11.5535581086215,0.543831194521015,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
646,6.02116670925963,4.64610165796978,21.5234205709776,3.26566226691647,9.3206915004019,0.674111497726178,0,1083.88985026041,12.4242983658392,-0.190102046078479,-526.033265095512,1.58197662570588,11.4626946297672,0.548142082653317,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
654.5,5.99742942793242,4.58295313175485,21.8199918535299,3.27860155974851,9.16337574932379,0.685684564189486,0,1083.75005859375,12.3242983658392,-0.187543189847647,-533.210510502866,1.59481616933159,11.3719009914804,0.552518467394923,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
663,5.97308822881925,4.51885064573814,22.1295209423026,3.29197702720167,9.00918284889781,0.697420111519689,0,1083.61901692708,12.2242983658392,-0.18492795061069,-540.75113940196,1.60786586098611,11.2809928350139,0.556970950967884,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
671.5,5.94813521268583,4.45382915312,22.4525900213186,3.30580250952463,8.85798244629312,0.709324650988552,0,1083.48797526042,12.1242983658392,-0.182253663892345,-548.685814399148,1.62113090325264,11.1900626889054,0.561496881819006,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
680,5.92255500148671,4.38791655657071,22.7898590847755,3.32009662719329,8.70963970806869,0.721405881044515,0,1083.35693359375,12.0242983658392,-0.179519075225973,-557.043867756802,1.63461667189895,11.0991105451754,0.566098092419739,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
688.5,5.89634752163513,4.3211641385831,23.1419119461613,3.33487010141798,8.56404868792321,0.733669965706753,0,1083.22589192708,11.9242983658392,-0.176722313891644,-565.859498995212,1.64832872314517,11.0081363958404,0.570776476711695,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
697,5.86948131572176,4.25358616999574,23.5095742753227,3.35015208515537,8.42106358066249,0.746127285110141,0,1083.09485026042,11.8242983658392,-0.173863295049492,-575.164527806366,1.66227280130057,10.9171402329133,0.575533992705969,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
705.5,5.84195630646041,4.18524087743363,23.89348735916,3.36595483016225,8.2805900871161,0.758784729237557,0,1082.95505859375,11.7242983658392,-0.17094007007005,-585.000345202975,1.67645484679172,10.8262095207013,0.580367975990603,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
714,5.81375633891456,4.11616908081511,24.2944344696835,3.38230053799429,8.14251588083271,0.771651587683121,0,1082.82401692708,11.6242983658392,-0.16794947489546,-595.417163776458,1.69088100460528,10.7351685815277,0.585289859163575,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
