-3.0912632164719014, -10102.911646586843
4.378130217028371, 50404.63802377228
10.698386199220906, 76056.93481568247
17.59321090706733, 118683.2096743614
24.48803561491374, 167151.0762601681
31.382860322760152, 216229.7807196146
37.7031163049527, 260912.4352523731
45.4597941012799, 299817.35951856663
52.01510092578539, 327847.63720657956
58.96215915414581, 372833.32195991045
65.59581625942226, 411946.35046424484
73.01297617240854, 468595.9206874112
79.23622704507511, 512726.6207687892
86.77128547579298, 545542.3167027081
93.66611018363938, 594732.8585174026
99.87145242070116, 633655.3444168831
107.22593210907067, 678002.1126171353
114.1207568169171, 732650.253792949
121.01558152476349, 765463.6834374531
127.91040623260992, 800122.8834822583
134.8052309404563, 816883.0101388455
141.70005564830274, 839298.0761429553
148.59488035614913, 874934.1114457827
155.48970506399556, 890967.8528930533
162.38452977184198, 903363.3587379819
169.2793544796884, 941237.6082613277
176.1741791875348, 969902.4570504238
183.0690038953812, 993677.4528670232
189.9638286032276, 1020129.7655535699
196.85865331107405, 1033944.1794957605
203.75347801892045, 1046544.7147385837
210.64830272676684, 1067762.7175368136
217.54312743461324, 1077512.1318607759
224.4379521424597, 1091020.418479473
231.3327768503061, 1108218.860289643
238.2276015581525, 1125338.363132665
245.12242626599888, 1143444.7744682431
252.01725097384534, 1155312.9817248788
258.9120756816917, 1174574.3390227575
265.8069003895381, 1191543.256358768
272.7017250973846, 1203637.4665327976
279.596549805231, 1222210.7178714857
286.4913745130774, 1233872.991967871
293.3861992209238, 1247694.946452476
300.2810239287702, 1261516.9009370813
307.1758486366166, 1277066.599732262
314.070673344463, 1288728.8738286477
320.9654980523094, 1302118.8922356088
327.8603227601559, 1316516.7614904055
333.60601001669454, 1321987.9518072284
379.5715080690039, 1416581.9528112446
386.4663327768503, 1425652.6104417667
393.3611574846967, 1435443.1615350284
400.2559821925431, 1446385.5421686743
407.1508069003896, 1461935.240963855
414.045631608236, 1470573.9625167332
420.9404563160824, 1483963.9809236946
427.8352810239288, 1493034.6385542164
434.7301057317752, 1507720.4651941094
441.6249304396217, 1517914.1566265058
448.5197551474681, 1531563.3366800533
455.4145798553145, 1540547.6070950464
462.3094045631609, 1554369.5615796517
469.2042292710073, 1562884.8728246316
476.0990539788537, 1575596.1345381523
482.9938786867001, 1590724.181448014
489.8887033945465, 1601938.6257149808
496.20895937673913, 1611683.5523913833
