S0 f (kHz),S0 Phase velocity (m/ms),S0 Energy velocity (m/ms),S0 Propagation time (micsec),S0 Coincidence angle (deg),S0 Wavelength (mm),S0 Wavenumber (rad/mm),S0 Attenuation (Np/m),S1 f (kHz),S1 Phase velocity (m/ms),S1 Energy velocity (m/ms),S1 Propagation time (micsec),S1 Coincidence angle (deg),S1 Wavelength (mm),S1 Wavenumber (rad/mm),S1 Attenuation (Np/m),S2 f (kHz),S2 Phase velocity (m/ms),S2 Energy velocity (m/ms),S2 Propagation time (micsec),S2 Coincidence angle (deg),S2 Wavelength (mm),S2 Wavenumber (rad/mm),S2 Attenuation (Np/m)
85,6.72565235003189,6.70605207020533,14.9119033006462,2.9232824212457,79.125321765081,0.0794080221984315,0,1090.97672526043,19.0242956056987,-0.273768881830145,-365.271609145276,1.03307463566319,17.4378565236187,0.360318672118291,0,1385.5,16.3869883002432,3.37381558480208,29.6400314381339,1.19935935192119,11.8274906533693,0.531235702595097,0
93.5,6.72358425235926,6.69984685195986,14.9257143050587,2.92418237090075,71.9099920038424,0.0873756919183617,0,1090.89941406251,18.9242956056987,-0.27333414377995,-365.852573765925,1.03853421794894,17.3474248512286,0.36219700393944,0,1394,16.0174428243266,3.47508350679307,28.7762869020329,1.22703448295302,11.4902746229029,0.546826382604963,0
102,6.72131966925073,6.69303750296204,14.9408993981797,2.92516845887254,65.8952908750071,0.0953510520060953,0,1090.81526692709,18.8242956056987,-0.272870128831874,-366.474705121035,1.04405181551709,17.2570885065884,0.364093010520331,0,1402.5,15.6807232899169,3.57381569108611,27.9812974825261,1.25338733021485,11.1805513653596,0.561974548647626,0
110.5,6.71885415746748,6.68562024095259,14.9574753569538,2.92624279583137,60.8041100223301,0.103334878265172,0,1090.73111979168,18.7242956056987,-0.272394184741129,-367.115032558553,1.04962835809282,17.1667382235092,0.366009268934678,0,1411,15.3725386808755,3.67013175887127,27.2469781931628,1.27851903990444,10.8947829063611,0.576715053542835,0
119,6.71617763254684,6.67759076532319,14.975460988011,2.92740997502371,56.4384675003936,0.111328063738367,0,1090.64697265626,18.6242956056987,-0.271904997650499,-367.775513006709,1.0552647953749,17.0763739987646,0.367946105398847,0,1419.5,15.089342682137,3.76412453895211,26.5666023972307,1.30251831507487,10.6300406355315,0.591078202107495,0
127.5,6.71330565857594,6.66894562650555,14.9948740926231,2.92866342211526,52.6533777143211,0.119331096691839,0,1090.56282552084,18.5242956056987,-0.271394460029885,-368.467359241558,1.060962097575,16.9859958291277,0.36990385317328,0,1428,14.8281620195325,3.85587582266255,25.9344451427246,1.32546470386896,10.3838669604569,0.605091083226196,0
136,6.71022396319327,6.65967952393725,15.0157375652334,2.93000959512101,49.3398820823035,0.127344959939277,0,1090.47867838543,18.4242956056987,-0.270868625933047,-369.182660618354,1.06672125597456,16.8956037113701,0.371882852753658,0,1436.5,14.5864741956432,3.94545879791091,25.3455948020416,1.34743075705756,10.1541762587144,0.618778436289928,0
144.5,6.70693658871956,6.64978788944061,15.0380736442425,2.93144698012404,46.4147860811042,0.13537033858565,0,1090.39453125001,18.3242956056987,-0.270330976972188,-369.916911188051,1.0725432834999,16.8051976422626,0.373883452068322,0,1445,14.3621442897756,4.0329344566893,24.7958406152952,1.36848096083884,9.93920020053677,0.632162063386173,0
153,6.70344271319541,6.63926540966446,15.0619072788437,2.93297620392288,43.8133510666367,0.143408005875272,0,1090.30354817709,18.2242956056987,-0.269756901883015,-370.704138807787,1.07842921531626,16.7148824161569,0.375903649857935,0,1453.5,14.1533446841418,4.11835506584377,24.2815392070892,1.38867363244273,9.73742324330361,0.645261600547199,0
161.5,6.69974033791977,6.62810689106882,15.0872642284552,2.93459842820596,41.4844602967168,0.151458769434126,0,1090.21940104168,18.1242956056987,-0.269178575041324,-371.500592068473,1.08438010944156,16.6244478757041,0.377948510179527,0,1462,13.9584854597955,4.20177454335713,23.799468288487,1.40806327043071,9.54752767427875,0.658095532323685,0
170,6.69582283439325,6.61630573895833,15.114174577994,2.93631686852714,39.3871931434897,0.159523560978047,0,1090.12841796876,18.0242956056987,-0.268574443346199,-372.3362459737,1.09039704738053,16.5341030548341,0.380013677569438,0,1470.5,13.7762016010853,4.28323535719338,23.3468375330012,1.42669829973908,9.36837919148949,0.670680080166633,0
178.5,6.6916900058975,6.60385607743794,15.142667984793,2.93813194649661,37.4884594167927,0.167603187885738,0,1090.03743489584,17.9242956056987,-0.267949073090484,-373.205246977029,1.09648113478016,16.4437431521895,0.382101888178846,0,1479,13.6053002478786,4.3627786795256,22.9211718827951,1.44462337495236,9.1989859688158,0.683030208816422,0
187,6.68734299679373,6.59075152238311,15.1727765278946,2.94004351352966,35.7611924962232,0.175698428061178,0,1089.94645182293,17.8242956056987,-0.267305486963242,-374.103805859217,1.10263350210712,16.3533681639935,0.38421352984725,0,1487.5,13.4447301651961,4.44044512503424,22.5202647897217,1.46188019925594,9.03847406063606,0.695159964505936,0
195.5,6.68277753350199,6.5769853657369,15.2045343632593,2.9420538252794,34.1830052864552,0.183810207865756,0,1089.85546875001,17.7242956056987,-0.266649194699342,-375.024571563976,1.10885530534823,16.262978086468,0.386348999166866,0,1496,13.2935719159429,4.51627122577724,22.1421599812775,1.47850658366672,8.88607748391905,0.707081985110994,0
204,6.67799697625416,6.56255090161959,15.2379770456822,2.94416179933843,32.7352792953635,0.191939260712815,0,1089.76448567709,17.6242956056987,-0.265969101451092,-375.983523854513,1.1151477267347,16.1725729158336,0.388508701730946,0,1504.5,13.1510197413043,4.59028716917002,21.7851294079453,1.49453666278296,8.74112312482837,0.718807551095209,0
212.5,6.67299119126817,6.54744009976676,15.2731446910927,2.94637232837654,31.4023114883208,0.200086713664898,0,1089.67350260418,17.5242956056987,-0.265267783098913,-376.977553895839,1.12151197549124,16.0821526483098,0.390693052390592,0,1513,13.0163440441519,4.66253049105231,21.4475809202548,1.51000368949346,8.60300333387439,0.730347887050038,0
221,6.667757427973,6.53164493763292,15.3100790007487,2.9486870854451,30.1708480903756,0.208253519700824,0,1089.58251953126,17.4242956056987,-0.264546847575134,-378.004882373807,1.12794928861093,15.9917172801145,0.392902475520415,0,1521.5,12.8889000143631,4.73303507594138,21.1280918893487,1.52493794958117,8.47117976625903,0.741713135660951,0
229.5,6.66230174084748,6.51515788619706,15.3488221999744,2.95110387021296,29.0296372150217,0.216440366121017,0,1089.48470052084,17.3242956056987,-0.263802053609904,-379.072105889951,1.13446093165695,15.9013665794633,0.395134926031725,0,1530,12.768116848658,4.80182991547221,20.825394018598,1.53936693372743,8.34517441088761,0.752912401564929,0
238,6.65661471980107,6.49797135900956,15.3894184007672,2.95362735499669,27.9689694109289,0.224648438591535,0,1089.39371744793,17.2242956056987,-0.26303528463347,-380.177131518101,1.1410481995923,15.8109004392364,0.397395792309666,0,1538.5,12.6534885082225,4.86893908637875,20.5383551171872,1.55331550810176,8.22456191629671,0.763953797311642,0
246.5,6.65068655573334,6.48007217085587,15.4319268926896,2.95626244162036,26.9804728427316,0.232878991550819,0,1089.29589843751,17.1242956056987,-0.262242969629438,-381.325761149306,1.14771241763853,15.7205178411687,0.399680555733683,0,1547,12.544530086816,4.93440789907204,20.2658560146205,1.56681053925239,8.10893993976471,0.774846694370991,0
255,6.64453495082542,6.4614593933356,15.4763798567148,2.95900182615283,26.0569998071585,0.241132338860188,0,1089.19807942709,17.0242956056987,-0.261441825219768,-382.494269675252,1.15445494216477,15.630119008889,0.401992160367192,0,1555.5,12.4408458142904,4.99824979730324,20.0070032622127,1.5798719201256,7.99797223676659,0.785597289059826,0
263.5,6.63814182333574,6.4421180991458,15.5228448875005,2.96185415095537,25.1921890828681,0.249410056685088,0,1089.10709635418,16.9242956056987,-0.260602675090297,-383.725915190052,1.16127716160837,15.5396064008337,0.404333619855552,0,1564,12.3420512956011,5.06049865044047,19.7608984623078,1.59252157848673,7.89133714552498,0.796213010711709,0
272,6.63150020047462,6.42203843773354,15.5713798616397,2.9648231753699,24.3805154429214,0.257713390920282,0,1089.00244140626,16.8242956056987,-0.259735232724226,-385.007451438731,1.16818049742823,15.4492726241945,0.406697807723305,0,1572.5,12.2477929190366,5.12119083118177,19.5267083958525,1.60478073526978,7.78873953515841,0.80670117145621,0
280.5,6.62461606757565,6.40121280539121,15.6220396103342,2.96790690153041,23.6171695813748,0.266043112640165,0,1088.90462239584,16.7242956056987,-0.258855163138863,-386.316420300084,1.17516640509254,15.3588250630266,0.409092836294174,0,1581,12.1577743859644,5.18034302315339,19.3037409980484,1.6166659875847,7.68992687284274,0.817066977498692,0
289,6.61748597482682,6.37963178008905,15.6748858628647,2.97110757765983,22.8978753454215,0.274400363020402,0,1088.80680338543,16.6242956056987,-0.257948125273805,-387.674847002097,1.18223637510201,15.2683612501399,0.411516678459649,0,1589.5,12.0717041083884,5.23798878262694,19.0912970893856,1.62819577859888,7.594654991122,0.827316752969622,0
297.5,6.61010113444781,6.35728271269671,15.729991022781,2.97442989839567,22.2188273426817,0.282786540003836,0,1088.70898437501,16.5242956056987,-0.257019287299859,-389.075859055403,1.1893919340504,15.177881181154,0.413969857333002,0,1598,11.9893285382662,5.29415115194822,18.8887693475092,1.63938573337585,7.50270872231927,0.837455583006733,0
306,6.6024640411911,6.33415775792712,15.7874185995528,2.97787353135102,21.5766798731735,0.291202601332169,0,1088.60432942709,16.4242956056987,-0.256056885453401,-390.538218970091,1.19663464572372,15.0874795935659,0.416450293650045,0,1606.5,11.9104070204461,5.34885981617578,18.6955731570277,1.65025173330836,7.41388547802435,0.847488853962434,0
314.5,6.59456008224013,6.31024203656385,15.8472526759772,2.98144590679716,20.9683945381244,0.299650280604726,0,1088.50651041668,16.3242956056987,-0.255077919682491,-392.037069004151,1.20396611223996,14.9969664393187,0.418963750609356,0,1615,11.8347185680759,5.40214363428587,18.5111701520353,1.66080879743294,7.32799911335968,0.857421679503851,0
323,6.58639854993936,6.28552902093875,15.9095598265275,2.98514370831403,20.391326779998,0.308130283770588,0,1088.40185546876,16.2242956056987,-0.254064454633431,-393.600907865218,1.21138797523085,14.906530638641,0.4215055440796,0,1623.5,11.7620741921708,5.45402086253482,18.3350967149627,1.67106910802193,7.2448870909583,0.867257864518147,0
331.5,6.57796464243855,6.26000385816569,15.974431049201,2.98897457032383,19.8430305955914,0.316644439815335,0,1088.29720052084,16.1242956056987,-0.25302782061981,-395.213458168524,1.21890191706774,14.8160774446373,0.424078865047631,0,1632,11.6922791039149,5.50452510128121,18.1668714666638,1.68104712801395,7.1643867058302,0.877002535620597,0
340,6.56926251361774,6.23365862637562,16.0419435830002,2.99293758896611,19.3213603341698,0.325193733697299,0,1088.19254557292,16.0242956056987,-0.251962303141601,-396.884767098675,1.22650966213335,14.7256068522892,0.426684303757763,0,1640.5,11.6251694055354,5.55367763630322,18.0060865157749,1.69075427508425,7.08635745537054,0.886659379907197,0
348.5,6.56027680077472,6.2064769233148,16.1122004054099,2.9970408024379,18.8243236751068,0.333780135510974,0,1088.08789062501,15.9242956056987,-0.250869378681283,-398.613814590123,1.23421297814144,14.6351188565766,0.429322465280567,0,1649,11.5605832841317,5.60150747055593,17.8523371656015,1.70020286710536,7.01066299826056,0.896232682805967,0
357,6.55101942807018,6.17845421715104,16.1852781432621,3.00127985410661,18.350194476387,0.342404289789123,0,1087.97639973959,15.8242956056987,-0.249744000379007,-400.410019252682,1.24201367750661,14.5447048387137,0.431991255708099,0,1657.5,11.4983856350765,5.64803090823148,17.7052855454915,1.7094024127816,6.93718590351523,0.905725375471883,0
365.5,6.5414676456005,6.14956990637725,16.2612998181056,3.00566631301177,17.8973122998646,0.351068652203556,0,1087.87174479167,15.7242956056987,-0.248594503682712,-402.261508273863,1.24991361876636,14.4541814611702,0.434696722471539,0,1666,11.4384416637763,5.69327260898725,17.5645901519176,1.71836333816996,6.86581132279492,0.915140980690661,0
374,6.53161958997184,6.11981374839091,16.3403665718247,3.01020228030928,17.4642235025985,0.359774673419904,0,1087.76708984376,15.6242956056987,-0.247418873554888,-404.172885290482,1.25791470805776,14.3636406649726,0.437436820770785,0,1674.5,11.3806174640882,5.73726342394249,17.4299125925933,1.72709687259264,6.79642727028261,0.9244835642769,0
382.5,6.52148153603319,6.08918058829603,16.4225709108068,3.01488614979817,17.0496249308057,0.368523374131647,0,1087.65559895834,15.5242956056987,-0.246204614404726,-406.166229831964,1.26601890065127,14.2731721517055,0.440209453119279,0,1683,11.3248092763231,5.78001666830179,17.3009881698803,1.73561053179415,6.72894193483249,0.933755316664951,0
391,6.51104494412729,6.05765517526772,16.5080376988577,3.0197232042909,16.6522888596606,0.377316617561224,0,1087.54410807292,15.4242956056987,-0.244963752948032,-408.223660833669,1.27422820254426,14.1826850894626,0.443018036961693,0,1691.5,11.2708981718156,5.82156404427197,17.1775143654725,1.74391488479547,6.66325638298294,0.942960160324312,0
399.5,6.50029282877196,6.02521982505401,16.5969048273029,3.02472276109948,16.2710709105681,0.386156838828515,0,1087.43261718751,15.3242956056987,-0.243689418344864,-410.358400784076,1.28254467211691,14.0921794725386,0.445863276111662,0,1700,11.2187861003452,5.86192541530905,17.0592412757145,1.75201801525946,6.59928594137953,0.952100782265261,0
408,6.48922409301972,5.99186283798581,16.689300590468,3.02988687209866,15.9049610123032,0.395045627733337,0,1087.32112630209,15.2242956056987,-0.242385976855002,-412.5651215368,1.29097042185347,14.001655295226,0.448745892874674,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
416.5,6.47783810395271,5.9575787802343,16.7853424501534,3.03521743716046,15.5530326625515,0.403984576095451,0,1087.20963541667,15.1242956056987,-0.241057805579933,-414.838257402293,1.29950762013177,13.9111125518147,0.4516666286594,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
425,6.4661347082022,5.92235740496352,16.8851680440951,3.04071619478556,15.2144346075346,0.412975274419201,0,1087.09814453126,15.0242956056987,-0.239680724708409,-417.221702419576,1.30815849308434,13.8205512365924,0.454626244613437,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
433.5,6.4540866794483,5.8861728046317,16.9889677586958,3.04639773687792,14.8883199064551,0.422021110955265,0,1086.98665364584,14.9242956056987,-0.238282337904308,-419.670215088116,1.31692532653429,13.7299713438444,0.457625522284614,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
442,6.44170278836159,5.84902405029817,17.096869347785,3.0522598439989,14.5739882089629,0.431123259954025,0,1086.86832682292,14.8242956056987,-0.236839725173787,-422.226465288382,1.32581046800966,13.6394586536829,0.460662366939544,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
450.5,6.42897367212354,5.81089756172946,17.2090454078212,3.0583089393795,14.2707517694196,0.440284114579278,0,1086.75000000001,14.7242956056987,-0.235365542976092,-424.871027150129,1.33481632883987,13.5489262532309,0.463740461033309,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
459,6.41588970690881,5.77178149626714,17.3256732024028,3.06455171669433,13.9779732176662,0.449506177278871,0,1086.63850911459,14.6242956056987,-0.233861288679464,-427.603903855428,1.34394538633828,13.4582894707227,0.466863587742564,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
467.5,6.40244870532689,5.73166604964171,17.4469341259425,3.07099145483313,13.6950774445495,0.458791513419315,0,1086.52018229167,14.5242956056987,-0.232313688576836,-430.45246542554,1.3532001860749,13.3677181909905,0.470026762788453,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
476,6.38864092453871,5.69054142586083,17.5730203009413,3.07763517803271,13.4215145473502,0.468142793051627,0,1086.40185546876,14.4242956056987,-0.230731315147259,-433.404542145384,1.36258334424377,13.2771271818889,0.473233796822432,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
484.5,6.37445093520909,5.64839071029994,17.7041577201181,3.08449283554401,13.1567614761798,0.477563214819639,0,1086.28352864584,14.3242956056987,-0.229111635133155,-436.468448849758,1.3720975501295,13.1865164369705,0.476485608402508,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
493,6.3598792989106,5.60521167306477,17.8405394537621,3.09156682644033,12.9003636894738,0.487054896933364,0,1086.16520182292,14.2242956056987,-0.227453385951258,-439.650522597319,1.38174556867799,13.0958859497855,0.479783141917367,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
501.5,6.3449157510542,5.56099191857695,17.9824034028789,3.09886493997742,12.6518758744849,0.496620846545839,0,1086.04003906251,14.1242956056987,-0.22575420207483,-442.959639647609,1.39153024317639,13.0053175736423,0.483124327537657,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
510,6.32954975097952,5.51572525652896,18.12998206929,3.10639530394618,12.4108818646657,0.506264210367521,0,1085.92171223959,14.0242956056987,-0.224018834048374,-446.39103861422,1.40145449804775,12.9146470207095,0.486516224338466,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
518.5,6.31377650688529,5.46940455181731,18.2835259400903,3.11416342460344,12.1770038705599,0.515987789276338,0,1085.79654947917,13.9242956056987,-0.222236189343078,-449.971718357827,1.4115213417663,12.8240374427215,0.489953755612723,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
527,6.29757903338129,5.42201625311196,18.4433235408701,3.12218102972698,11.9498653384844,0.525795490510228,0,1085.67822265626,13.8242956056987,-0.22042287901378,-453.673413791808,1.42173386989921,12.7333267972123,0.493444125580375,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
535.5,6.28095863814967,5.37356682189824,18.6096131888567,3.13045102707551,11.7291477836595,0.535689840649209,0,1085.55305989584,13.7242956056987,-0.218556572018982,-457.547439897231,1.43209526828151,12.6426759895234,0.496982230058438,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
544,6.26389775375186,5.32404259487694,18.7827197506318,3.13898591874834,11.5145179296909,0.545675063910231,0,1085.42789713542,13.6242956056987,-0.216648802744448,-461.576518001611,1.44260881633091,12.5520042755994,0.500572272700212,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
552.5,6.24639140366445,5.2734457720599,18.9629332171815,3.14779219745131,11.3056857984877,0.555754460115994,0,1085.30273437501,13.5242956056987,-0.214699372170187,-465.76754738124,1.45327789050977,12.4613116482075,0.504215405613693,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
561,6.22842108401159,5.22176520940149,19.1506120995168,3.15688343579002,11.1023548734609,0.565932667329785,0,1085.17757161459,13.4242956056987,-0.2127125630847,-470.117977752829,1.46410596794196,12.3705981001112,0.507912815235918,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
569.5,6.20998860774929,5.16901467431893,19.3460468388351,3.16626322710359,10.9042820153631,0.576212656489182,0,1085.05240885417,13.3242956056987,-0.210662979666503,-474.691852162674,1.47509663019266,12.2798636240708,0.51166572362118,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
578,6.19107485305162,5.11518143214868,19.5496486931049,3.17594607596146,10.7112021679094,0.586599450620391,0,1084.92041015626,13.2242956056987,-0.208574480309297,-479.445039736927,1.48625356721984,12.1891850147737,0.515472141867087,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
586.5,6.17167467869578,5.06028667954012,19.7617262287377,3.1859396986797,10.5228894777422,0.597096959012035,0,1084.79524739584,13.1242956056987,-0.206437759362489,-484.407505239424,1.49758058150649,12.0984080979382,0.519339838457784,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
595,6.15176795896714,5.00431350929016,19.982760835099,3.19625988203381,10.3391058133902,0.607710707345914,0,1084.66324869792,13.0242956056987,-0.20425197778651,-489.591342437441,1.50908159238334,12.0076859074313,0.523263629280229,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
603.5,6.13134928273063,4.94727980364685,20.2131280155785,3.20691520706437,10.1596508413101,0.618445004195575,0,1084.53808593751,12.9242956056987,-0.202017645926834,-495.00626314702,1.52076064055255,11.9168665197466,0.527251463022444,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612,6.11041349953041,4.88920178650688,20.4532364108959,3.21791443685399,9.98433578354642,0.629304286573964,0,1084.40608723959,12.8242956056987,-0.199731107632857,-500.673135923417,1.532621892823,11.8261007168852,0.531298139395053,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
620.5,6.08893929460111,4.83007968414384,20.7035921846754,3.22927524782102,9.81295615568269,0.64029485177522,0,1084.28092447917,12.7242956056987,-0.197394342323216,-506.600132623147,1.54466964706929,11.7352388282684,0.535411796822094,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
629,6.06691282093469,4.76992550698462,20.9646879922065,3.24101192069253,9.64533039894227,0.651422506777852,0,1084.14892578126,12.6242956056987,-0.195002377971367,-512.814259191667,1.55690833742644,11.644429381878,0.53958722244973,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
637.5,6.04432852252061,4.70876269771746,21.2370013992156,3.25313478748749,9.48129964316959,0.66269240965357,0,1084.01692708334,12.5242956056987,-0.192557128641937,-519.326397860614,1.56934253973379,11.5535978200974,0.543829325290347,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
646,6.02117227233821,4.64660982233765,21.521066718206,3.26565924643588,9.32070011197865,0.674110874901409,0,1083.88492838542,12.4242956056987,-0.190055863340861,-526.161088861817,1.58197697724192,11.4627441348467,0.548139715347804,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
654.5,5.99742958559723,4.58348575674662,21.817456256476,3.27860147346405,9.16337599021731,0.685684546163709,0,1083.75292968751,12.3242956056987,-0.187499464686451,-533.33485600733,1.59481652659776,11.3718683180422,0.552520054880597,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
663,5.97308561067729,4.51941247632701,22.1267699117544,3.29197847174147,9.00917889996575,0.6974204172151,0,1083.62093098959,12.2242956056987,-0.184884381259864,-540.878571345868,1.60786622412369,11.2809703615961,0.556972060539178,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
671.5,5.94813467674985,4.4544276834192,22.4495731229922,3.30580280771342,8.8579816481755,0.709324714899781,0,1083.48893229167,12.1242956056987,-0.182210378151232,-548.816159730492,1.62113127240757,11.1900502574169,0.56149750560906,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
680,5.92256165073833,4.38855976048724,22.7865189168343,3.32009289554784,8.7096494863799,0.721405071123149,0,1083.35693359376,12.0242956056987,-0.179476136748162,-557.177136815233,1.63461704722207,11.0991079974088,0.566098222365838,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
688.5,5.89634349270099,4.32183072330022,23.138342615057,3.33487238269031,8.56404283616701,0.733670467018791,0,1083.22493489584,11.9242956056987,-0.17668013793493,-565.99457736913,1.6483291047924,11.0081435734725,0.570776104548716,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
697,5.86947936687243,4.25429410098927,23.5056621912309,3.35015319877925,8.42106078460894,0.746127532847558,0,1083.09293619792,11.8242956056987,-0.173821207350915,-575.303793616605,1.66227318943313,10.9171569775043,0.575533109959545,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
705.5,5.84195335777963,4.18598771283462,23.8892244459751,3.36595653105909,8.2805859075544,0.758785112228281,0,1082.96093750001,11.7242956056987,-0.170897357480212,-585.146555069344,1.67645524157636,10.8261482013969,0.580371263194872,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
714,5.81375456087571,4.11695929510039,24.2897713657287,3.38230157361717,8.14251339058222,0.771651823679754,0,1082.82893880209,11.6242956056987,-0.167907554871641,-595.565816418719,1.69088140621452,10.7351172370388,0.585292658519,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
