S0 f (kHz),S0 Phase velocity (m/ms),S0 Energy velocity (m/ms),S0 Propagation time (micsec),S0 Coincidence angle (deg),S0 Wavelength (mm),S0 Wavenumber (rad/mm),S0 Attenuation (Np/m),S1 f (kHz),S1 Phase velocity (m/ms),S1 Energy velocity (m/ms),S1 Propagation time (micsec),S1 Coincidence angle (deg),S1 Wavelength (mm),S1 Wavenumber (rad/mm),S1 Attenuation (Np/m),S2 f (kHz),S2 Phase velocity (m/ms),S2 Energy velocity (m/ms),S2 Propagation time (micsec),S2 Coincidence angle (deg),S2 Wavelength (mm),S2 Wavenumber (rad/mm),S2 Attenuation (Np/m)
671.5,5.57086011499967,3.23597537169698,30.9025837695295,3.52995587467821,8.29614313477241,0.757362210982629,0,1283.5,5.86810976366843,1.78350525716349,56.0693609387177,3.35093600939141,4.57195930165051,1.37428723499601,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
680,5.51851013242319,3.10126152648465,32.2449426293152,3.56348496805441,8.11545607709292,0.774224547270338,0,1292,5.78087686527397,1.78201440990275,56.1162690067457,3.40156037214275,4.47436289881886,1.40426367938064,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
688.5,5.4631363120958,2.96248207556251,33.7554784972031,3.59965146338735,7.9348385070382,0.791847912418937,0,1300.5,5.69717678213046,1.78002970609098,56.1788377226604,3.45159450334884,4.38075877134215,1.43426872720832,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
697,5.40443355991019,2.81965634086587,35.465314886314,3.63880310947314,7.75385015769038,0.810331019996283,0,1309,5.61676743437251,1.77770138397745,56.2524172514615,3.50106850452411,4.29088421266043,1.46431015049084,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
705.5,5.34205771518055,2.67286229264311,37.4130759655085,3.68134934709875,7.57201660550042,0.829790217656864,0,1317.5,5.53943434291754,1.77515149130279,56.3332202856725,3.55000726464638,4.2045042450987,1.49439385499588,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
714,5.27560141507505,2.5222135556779,39.6477133250214,3.72778812607096,7.38879750010511,0.850366423912714,0,1326,5.46499000870331,1.77247862414252,56.4181698091717,3.5984288718977,4.12141026297384,1.5245231380207,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
722.5,5.20460205780739,2.36791161176896,42.2313060601508,3.77871466357798,7.20360146409327,0.872228334465538,0,1334.5,5.39327090781276,1.76976293690521,56.5047430447776,3.64634464836592,4.04141694103616,1.55469861161335,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
731,5.12850518589473,2.2102364116174,45.2440288624249,3.83486657309993,7.01573896839224,0.895584247858565,0,1343,5.32413262647195,1.76706391961568,56.5910485126927,3.6937607454877,3.96435787525834,1.58491879514539,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
739.5,5.04666848076233,2.04959892725593,48.7900333427103,3.89714802330731,6.82443337493216,0.920689669307827,0,1351.5,5.2574306424547,1.76443503643822,56.6753651649683,3.74069044165228,3.89007076763204,1.61518534815866,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
748,4.95831362991566,1.8865359353032,53.0072065570954,3.96670358196511,6.6287615373204,0.947867150116173,0,1360,5.19304588471083,1.76191272007371,56.7565003990758,3.78713575508298,3.81841609169914,1.64549518865652,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
756.5,4.86253125528061,1.72182444007808,58.0779304047197,4.04496870856521,6.42766854630615,0.977521672425128,0,1368.5,5.13084975288114,1.75952809059313,56.8334205828395,3.83311159237246,3.74925082417328,1.67585088377357,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
765,4.75821753798919,1.55646545152146,64.2481334245159,4.13379849878884,6.21989220652181,1.01017591600565,0,1377,5.07076010503291,1.75729853065745,56.9055275785085,3.8786039297241,3.68246921207909,1.70624245453831,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
773.5,4.64407254571604,1.39184688663605,71.8469832854171,4.23558489892884,6.00397226336915,1.04650471913635,0,1385.5,5.01266070671478,1.75524199524602,56.9722011385581,3.92362900757983,3.61794349095257,1.73667314674539,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
782,4.51858716764501,1.22985836225096,81.3101760896876,4.35343484017261,5.7782444599041,1.08738654980407,0,1394,4.95646393603177,1.75336750068153,57.0331091235181,3.96818627993808,3.55556953804288,1.76713891823871,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
790.5,4.38006204820015,1.07306137390139,93.1913145251186,4.49139618960511,5.54087545629368,1.13396977729264,0,1402.5,4.90209349179638,1.75167964221188,57.0880642728302,4.01227019342091,3.49525382659278,1.79763348211667,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
799,4.22678188980884,0.924941624989182,108.114931038129,4.65462525765447,5.29008997472946,1.18772749370882,0,1411,4.84945617184116,1.75018138411895,57.1369350099334,4.05589296502011,3.4368931054863,1.82815848917436,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
807.5,4.05749097147445,0.790183363259407,126.552904869463,4.84928610286281,5.02475662102099,1.25044569937855,0,1419.5,4.79849017675088,1.74887085577464,57.1797509632045,4.09904490176313,3.38040871909185,1.85870580432876,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
816,3.87238608670264,0.674702507647518,148.213470183577,5.08168372558256,4.74557118468461,1.32401033777711,0,1428,4.74911705565022,1.74774625871336,57.2165435923272,4.14173369170017,3.32571222384469,1.88927510388012,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
824.5,3.67486785414975,0.584989549158136,170.943224787367,5.35559375257878,4.45708654232838,1.40970682249693,0,1436.5,4.70127473032939,1.74680250192528,57.247456360855,4.18395656887266,3.27272866712801,1.9198613592044,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
833,3.47310034794324,0.525966759063181,190.126083591506,5.6677140373269,4.16938817280101,1.5069801723351,0,1445,4.65489191129774,1.74603438070068,57.272640851362,4.22572221866051,3.22137848532715,1.9504647888469,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
841.5,3.27890877212114,0.497901965583029,200.842750003814,6.00458067937585,3.89650477970426,1.61251831125855,0,1453.5,4.60991829878815,1.74543453443681,57.2923235028499,4.26702369142536,3.17159841677891,1.98107845997754,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
850,3.1029366424979,0.495466460396373,201.830008675058,6.34647083364175,3.65051369705635,1.72117839531629,0,1462,4.56629427894986,1.74499577629086,57.3067289667365,4.30786525669295,3.1233203002393,2.01170059526017,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
858.5,2.9502957278449,0.510548613507103,195.867733952056,6.67627824006047,3.4365704459463,1.82833013494342,0,1470.5,4.52396305736549,1.74470932507897,57.3161377443053,4.34825163090725,3.0764794677766,2.04232967357344,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
867,2.82077577525267,0.535865334627437,186.614049347912,6.98432250102953,3.25348993685429,1.93121399762331,0,1479,4.48287050974669,1.74456933730297,57.3207369072505,4.38818794500642,3.03101454343928,2.07296442070188,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
875.5,2.7114302944362,0.566362101641487,176.56548647971,7.26747379494567,3.09700776063529,2.02879223844461,0,1487.5,4.44298039066668,1.74456419659254,57.3209058143684,4.42766438615215,2.98687757355743,2.10359653264803,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
884,2.61871240105744,0.598994270451682,166.946505055204,7.52624959215094,2.96234434508761,2.12101787477842,0,1496,4.40423019796321,1.74468811456959,57.3168345476289,4.46669952697429,2.94400414302354,2.13423113621255,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
892.5,2.53941918035521,0.632048636769478,158.215672311421,7.76268249856667,2.84528759703664,2.20827775502325,0,1504.5,4.36658735634761,1.74493071803665,57.30886559927,4.5052846160457,2.90235118401304,2.16486045582255,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
901,2.47094991017014,0.664596759654808,150.467179605179,7.97916620685328,2.7424527304885,2.29108244504195,0,1513,4.33000147352455,1.74528488581483,57.2972360058641,4.54343118881237,2.86186482057141,2.19548640523316,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
909.5,2.41125303120172,0.696162061365093,143.644713709207,8.17804718536271,2.65118530093647,2.3699532827676,0,1521.5,4.29444287155682,1.74574049554917,57.2822823638184,4.58113149079205,2.822505995108,2.22610166925054,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
918,2.35873356512344,0.726515788179725,137.643257898839,8.36142848553754,2.5694265415288,2.44536483360256,0,1530,4.25986499597198,1.74629125266881,57.2642162910527,4.61839754674128,2.78422548756339,2.25670849406609,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
926.5,2.31214005401576,0.755571769177606,132.350101048434,8.53116896671824,2.49556400865165,2.51774159484468,0,1538.5,4.22623218707946,1.74692876515791,57.2433186713031,4.65523201679498,2.74698224704547,2.28730466457782,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
935,2.27050743229824,0.783314923355323,127.662574806632,8.68879782744705,2.42835019497138,2.58742965499407,0,1547,4.19350186403298,1.74764614847719,57.2198211217612,4.69164725692863,2.71073165095861,2.31789277443144,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
943.5,2.23306933787563,0.809772570822985,123.491463656726,8.83562414342397,2.36679315090157,2.65472515195769,0,1555.5,4.16165796059966,1.74843504384474,57.1940034901749,4.72762787930496,2.67544709778185,2.34846180004413,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
952,2.19919638105207,0.834999242501418,119.760587686797,8.97282899232081,2.31008023219755,2.71989917042945,0,1564,4.13065268066814,1.74928822077012,57.1661083706236,4.76319581133193,2.64108227664204,2.37901914785035,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
960.5,2.16839537723762,0.859053619864565,116.407169107518,9.10135882075495,2.25756936724375,2.78316378594855,0,1572.5,4.10045621767039,1.75020034583353,57.1363159869421,4.79835473516764,2.60760331807338,2.40956331955503,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
969,2.14025405815002,0.882001521328111,113.378489245031,9.222066102293,2.20872451821467,2.84471207493922,0,1581,4.07104747246347,1.75116362470545,57.1048864818789,4.83309960939021,2.57498258852844,2.44008846318853,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
977.5,2.11443728347162,0.903906757954713,110.630879922031,9.33566622684843,2.16310719536738,2.90470362293462,0,1589.5,4.04239124937207,1.75217220343866,57.0720159832172,4.86744347467114,2.54318417701923,2.47059782927081,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
986,2.0906562774504,0.924834782344235,108.127421144914,9.44282488084798,2.12034105218093,2.96328993900149,0,1598,4.01446829257516,1.75322028859155,57.0378980044402,4.90138190861581,2.51218291149885,2.50108591950848,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
994.5,2.06868248854496,0.944841953230473,105.837806691472,9.54406071707711,2.08012316595773,3.02058330487689,0,1606.5,3.98724593203557,1.75430192949581,57.0027304414699,4.93492811613642,2.48194580269877,2.53155620898229,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1003,2.04831789341884,0.963984148802718,103.736145583101,9.63984977620425,2.04219131946046,3.07668789270908,0,1615,3.9606998105548,1.7554118480931,56.9666885344485,4.96808675215389,2.4524457031299,2.5620079168973,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1011.5,2.02938037116094,0.982317242878563,101.800106559223,9.73067652652303,2.00630783110326,3.13171548741077,0,1623.5,3.93480651886327,1.75654506967776,56.9299369120913,5.00086262051671,2.42365661771683,2.59244038996686,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1020,2.01173256074603,0.999886318575088,100.011369434985,9.81687976838416,1.97228682426082,3.18573608558909,0,1632,3.90954355434815,1.75769627386318,56.8926506171704,5.0332606607325,2.39555364849764,2.62285309749588,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1028.5,1.99524485258725,1.01673761068362,98.3537925116818,9.89881497695999,1.93995610363369,3.238828597931,0,1640.5,3.88488928171975,1.75886205615656,56.854941892668,5.065285935309,2.36811294222478,2.6532456265691,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1037,1.97980195632536,1.03291482348249,96.8134038998955,9.97681474012563,1.90916292798974,3.29106815089663,0,1649,3.86082289551899,1.7600362134857,56.8170127601824,5.09694361769639,2.34131164070285,2.68361767735175,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1045.5,1.96531938501285,1.0484520164205,95.3787092149511,10.0510952330838,1.87978898614333,3.34249501060781,0,1657.5,3.83732438437348,1.76121531706024,56.778974740531,5.12823898082162,2.31512783370949,2.71396905850859,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1054,1.95169742352882,1.06339073672673,94.0388105202176,10.1219836889549,1.85170533541634,3.39318853113682,0,1666,3.8143744969147,1.76239519343279,56.7409627378864,5.15917738620349,2.28954051435456,2.74429968274698,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1062.5,1.93887418256377,1.07775921817085,92.7851029376655,10.1896404043965,1.82482276006001,3.44317565776796,0,1674.5,3.79195470927342,1.76355864503195,56.7035296964499,5.18976427363656,2.26452953674137,2.7746095624882,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1071,1.92677247431153,1.09159256663895,91.6092716789962,10.2543296352413,1.79904059226099,3.49252003218172,0,1683,3.77004719407485,1.76474211435663,56.6655032406572,5.2200051514305,2.24007557580205,2.80489880567084,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1079.5,1.91534453812069,1.10491479195954,90.5047164973262,10.3161800457687,1.77428859483158,3.54124200847721,0,1691.5,3.74862933537444,1.7659026176853,56.6282642080667,5.24991324897909,2.21615686395178,2.83517173778737,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1088,1.90452580913765,1.11775719225393,89.4648683032422,10.3754286502798,1.7504832804574,3.5894003543626,0,1700,3.72769552237224,1.76704931941096,56.5915160949412,5.27947894757909,2.19276207198367,2.86542046100585,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1096.5,1.89428381138286,1.13013872304385,88.484712505617,10.4321529166425,1.72757301539704,3.63700130250966,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1105,1.88457163697286,1.1420842678737,87.559213284828,10.4865220498188,1.70549469409308,3.68408376111703,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1113.5,1.87533888735981,1.15361956450066,86.6836893870505,10.5387384643178,1.68418400301734,3.7307000279796,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1122,1.86656189656262,1.16476065825635,85.8545481349792,10.5888645787329,1.66360240335349,3.77685515151573,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1130.5,1.85821124123638,1.17552551655234,85.0683363244099,10.6370031558787,1.64370742258857,3.822569163364,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1139,1.85025303409073,1.18593361750585,84.3217516763804,10.6832909420449,1.62445393686631,3.86787533003263,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1147.5,1.84266255207135,1.19600064318151,83.6119951691562,10.7278190997185,1.60580614559594,3.91279191726333,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1156,1.83542280369184,1.20574006447662,82.9366154001092,10.7706390895395,1.5877359893528,3.95732372970948,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1164.5,1.82850044475008,1.21516996665509,82.2930147584724,10.8119047272328,1.57020218527271,4.00151354144773,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1173,1.8218815609427,1.22430191447649,81.6791992380079,10.8516599164518,1.55318121137485,4.04536525497743,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1181.5,1.81554762525424,1.23314869391735,81.0932213554308,10.8899800365606,1.53664631845471,4.08889490816476,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1190,1.80948886938112,1.24172006127794,80.5334496223595,10.9268910306553,1.52057888183287,4.13210086122331,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1198.5,1.80367421510204,1.25003236134647,79.9979289274442,10.9625524670771,1.50494302469924,4.17503201387659,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1207,1.79810300404391,1.25809182654193,79.4854539949329,10.9969412905889,1.48972908371492,4.21766976013603,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1215.5,1.7927562518563,1.2659105046032,78.9945257870699,11.030149418683,1.47491258893978,4.26003910624708,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1224,1.78761647745846,1.27349944459441,78.5237876816261,11.0622628615999,1.46047097831574,4.30216375434284,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1232.5,1.78268377975257,1.28086406022731,78.0722975256668,11.0932599575277,1.44639657586415,4.34402667430659,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1241,1.77794203139927,1.2880146299286,77.6388696808073,11.1232223892642,1.43266884077298,4.3856508415368,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1249.5,1.7733763574985,1.2949609400313,77.2224064129556,11.1522265819209,1.41926879351621,4.42705802867202,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1258,1.76898742511475,1.30170740128843,76.8221797778979,11.1802518800589,1.40619032203081,4.46823250646859,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1266.5,1.76475453985037,1.30826520789002,76.4371011297322,11.2074153841753,1.39341061180447,4.50921304456181,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1275,1.76067883352083,1.31463844072338,76.066541873654,11.2336960833657,1.38092457531046,4.5499844231297,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1283.5,1.75675446963024,1.32083308517284,75.7097934043,11.2591184197648,1.36872183064296,4.59054949406925,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1292,1.75296963527142,1.32685701282744,75.3660711239011,11.2837468413814,1.35678764339893,4.63092757201074,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1300.5,1.74931339657374,1.33271748237523,75.0346576243415,11.3076416953077,1.34510834031045,4.67113697750877,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1309,1.74578715430038,1.33841786542716,74.7150815773702,11.330783686899,1.3336800262035,4.71116398516182,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1317.5,1.74238072161801,1.34396491078043,74.4067045187443,11.3532301324764,1.32249011128502,4.7510263052738,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1326,1.73909540358515,1.34936182296199,74.109107207798,11.3749634833375,1.31153499516226,4.79071113645905,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1334.5,1.73591652472325,1.35461631823281,73.821641341555,11.3960726037513,1.30079919424747,4.83024999935866,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1343,1.73284063656947,1.35973271133501,73.5438657659551,11.4165730477506,1.29027597659678,4.86964449555363,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1351.5,1.7298716835898,1.36471306685701,73.2754763096861,11.4364313392693,1.27996424978897,4.90887562540555,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1360,1.72699657735821,1.36956423056177,73.0159256269285,11.4557283316291,1.2698504245281,4.94797275790537,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1368.5,1.72421235143766,1.37428996758347,72.7648475640397,11.4744779554733,1.25992864555182,4.98693741852953,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1377,1.72151613315832,1.37889398669186,72.5218914326493,11.4926939108265,1.25019327026748,5.02577118003146,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1385.5,1.71890514065366,1.38337981816641,72.286727539906,11.5103896636324,1.24063886008925,5.0644756579103,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1394,1.71637667999019,1.3877508904132,72.0590422177464,11.5275784428837,1.23126017215939,5.10305250608415,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1402.5,1.71392814238801,1.39201050184035,71.8385384792656,11.5442732383103,1.2220521514353,5.1415034127635,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1411,1.71154927333229,1.3961639429419,71.6248263719565,11.5605397180048,1.21300444601863,5.17985348512322,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1419.5,1.70924559884063,1.40021209470546,71.4177519092459,11.5763360825401,1.20411806892612,5.21808074251652,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1428,1.70701474205986,1.40415796163039,71.2170587160211,11.5916746227501,1.19538847483183,5.25618695467472,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1436.5,1.70484736012592,1.40800626860754,71.0224110712913,11.606615988473,1.18680637669748,5.29419577662179,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1445,1.70274164698108,1.41175965965287,70.8335865217937,11.6211694240484,1.17836792178621,5.33210824141861,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1453.5,1.70070249411267,1.41541866648309,70.6504742151461,11.6352979096035,1.17007395535787,5.36990442220196,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1462,1.69871492543948,1.41899003615459,70.4726583359218,11.6491023251684,1.16191171370689,5.40762713126808,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1470.5,1.69679018256982,1.42247197912996,70.3001545669562,11.662501870505,1.15388655734092,5.44523659384586,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1479,1.69492020464962,1.42586876980196,70.1326812942886,11.675549924838,1.14599067251496,5.48275431718017,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1487.5,1.69309753132712,1.42918413794229,69.9699901119656,11.6882962350074,1.13821682778294,5.52020068040832,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1496,1.69132671875651,1.43241829807753,69.8120096163332,11.7007067474051,1.1305659884736,5.55755733963184,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1504.5,1.68961188046449,1.43557302436795,69.6585950714893,11.7127502969884,1.12303880389796,5.59480695179118,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1513,1.68793500976403,1.43865345267399,69.509442885034,11.7245513682502,1.11562128867418,5.63200556583734,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1521.5,1.68631114389837,1.4416577260996,69.3645920176557,11.7360022661542,1.10832148793846,5.66909996382607,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1530,1.68472323143789,1.44459167942185,69.2237131256507,11.7472214419147,1.10112629505744,5.70614409571593,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1538.5,1.68318551189784,1.44745320459585,69.0868621399898,11.7581065983412,1.0940432316528,5.74308685927099,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1547,1.68168426514313,1.45024723449044,68.9537601739582,11.7687531928228,1.08706158057087,5.77997182448486,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1555.5,1.68021862608489,1.45297530211648,68.8242944352425,11.7791660156503,1.08017912316611,5.81679942930479,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1564,1.67879700199961,1.45562349036211,68.69908369995,11.7892838769821,1.07339961764681,5.85353786593858,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1572.5,1.67740909706061,1.45823550998398,68.5760285738061,11.7991786606277,1.06671484709736,5.89022016922025,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
