S0 f (kHz),S0 Phase velocity (m/ms),S0 Energy velocity (m/ms),S0 Propagation time (micsec),S0 Coincidence angle (deg),S0 Wavelength (mm),S0 Wavenumber (rad/mm),S0 Attenuation (Np/m),S1 f (kHz),S1 Phase velocity (m/ms),S1 Energy velocity (m/ms),S1 Propagation time (micsec),S1 Coincidence angle (deg),S1 Wavelength (mm),S1 Wavenumber (rad/mm),S1 Attenuation (Np/m),S2 f (kHz),S2 Phase velocity (m/ms),S2 Energy velocity (m/ms),S2 Propagation time (micsec),S2 Coincidence angle (deg),S2 Wavelength (mm),S2 Wavenumber (rad/mm),S2 Attenuation (Np/m)
127.5,6.5432060127254,6.49767515448694,15.3901199463543,3.00486704920267,51.3192628449051,0.1224332727882,0,1063.30830729166,18.5040274771832,-0.266622078595987,-375.062712460247,1.06212434067854,17.4023162899146,0.361054540240771,0,1360,15.5694124402799,3.4015639134607,29.3982422627072,1.26234965347245,11.4480973825588,0.548841008004706,0
136,6.54004749419364,6.48815913775347,15.4126922408727,3.00631958385872,48.0885845161297,0.130658562118253,0,1063.229765625,18.4040274771832,-0.266180170311953,-375.685385890331,1.06789615891646,17.3095487656563,0.362989549424072,0,1368.5,15.2370487308984,3.49997549363789,28.5716286247649,1.28988972106347,11.1341240269626,0.56431788364887,0
144.5,6.53666843457299,6.47799856646903,15.4368666454502,3.00787509692985,45.2364597548304,0.138896486180236,0,1063.15122395833,18.3040274771832,-0.265719582953462,-376.336583433197,1.07373105427226,17.2167675347572,0.364945701595557,0,1377,14.9333462087847,3.5959198433344,27.809296190338,1.31612704156148,10.8448411102285,0.579370895646731,0
153,6.53308313352042,6.46719147613904,15.4626626363165,3.00952731282235,42.6998897615714,0.147147576779795,0,1063.06393229166,18.2040274771832,-0.265236761385873,-377.021644652483,1.07963006649276,17.1241135403216,0.366920325095064,0,1385.5,14.6546851847544,3.68949336564559,27.1039923614287,1.34115792261809,10.5771816562645,0.594032088260325,0
161.5,6.52927112519914,6.45572318992466,15.4901313234849,3.01128599531318,40.4289233758461,0.155413124627836,0,1062.976640625,18.1040274771832,-0.264733087183724,-377.738956107894,1.08559425830431,17.0314443283896,0.368916762784833,0,1394,14.3980312975167,3.78078127109701,26.4495597152026,1.3650693838143,10.3285733841583,0.608330412486255,0
170,6.52525157833889,6.44359648332211,15.5192834093241,3.01314265514184,38.3838328137582,0.163693535704633,0,1062.89809895833,18.0040274771832,-0.264226420395044,-378.46328860865,1.09162471605115,16.938620451789,0.370938431796314,0,1402.5,14.1608258236024,3.86986021362023,25.8407266619201,1.38793985502448,10.0968455070249,0.62229191313347,0
178.5,6.5210014178282,6.43079969083249,15.5501655793379,3.01510833029252,36.5322208281692,0.171990236693597,0,1062.81080729166,17.9040274771832,-0.263688451085877,-379.23541811633,1.09772255035528,16.8459215453479,0.372979613508573,0,1411,13.9409163435313,3.95678686857221,25.2730317102181,1.40983814788921,9.8801675007309,0.63593914847241,0
187,6.51653854176462,6.41732868122591,15.5828078889824,3.01717514878778,34.8477996885808,0.180303645088918,0,1062.723515625,17.8040274771832,-0.263132155183168,-380.037171551267,1.10388889679848,16.7532074104077,0.375043724658733,0,1419.5,13.7364393572203,4.04162347355088,24.7425324636049,1.43082895563998,9.67695622206433,0.649293555018195,0
195.5,6.51184576656787,6.40317416252496,15.6172544212927,3.019351496582,33.3086739977896,0.188635107707876,0,1062.63622395833,17.7040274771832,-0.262557205748979,-380.869379359583,1.11012491662751,16.6604780432155,0.377131153792926,0,1428,13.5458105520981,4.12441646946438,24.245854108178,1.45096914074023,9.48586173116115,0.662373697324647,0
204,6.50692499765429,6.38832781066466,15.6535486223891,3.02163695634213,31.896691164972,0.196985489017732,0,1062.54893229166,17.6040274771832,-0.261967480467148,-381.726769374875,1.1164317974833,16.5677334400172,0.379242298285857,0,1436.5,13.3676510028893,4.20521236636082,23.78001187287,1.47031138668323,9.30570901697825,0.675196838383397,0
212.5,6.50177957449588,6.37278216358309,15.6917335997211,3.02403046225952,30.5966097623335,0.205355604950539,0,1062.461640625,17.5040274771832,-0.261366497054494,-382.604507949427,1.12281075415523,16.4749735970575,0.381377564592989,0,1445,13.2007576162707,4.2840557787874,23.3423664778484,1.48890427042163,9.13547239880325,0.687778916392182,0
221,6.49639924066104,6.35653402263775,15.7318437443844,3.02653730278582,29.3954716771993,0.213746708206528,0,1062.36559895833,17.4040274771832,-0.26072160611659,-383.550874396201,1.12926302936133,16.3823334398706,0.383534209594822,0,1453.5,13.0440868883256,4.36098393059748,22.9306050174552,1.50679139353264,8.97425998508813,0.700134085442131,0
229.5,6.49078115281641,6.33956685256347,15.7739483352185,3.02915936089669,28.2822708183722,0.222159859352525,0,1062.27830729166,17.3040274771832,-0.260071191468425,-384.510100620433,1.13578989455562,16.2895423528894,0.38571895827786,0,1462,12.8967070991022,4.43604001523849,22.5426280323181,1.52401460309727,8.82127708556919,0.712276153013979,0
238,6.48493126398405,6.32188541934322,15.8180658722519,3.0318944394501,27.2476103528742,0.230595829351942,0,1062.182265625,17.2040274771832,-0.259390926743768,-385.518496176168,1.14239265076357,16.1968694394085,0.387925909428646,0,1470.5,12.7578158109439,4.50925434413026,22.17661554846,1.54061016361962,8.67583530155997,0.724216757094251,0
246.5,6.47883144093645,6.3034494806451,15.8643295717769,3.03475164072667,26.2832918496408,0.239056254563694,0,1062.09497395833,17.1040274771832,-0.258703444925711,-386.542977920977,1.14907262944694,16.1040470923594,0.390161881118731,0,1479,12.626686251012,4.58066527714726,21.8308900453599,1.55661349112667,8.53731321907502,0.73596752818451,0
255,6.47249781119487,6.28428129531671,15.9127186229751,3.0377240657349,25.3823443576269,0.247541567423877,0,1061.99893229166,17.0040274771832,-0.25798264541978,-387.622972999922,1.15583119339906,16.0113414054858,0.392420918901076,0,1487.5,12.5026818762924,4.65030447844754,21.5039682806714,1.57205618567481,8.40516428658309,0.747538667056067,0
263.5,6.46591213515255,6.26435129845781,15.9633448438019,3.04082096230981,24.5385659778085,0.256053483845054,0,1061.911640625,16.9040274771832,-0.257247655331724,-388.730462367282,1.16266973767199,15.9184877823113,0.394709936842209,0,1496,12.3852377502275,4.7181970972623,21.1945363745029,1.5869671445786,8.27890223945686,0.758939425233725,0
272,6.45907402963301,6.24367132272033,16.0162178358278,3.04404325553953,23.7465956971802,0.264593097356085,0,1061.81559895833,16.8040274771832,-0.25649810697819,-389.86642505125,1.16958969053676,15.8257493049343,0.397022926757759,0,1504.5,12.2738207103083,4.78439220067729,20.901296508644,1.60137675943544,8.15807292144121,0.770180086361571,0
280.5,6.45198133156179,6.22220961074159,16.0714611457909,3.04739274607194,23.0017159770474,0.273161589920046,0,1061.71955729166,16.7040274771832,-0.25570704880546,-391.072520163803,1.17659251447812,15.7329940495713,0.399363610472528,0,1513,12.1679920477778,4.84890522942018,20.623211893947,1.61530808680001,8.04229481016377,0.781267717174327,0
289,6.44462975693743,6.19996219035419,16.1291306188252,3.05087228195544,22.2997569444202,0.281760259667394,0,1061.623515625,16.6040274771832,-0.254899214389713,-392.311919200782,1.18367970722524,15.6402220116687,0.401732488355465,0,1521.5,12.0673278301558,4.9117733804486,20.3592454810826,1.62878641121876,7.93120462054273,0.79221071801696,0
297.5,6.43702062592669,6.17691973646844,16.1892989169993,3.05448210276905,21.637044120762,0.290390187870002,0,1061.52747395833,16.5040274771832,-0.254072143256663,-393.588996881803,1.19085280281996,15.5474331866714,0.404130072902714,0,1530,11.9714495073963,4.97302994407378,20.1084652866744,1.6418347807871,7.82447680221978,0.803016670123818,0
306,6.42913934215885,6.15306809061783,16.2520548330157,3.05823005605643,21.0102592881008,0.299053201629838,0,1061.42268229166,16.4040274771832,-0.253211180529575,-394.927268973102,1.19811337272404,15.4547549726054,0.406553537621073,0,1538.5,11.8800317659346,5.0326943959786,19.8700719995845,1.65447232265935,7.72182760216745,0.813691477056021,0
314.5,6.42099348892859,6.12839874202034,16.3174760993168,3.06211350859685,20.4165134783103,0.307750160861432,0,1061.326640625,16.3040274771832,-0.252330701923735,-396.305321697335,1.20546302696726,15.3619318060103,0.409010102799786,0,1547,11.7927519831425,5.09080645294675,19.6432531710406,1.66672074277531,7.6229812431432,0.824242524908644,0
323,6.41256821861366,6.10289640884998,16.3856623643468,3.06614056496744,19.8531523796089,0.316483004161749,0,1061.23059895833,16.2040274771832,-0.251426730203306,-397.730185327308,1.21290341533802,15.2690918383701,0.411496988405717,0,1555.5,11.7093396247779,5.14738771942525,19.4273300265724,1.67859713897024,7.52770146240942,0.834675144671386,0
331.5,6.40386628842144,6.07655217063121,16.4567006407537,3.0703109974896,19.3178470238957,0.32525287623447,0,1061.12580729166,16.1040274771832,-0.250493890153376,-399.211333812455,1.22043622861829,15.1763602077363,0.414011345353854,0,1564,11.6295321376521,5.20247200477359,19.2216315452046,1.69011981717885,7.43576223635047,0.844995456748684,0
340,6.39487861369532,6.04935081064689,16.5306994304247,3.07463030643794,18.8084665108686,0.334061541037852,0,1061.029765625,16.0040274771832,-0.249545296976853,-400.7288504791,1.22806319986496,15.0834858697447,0.416560559106747,0,1572.5,11.5531005828244,5.25608283759981,19.025575336188,1.70130437654371,7.34696380465779,0.855208420000138,0
348.5,6.38560239423617,6.02128282329805,16.6077566748852,3.07910105359315,18.323105865814,0.342910495261741,0,1060.92497395833,15.9040274771832,-0.248557123577933,-402.322003733061,1.23578610573949,14.9907183519726,0.419138373469126,0,1581,11.4798338026801,5.30824553769672,18.8386161284074,1.71216569167649,7.26112194982931,0.865318796543183,0
