S0 f (kHz),S0 Phase velocity (m/ms),S0 Energy velocity (m/ms),S0 Propagation time (micsec),S0 Coincidence angle (deg),S0 Wavelength (mm),S0 Wavenumber (rad/mm),S0 Attenuation (Np/m),S1 f (kHz),S1 Phase velocity (m/ms),S1 Energy velocity (m/ms),S1 Propagation time (micsec),S1 Coincidence angle (deg),S1 Wavelength (mm),S1 Wavenumber (rad/mm),S1 Attenuation (Np/m),S2 f (kHz),S2 Phase velocity (m/ms),S2 Energy velocity (m/ms),S2 Propagation time (micsec),S2 Coincidence angle (deg),S2 Wavelength (mm),S2 Wavenumber (rad/mm),S2 Attenuation (Np/m)
153,6.52725081089023,6.44929984759849,15.5055591092166,3.01221890791573,42.6617700058185,0.147279058190099,0,1067.08782447917,18.2028095515972,-0.0258533748614839,-3867.96696894605,1.07970231164483,17.058398694111,0.368333828974739,0,1394,13.8328876363783,3.58730055852874,27.8761141890528,1.42085060627394,9.92316186253827,0.63318379708183,0
161.5,6.52273880887353,6.43560835096767,15.5385465594661,3.0143044868036,40.3884755967401,0.155568765949827,0,1067.07887265625,18.1028095515972,-0.0221788814861686,-4508.79364959694,1.08566730394269,16.9648280136353,0.37036539964505,0,1402.5,13.6013406054219,3.67609082349551,27.2028099417066,1.44504402503348,9.69792556536321,0.64788961977811,0
170,6.51795472079772,6.42109208290983,15.5736748062151,3.01651899005945,38.3409101223395,0.163876790799461,0,1067.06992083334,18.0028095515972,-0.0184267352590175,-5426.89730949832,1.091698575555,16.8712557632004,0.372419539800024,0,1411,13.3870925174423,3.76309997386254,26.5738355862381,1.46817564713814,9.48766301732271,0.662247941954479,0
178.5,6.512903162954,6.4057357847556,15.6110091580706,3.01886083838872,36.4868524535238,0.172204092287297,0,1067.06780494792,17.9028095515972,-0.0146008066519095,-6848.93666384673,1.09779723740359,16.7775744602012,0.374499026786273,0,1419.5,13.1882762337888,3.84833186382963,25.9852849334272,1.49031368689928,9.29078987938623,0.676281068536518,0
187,6.50757658133119,6.38952716695617,15.6506103483144,3.02133412834833,34.7998747664769,0.180551951676339,0,1067.058853125,17.8028095515972,-0.0106895742909198,-9354.9094920407,1.10396442537852,16.6839996683029,0.376599462484809,0,1428,13.0032718850206,3.9317770473056,25.4337920987989,1.51152204478485,9.10593269259145,0.690010075770883,0
195.5,6.50197560793044,6.37260024398134,15.6921815540597,3.02393920351634,33.2581872528411,0.188921460433561,0,1067.05673723959,17.7028095515972,-0.00669268050068014,-14941.6963785792,1.11020130104359,16.5903170223107,0.378726054404503,0,1436.5,12.830687346605,4.01344340289716,24.9162601689645,1.5318582192052,8.93190904741038,0.703453794012968,0
204,6.49608610782375,6.35448672528993,15.7369122516244,3.02668332774623,31.8435593520772,0.197314164466031,0,1067.05462135417,17.6028095515972,-0.00262408108515254,-38108.5784908918,1.11650905236579,16.4966340047878,0.380876808284406,0,1445,12.669309302261,4.09332551840414,24.4300140681181,1.55137533162901,8.76768809845054,0.716629656145042,0
212.5,6.4899104723359,6.33561597437071,15.7837849397008,3.0295661292933,30.5407551639336,0.205731170478704,0,1067.05934140625,17.5028095515972,0.00153565403818641,65118.8337433728,1.12288889446989,16.4028455329679,0.383054592238346,0,1453.5,12.5180807883097,4.17142086435343,23.9726470312652,1.57012186198285,8.61237068339161,0.729553515305176,0
221,6.48343479987,6.31582283005467,15.8332497112074,3.0325948956858,29.3368090491855,0.214174121549666,0,1067.05722552084,17.4028095515972,0.00578812967959872,17276.7380026864,1.12934207041899,16.3091623723393,0.385254936074216,0,1462,12.3760659336664,4.24773082244931,23.5419813966315,1.58814353609433,8.46516137733682,0.742240463838187,0
229.5,6.47667297097921,6.29508739049647,15.8854029812148,3.03576397465661,28.2207972591687,0.222643791721307,0,1067.06194557292,17.3028095515972,0.0101264116542595,9875.16638807952,1.13586985202219,16.2153749586741,0.387483195620988,0,1470.5,12.2424447190169,4.32225765650489,23.136057113463,1.60548197877721,8.32536193064734,0.754704162956557,0
238,6.46959253052204,6.27358434025759,15.9398510606289,3.03908948792014,27.1831618929497,0.231142548167261,0,1067.066665625,17.2028095515972,0.0145568822781134,6869.60285104128,1.14247354067041,16.1215883747255,0.389737360930886,0,1479,12.1164990885337,4.39499425354148,22.7531583049102,1.62217468889479,8.19235908622966,0.766956775337258,0
246.5,6.46221217394687,6.2507048470233,15.9981957950905,3.04256363241915,26.2158708882226,0.23967105018061,0,1067.07138567708,17.1028095515972,0.0190829248769701,5240.28683468136,1.14915446820152,16.0278026204826,0.392017886416323,0,1487.5,11.9975668946968,4.46595768264942,22.3916138723184,1.63825971114107,8.06559118971211,0.779011130045119,0
255,6.45451379175267,6.2270158472978,16.0590566094986,3.0461959584958,25.3118187911869,0.248231285116787,0,1067.08294166667,17.0028095515972,0.0237110035772793,4217.45117932602,1.15591399779611,15.9339156195681,0.394327763319102,0,1496,11.8850835284707,4.53514839953749,22.0499951027398,1.65376889271709,7.94457455111679,0.790877505995125,0
263.5,6.44648931841817,6.2022878694254,16.1230826600224,3.04999139160921,24.4648550983612,0.256824954896237,0,1067.08766171875,16.9028095515972,0.0284272874843014,3517.74681475409,1.16275352490498,15.840132125951,0.396662430415323,0,1504.5,11.7785217671677,4.60257768962975,21.7269553592357,1.66873495993486,7.82886126099547,0.802566950379276,0
272,6.43813669584453,6.17650833397844,16.1903772475909,3.05395209725633,23.6696202053108,0.265453575202268,0,1067.09921770833,16.8028095515972,0.0332481564216506,3007.68556102202,1.1696744782098,15.746248589407,0.39902744272731,0,1513,11.6774304338136,4.66825098336087,21.421298973948,1.6831853118337,7.71806373682327,0.814088289683615,0
280.5,6.42944250484289,6.14964192474276,16.2611093822642,3.05808571653492,22.9213636536289,0.274119175548478,0,1067.11760963542,16.7028095515972,0.0381723365460292,2619.69816491106,1.17667832061829,15.6522668174352,0.401423345287004,0,1521.5,11.5813891323337,4.73218315752482,21.1318955059857,1.69714757546534,7.61182328776451,0.825450758595432,0
289,6.42040551309741,6.12166154318098,16.3354343089078,3.06239420194404,22.2159360314789,0.282823343489854,0,1067.129165625,16.6028095515972,0.0432083132116087,2314.36944807957,1.18376655029539,15.5583879500409,0.403845522258177,0,1530,11.4900255406422,4.79438685478868,20.857724465876,1.71064653637421,7.50982061479883,0.836662502270422,0
297.5,6.41101220441666,6.09254156694268,16.4135113238433,3.0668854581761,21.549620855182,0.291568253075258,0,1067.14755755208,16.5028095515972,0.04834614446293,2068.41726699998,1.19094070173193,15.4644120532429,0.406299656627553,0,1538.5,11.4029922841621,4.85487705518731,20.5978439542877,1.72370695923951,7.41175969071308,0.847731924586331,0
306,6.40125540954794,6.06223049944384,16.4955786503292,3.07156448546573,20.9191353253201,0.300355880368275,0,1067.16594947917,16.4028095515972,0.0535998461534231,1865.67699679141,1.19820234685243,15.3704393956747,0.408783714338557,0,1547,11.3199831660798,4.91367035880113,20.3513855627056,1.7363507106684,7.31737761220416,0.858666265452842,0
314.5,6.39112106292465,6.03073794320227,16.5817186788423,3.07643972165511,20.3215296118431,0.309188600818604,0,1067.19117734375,16.3028095515972,0.0589679733543454,1695.83579545948,1.20555309616363,15.2763721231045,0.411300880637535,0,1555.5,11.2407189983985,4.97078353802909,20.1175527429323,1.74859841382111,7.22643458591995,0.869472383991657,0
323,6.38060197731213,5.99799559779476,16.6722363112047,3.0815164441561,19.7541856882728,0.318068555511738,0,1067.21640520833,16.2028095515972,0.0644507908635191,1551.57134086624,1.21299459994569,15.1823092978356,0.413849117675091,0,1564,11.1649488153638,5.02623328502864,19.8956145346187,1.76046888394767,7.13871407631956,0.8801564595537,0
331.5,6.36969125093888,5.96397389943986,16.7673436681861,3.0867999218204,19.214754904793,0.326997941858331,0,1067.24163307292,16.1028095515972,0.0700552953573246,1427.44384260946,1.22052854948765,15.0882509195525,0.416429004308071,0,1572.5,11.0924315742351,5.08004224673614,19.6848756650102,1.77198168269239,7.05401054005413,0.890725250763713,0
340,6.35838229370802,5.92864376739267,16.8672640697349,3.09229540640779,18.7011243932589,0.335979012547741,0,1067.273696875,16.0028095515972,0.0757805545202439,1319.59973944617,1.22815667836937,14.9941009494132,0.419043817857281,0,1581,11.0229543249263,5.13223012300888,19.4847069603677,1.783154009824,6.97214062297681,0.901184535273606,0
348.5,6.34664400472682,5.89196337776669,16.9722711409493,3.0980202650858,18.2113170867341,0.345015425147725,0,1067.30576067708,15.9028095515972,0.0816345025733498,1224.97224638747,1.23588076379179,14.8999566361458,0.421691516332148,0,1589.5,10.956323984037,5.18281686283183,19.2945270200732,1.79400170700511,6.89293739165586,0.911539587576351,0
357,6.3344858770406,5.85393757229686,17.0825190335544,3.10397228440825,17.7436579188812,0.354108794021191,0,1067.34466041667,15.8028095515972,0.0876168636258251,1141.33279669834,1.24370262795771,14.8057231535951,0.424375441982643,0,1598,10.892365350262,5.23182197013928,19.1138002345553,1.80453933935935,6.81624865473218,0.921795202235981,0
365.5,6.32187508468833,5.81437835394024,17.1987431695484,3.11017012971598,17.2965118596124,0.363263145666434,0,1067.38356015625,15.7028095515972,0.0937289506333176,1066.90621546821,1.25162413950543,14.7114965395368,0.427093551651503,0,1606.5,10.8308992526177,5.27927393400499,18.9419987009724,1.81478364051508,6.74192297081711,0.931957445134986,0
374,6.30881353518354,5.77338855748497,17.3208504856916,3.11661567023662,16.8684853881913,0.372480703666383,0,1067.42245989583,15.6028095515972,0.0999766642309216,1000.23341215931,1.25964721499748,14.61727679322,0.429846502605324,0,1615,10.7717939364325,5.32518513116432,18.7786898552644,1.82474479854046,6.66984144670743,0.942029185758424,0
382.5,6.29527655678249,5.73087009841553,17.4493573022442,3.12332408937339,16.4582393641372,0.381765337601709,0,1067.46819557292,15.5028095515972,0.106367787742872,940.134246673764,1.26777382046703,14.5229709099452,0.432637739629218,0,1623.5,10.7148839968972,5.36958818099857,18.6234021361026,1.83443986576688,6.59986695220032,0.952016965294254,0
391,6.28125686853051,5.68678300674527,17.5846343849215,3.13030224703909,16.0645955716893,0.391120042776083,0,1067.5207671875,15.4028095515972,0.11289894730572,885.747851387928,1.27600597302459,14.4285807124648,0.435468008419676,0,1632,10.660055430129,5.41249853824749,18.4757555671098,1.84387831165718,6.53189670963786,0.961923555513164,0
399.5,6.2667243155918,5.64105522424247,17.7271797606677,3.13756868401953,15.6864188124951,0.400549378560177,0,1067.57333880208,15.3028095515972,0.119577164559591,836.280073777511,1.28434574252769,14.334199811292,0.438335267395248,0,1640.5,10.6071899363378,5.45393978658407,18.3353692767174,1.85307126997852,6.46582745281185,0.971752703429653,0
408,6.25166971466882,5.59365566961804,17.8773964481136,3.14513182950459,15.3227198888942,0.410056788399141,0,1067.63274635417,15.2028095515972,0.126401977259972,791.126865004094,1.29279525331659,14.239737028967,0.441243071722328,0,1649,10.5561654254719,5.49393647770619,18.2018850064593,1.86203146267242,6.40155574619281,0.981509113767599,0
416.5,6.23607300110636,5.54451956775561,18.0358277715448,3.15300589309064,14.9725642283466,0.419646575653623,0,1067.69215390625,15.1028095515972,0.133388372314193,749.690533478079,1.30135668601883,14.1452847586658,0.444189382849314,0,1657.5,10.5068851314576,5.53250841838618,18.0749837935483,1.87076802000424,6.33899555442391,0.991195727025652,0
425,6.21991407162596,5.4935898664468,18.2030334318858,3.16120550699694,14.6350919332375,0.429323255080478,0,1067.75839739583,15.0028095515972,0.140530967381609,711.586932497602,1.31003227942618,14.0507530431862,0.447177833662556,0,1666,10.4592412536156,5.56968279845644,17.9543438322401,1.87929278247644,6.27805597455917,1.00081702562723,0
433.5,6.20317457486841,5.44079526787682,18.3796660371349,3.16974483913928,14.3095145902386,0.439091435810531,0,1067.82464088542,14.9028095515972,0.147833648286037,676.435988419323,1.31882433244705,13.9562330564315,0.450206390347148,0,1674.5,10.4131599145049,5.6054737959977,17.8397051951969,1.88761221716241,6.21866820812478,1.01037474534668,0
442,6.1858204833602,5.38610506822488,18.5662921040932,3.17864656314265,13.9950689668783,0.448957080672473,0,1067.8977203125,14.8028095515972,0.155302004731156,643.906691179619,1.32773520613817,13.8616360631104,0.453278767280642,0,1683,10.3685466152888,5.63990767150609,17.7307867122044,1.89573710578941,6.16075259375449,1.01987301251948,0
450.5,6.16783560977378,5.32941767123297,18.7637761138103,3.187924783258,13.6910890339041,0.458925165968913,0,1067.97763567708,14.7028095515972,0.162944066566303,613.707526191569,1.3367673258192,13.7669638955275,0.45639585858294,0,1691.5,10.3253233401925,5.67300533227866,17.6273410904469,1.90367584688643,6.10424081595774,1.02931478239752,0
459,6.14919740495747,5.27066956939086,18.9729215014246,3.19759740577555,13.3969442373801,0.469001377914843,0,1068.06438697917,14.6028095515972,0.170763581092331,585.604959560612,1.3459231832743,13.6722183883489,0.45955858286567,0,1700,10.2834202838113,5.70478524908128,17.5291436283433,1.91143585088806,6.04907075518313,1.03870256465356,0
467.5,6.12986605422391,5.20981678460093,19.1945329623832,3.20769198801925,13.1120129502116,0.479193037029315,0,1068.15113828125,14.5028095515972,0.178757939999959,559.415710429551,1.35520533904479,13.5774882709328,0.462764922480609,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
476,6.10982291563378,5.14679160182261,19.4295801610828,3.21822581240229,12.8357624278021,0.489506201327808,0,1068.24472552083,14.4028095515972,0.186937191080973,534.939031777174,1.36461642481746,13.4826872602389,0.466018768061838,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
484.5,6.08902612284715,5.08141499993975,19.6795577612113,3.22922915020687,12.5676493763615,0.499949124853661,0,1068.34514869792,14.3028095515972,0.195311401719224,512.002879093346,1.37415914591307,13.3878171946859,0.46932111604225,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
493,6.06744365565569,5.01371808302823,19.9452778046111,3.2407280649436,12.3071879425065,0.51052972754879,0,1068.4524078125,14.2028095515972,0.203879399726896,490.48604289572,1.38383628388008,13.2928799146752,0.472672990917716,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
501.5,6.04504044710366,4.94358789704522,20.2282233233417,3.25275125355979,12.0539191367969,0.521256633288583,0,1068.56650286458,14.1028095515972,0.212648099624855,470.260492223611,1.39365069919878,13.1978772624734,0.476075446242032,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
510,6.02177479411139,4.87092090759036,20.5299987204001,3.26533213956098,11.8074015570812,0.532139546267182,0,1068.68743385417,14.0028095515972,0.221626065639116,451.210464399231,1.4036053341014,13.1028110820923,0.479529565664489,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
518.5,5.99760103989795,4.79564588103308,20.8522485772986,3.27850764517431,11.5672151203432,0.543189111796614,0,1068.80836484375,13.9028095515972,0.230802057061371,433.271701618368,1.41370321551398,13.0077664143559,0.483033374603437,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
527,5.9724671435997,4.71766059591202,21.1969466575558,3.29231974176338,11.3329547316882,0.554417224451721,0,1068.94296770833,13.8028095515972,0.240218406072537,416.287834204527,1.42394745812622,12.9125780968357,0.486594176628392,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
535.5,5.94633562436688,4.63686696588278,21.5662861875878,3.30680408380269,11.1042682061006,0.565835153704919,0,1069.08372291667,13.7028095515972,0.249835344888773,400.263621804673,1.43434126759587,12.8173399873803,0.490209771556804,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
544,5.91914026727518,4.55317217486757,21.9627099875503,3.32201412949184,10.8807725501382,0.577457646341461,0,1069.235415625,13.6028095515972,0.259693449159586,385.06939749007,1.44488794389452,12.7219968145611,0.493883578086428,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
552.5,5.89082383783595,4.46648101053272,22.3889902955331,3.33800066986882,10.6621245933682,0.589299557715512,0,1069.39257708333,13.5028095515972,0.26978511802336,370.665367803354,1.45559088480222,12.6266161192411,0.497614344797015,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
561,5.86131128057801,4.37667173893523,22.8484122102171,3.35482717571225,10.4479701971088,0.601378563361362,0,1069.56067604167,13.4028095515972,0.280119798607221,356.990118146623,1.46645358955859,12.5311353080029,0.501405910378039,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
569.5,5.83054913203678,4.28367310416242,23.3444517283148,3.37254775908198,10.2380142792569,0.613711324852309,0,1069.73424375,13.3028095515972,0.290705819011529,343.990362284541,1.47747966267883,12.4356209304505,0.505257062942007,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
578,5.79843726314648,4.1873274079515,23.8815813184576,3.39124678099463,10.0318983791462,0.626320669300317,0,1069.91874895833,13.2028095515972,0.301544314780422,331.626215777996,1.48867281794319,12.3400113928757,0.509171759015317,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
586.5,5.76489472364843,4.08756150818327,24.4644636661248,3.41100173232194,9.82931751687712,0.639229050886925,0,1070.11419166667,13.1028095515972,0.312646090895693,319.850472825399,1.50003688256931,12.2443096761384,0.513151453480812,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
595,5.72983485839994,3.9842817704453,25.0986264931818,3.43189798003905,9.62997455193267,0.65246125763838,0,1070.31565,13.0028095515972,0.32401556570239,308.627148153279,1.51157580157725,12.1485746299208,0.517195267641086,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
603.5,5.69313814306989,3.87734507784428,25.7908434746793,3.45404598955675,9.43353461983412,0.666047834707588,0,1070.53460833333,12.9028095515972,0.335663923893027,297.917032132024,1.52329364235764,12.0526785880234,0.521310284787907,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612,5.65469194154695,3.76668304962399,26.5485570945457,3.47755880028396,9.23969271494599,0.680021024618708,0,1070.76354166667,12.8028095515972,0.347605047531687,287.682819078984,1.53519459945408,11.9567103785298,0.52549448035992,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
620.5,5.61435738342633,3.65217746118211,27.3809257799955,3.50257326760353,9.04811826499005,0.694419007705852,0,1071,12.7028095515972,0.359832897571066,277.906774714089,1.5472829995717,11.8606998614353,0.529748276289259,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
629,5.57199275306479,3.53373823848106,28.298643886816,3.52923741947949,8.85849404302827,0.709283685992262,0,1079.5,10.711497194793,0.678034396400187,147.485143129787,1.835020084338,9.92264677609356,0.633216665770824,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
637.5,5.52743583466791,3.41129349330942,29.3143935566172,3.55772324025752,8.67048758379281,0.724663434029287,0,1088,9.75074857630746,0.895453426169865,111.675266493458,2.01589729127725,8.96208508851789,0.701085210095754,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
646,5.48048720914994,3.28473537164938,30.4438527569381,3.58824023431041,8.48372632995348,0.740616217781042,0,1096.5,9.11844869053701,1.06380702774504,94.0020110714733,2.15574935923799,8.31595867810033,0.755557543079915,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
654.5,5.43094710183744,3.15405835597295,31.7051838342263,3.62101495475464,8.29785653451098,0.757205825510199,0,1105,8.64924896500277,1.19903006412085,83.4007444786812,2.27275306391393,7.82737462896179,0.80271937974342,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
663,5.3785661949158,3.01918551267722,33.1215155809775,3.65632709581846,8.11246786563469,0.774509731347701,0,1113.5,8.27702805815179,1.30917037907854,76.3842518881195,2.37501689707139,7.43334356367471,0.845270402660289,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
671.5,5.32307520360214,2.88014462077998,34.7204787143358,3.6944955254231,7.92714103291457,0.792616818735903,0,1122,7.96869887409308,1.39929500887217,71.4645584854905,2.46696809786349,7.10222716051077,0.884678167169145,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
680,5.26414742298214,2.73693672528492,36.5371983488547,3.73591073364302,7.74139326909138,0.811634945903873,0,1130.5,7.70537855622397,1.47302618616016,67.8874557285889,2.55132805465881,6.81590318993717,0.921841923526133,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
688.5,5.20141859730456,2.58965797731587,38.6151379355694,3.78103073868192,7.55471110719617,0.83169100949401,0,1139,7.47533533258697,1.53314765419517,65.2252897666895,2.62989604646345,6.56306877312289,0.9573547869726,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
697,5.13446933251703,2.4384392789491,41.0098380809783,3.83040537956938,7.36652701939316,0.852937251249937,0,1147.5,7.2708278345032,1.58189440512241,63.2153446375339,2.70392167623516,6.33623340697447,0.991627817918372,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
705.5,5.06277628180992,2.28347758890345,43.7928537096005,3.88472973635033,7.17615348236701,0.875564509959048,0,1156,7.08646228907334,1.62112388881109,61.6856001507316,2.77432281366472,6.13015768950981,1.0249630801393,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
