S0 f (kHz),S0 Phase velocity (m/ms),S0 Energy velocity 1 (m/ms),S0 Energy velocity 2 (m/ms),S0 Energy velocity absolute (m/ms),S0 Skew angle (deg),S0 Propagation time (micsec),S0 Coincidence angle (deg),S0 Wavelength (mm),S0 Wavenumber (rad/mm),S0 Attenuation (Np/m),S1 f (kHz),S1 Phase velocity (m/ms),S1 Energy velocity 1 (m/ms),S1 Energy velocity 2 (m/ms),S1 Energy velocity absolute (m/ms),S1 Skew angle (deg),S1 Propagation time (micsec),S1 Coincidence angle (deg),S1 Wavelength (mm),S1 Wavenumber (rad/mm),S1 Attenuation (Np/m),S2 f (kHz),S2 Phase velocity (m/ms),S2 Energy velocity 1 (m/ms),S2 Energy velocity 2 (m/ms),S2 Energy velocity absolute (m/ms),S2 Skew angle (deg),S2 Propagation time (micsec),S2 Coincidence angle (deg),S2 Wavelength (mm),S2 Wavenumber (rad/mm),S2 Attenuation (Np/m),S3 f (kHz),S3 Phase velocity (m/ms),S3 Energy velocity 1 (m/ms),S3 Energy velocity 2 (m/ms),S3 Energy velocity absolute (m/ms),S3 Skew angle (deg),S3 Propagation time (micsec),S3 Coincidence angle (deg),S3 Wavelength (mm),S3 Wavenumber (rad/mm),S3 Attenuation (Np/m),S4 f (kHz),S4 Phase velocity (m/ms),S4 Energy velocity 1 (m/ms),S4 Energy velocity 2 (m/ms),S4 Energy velocity absolute (m/ms),S4 Skew angle (deg),S4 Propagation time (micsec),S4 Coincidence angle (deg),S4 Wavelength (mm),S4 Wavenumber (rad/mm),S4 Attenuation (Np/m)
1521.5,1.54393277239124,1.29651773735581,-0.107483530416169,1.30096539254084,4.73908086295828,77.129681390974,12.8359279502783,1.014743853034,6.1918929475585,0,1521.5,2.50480523226176,1.55932581806676,0.414545679608285,1.61348849620054,-14.8876858655959,64.130279151011,7.87063029373846,1.64627356704683,3.81661069760761,0,1470.5,3.20963264208385,1.48729101915983,-0.769334292780344,1.67448793059888,27.3512687873858,67.2363368780978,6.13467467385411,2.18268115748647,2.87865467002756,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1530,1.54231000681588,1.29941430696512,-0.1095212821441,1.30402164567469,4.81779429727478,76.9577489365633,12.8496644210621,1.00804575608881,6.23303582126885,0,1530,2.49638957584321,1.55907216582576,0.410292458964451,1.61215567490728,-14.7439171901292,64.1407127854373,7.89733224325052,1.63162717375373,3.85087071866083,0,1479,3.18843213983616,1.48876736735712,-0.763929447397198,1.6733249758215,27.1636665670973,67.1696614209926,6.17562348237505,2.15580266385136,2.91454566437663,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1538.5,1.54072971205831,1.3022492264992,-0.111534353158721,1.30701681697379,4.89529216446734,76.7902164694134,12.8630699165967,1.00144927660599,6.27409241182334,0,1538.5,2.48812974056304,1.55879572363988,0.40605740875391,1.61081554724367,-14.6007412846763,64.1520877196749,7.92371712840916,1.61724390026847,3.88511918711615,0,1487.5,3.1677853971369,1.49028522768832,-0.758660747713254,1.67227874171349,26.9793173610324,67.1012489032833,6.21603262204863,2.12960362832733,2.95040129703134,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1547,1.5391907765776,1.30502486570501,-0.113529745628162,1.3099537790513,4.97188992488053,76.6268924278137,12.8761517113995,0.994952021058565,6.31506361532356,0,1547,2.47999917170501,1.55850535884813,0.401850940118176,1.60947914917597,-14.4584368392933,64.1640398810747,7.94986240783514,1.6031022441532,3.91939149863677,0,1496,3.14767423930891,1.49184245030412,-0.753519788396294,1.67134256453732,26.7980398628914,67.0312069344953,6.25590624248554,2.10406032039366,2.9862191907141,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1555.5,1.53769211792392,1.30774336415095,-0.115500239391757,1.31283396199992,5.04728184859978,76.467602697357,12.8889169550258,0.988551666939199,6.35595034363139,0,1555.5,2.47200936332032,1.55819161281292,0.39765725774381,1.60813320246703,-14.3165441566358,64.176959481559,7.97572423204226,1.58920563376427,3.95366412859796,0,1504.5,3.12808261929458,1.49343955494492,-0.748500437388865,1.67051327712336,26.6196770943398,66.9595228470347,6.29524579281323,2.0791509599831,3.02199572234555,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1564,1.5362326819772,1.31040508966787,-0.117454494425201,1.31565841208428,5.12185995278274,76.3122799113561,12.9013726724061,0.982245960343479,6.39675352289811,0,1564,2.46415088741096,1.55785963449152,0.393479067823925,1.60678325159109,-14.1751094547096,64.190635527083,8.00132616069161,1.57554404565918,3.98794646489924,0,1513,3.10898373022548,1.49507387636875,-0.743592744808641,1.66978323920571,26.4440008266728,66.8863268769576,6.33407612990049,2.05484714489457,3.05773853923425,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1572.5,1.53481144220565,1.31301172187989,-0.119385316997742,1.3184280927334,5.19532110826207,76.1607823704928,12.9135257642949,0.97603271364429,6.4374740921537,0,1572.5,2.45642254786266,1.55752576168244,0.389324404598523,1.60544697524411,-14.0342687280207,64.204395497112,8.02666546723056,1.56211290802077,4.02223506055046,0,1521.5,3.09036761204337,1.49674604570582,-0.73879126364801,1.66914986043154,26.2708669010463,66.811601264557,6.37238970746072,2.03113218011395,3.09343988968118,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1581,1.53342739894374,1.31556534640291,-0.121291509978189,1.3211448864712,5.26762160115894,76.0129477972535,12.9253830078243,0.96990980325347,6.47811300195466,0,1581,2.44882218961728,1.55710526842937,0.385143531462026,1.60403003612699,-13.8930283056973,64.2217337693992,8.05174269842392,1.5489071408079,4.05652807817926,0,1530,3.07221220654398,1.49845495009273,-0.734087554511807,1.66860773555277,26.1000631865885,66.7354063556007,6.41020513308474,2.00798183434247,3.12910465608723,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1589.5,1.53207957868907,1.31806539712559,-0.123183937803146,1.32380915302491,5.3392478282213,75.8687696513982,12.936951057155,0.963875167467173,6.51867121308898,0,1589.5,2.44134609722922,1.5566886691483,0.38098468556818,1.60263188015595,-13.7522708228315,64.2389207179828,8.07656377735094,1.53592079095893,4.0908263916766,0,1538.5,3.05450794226997,1.50019636366652,-0.729476348711534,1.66815013499618,25.9315191004704,66.6579405349293,6.447516554641,1.98538052796228,3.16472596496572,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1598,1.53076703341764,1.3205155446298,-0.125055926926563,1.32642387209685,5.40991054360542,75.7279991187342,12.9482364442186,0.957926804391511,6.55914969533685,0,1598,2.43398177242235,1.556243536992,0.376826836415291,1.60121591644354,-13.6115433165761,64.2572949689391,8.10116436266507,1.52314253593389,4.12514597875581,0,1547,3.03723920195329,1.50196965678501,-0.724951188639683,1.66777308882623,25.7650701892665,66.5792411639336,6.48433187055987,1.96330911567763,3.20030363889538,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1606.5,1.52948883991697,1.32291582482297,-0.126906196002276,1.32898888714346,5.47956831321052,75.5905992835043,12.9592455795454,0.952062769945207,6.59954942628541,0,1606.5,2.42673785432607,1.55576786322133,0.372669131532402,1.59977996169141,-13.4708273807514,64.2769415437999,8.12550987552904,1.51057445024966,4.15946748347369,0,1555.5,3.02038884651141,1.50377312529985,-0.720504811927739,1.66747137798077,25.6005407699193,66.4993929719686,6.52066366496999,1.94174789232492,3.23583990074866,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1615,1.52823710901613,1.32526762305058,-0.128743314794854,1.33150633262126,5.54859612666753,75.4564574435265,12.9700451121124,0.946276847688008,6.63990176081237,0,1615,2.41960730354801,1.55525994965637,0.368506228770636,1.59832110404883,-13.3299446053825,64.2979329739025,8.14961820549062,1.49820885668607,4.19379800028518,0,1564,3.00394142758158,1.50560849451644,-0.716130299464107,1.66724309702293,25.4377125638518,66.418328778171,6.55652234872837,1.92067866213656,3.27133602879212,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1623.5,1.52702498366332,1.32757315185613,-0.130553695949566,1.33397703917845,5.61641494708339,75.3254160497194,12.9805202623395,0.940575906167739,6.68014698864619,0,1623.5,2.41258585019684,1.55474845167034,0.364373541649185,1.59687533196091,-13.1898901533745,64.3190864043412,8.17349836360305,1.48603994468546,4.22814025265621,0,1572.5,2.98789067759556,1.50746914240956,-0.711824786757944,1.66708060463794,25.2766145637028,66.3363495720773,6.59189935703825,1.90008946111006,3.30678393611471,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1632,1.52583795309321,1.32983084295883,-0.132352235818714,1.33640083253895,5.68368087048886,75.1975339792115,12.990795102726,0.934949726160056,6.72034563075957,0,1632,2.40566199504726,1.5541601563761,0.360177995788948,1.59535011214389,-13.0480062514786,64.3434330688121,8.19718450561235,1.47405759500445,4.26251004606142,0,1581,2.97221365861836,1.50935746158438,-0.707579141524023,1.66698176005627,25.1169459013678,66.253357832829,6.62682396031157,1.87995803834179,3.3421944421279,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1640.5,1.5246819893388,1.33204467594458,-0.134131814621205,1.33878092397744,5.75008382988393,75.0725571040533,13.0008168169786,0.929400785942579,6.76046911323333,0,1640.5,2.3988519507667,1.55354488229265,0.355984852440547,1.59380893348758,-12.9061524738622,64.3689159803509,8.22061607325808,1.4622687904704,4.29687438323725,0,1589.5,2.95690839856099,1.51127059947074,-0.703390664594109,1.66694248606926,24.9586810919598,66.1694868113104,6.66128005809621,1.86027580909782,3.37755577772456,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1649,1.52354995764649,1.33421426142991,-0.135898323770709,1.34111746309063,5.81588709026706,74.9504805118986,13.0106461821132,0.923923564370221,6.80054665719283,0,1649,2.39213597022276,1.55291027424764,0.351797759182678,1.59226002374921,-12.7643909989315,64.3952208046587,8.24385602052531,1.4506585629004,4.33126406714009,0,1598,2.94195555392887,1.51320693987747,-0.699252506148689,1.66695810092772,24.8016455261676,66.0848145516022,6.69529137292212,1.84102350058127,3.4128762099972,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1657.5,1.52245374414445,1.33634113066589,-0.137639874939404,1.34341071630486,5.88058921594419,74.8311922047707,13.0201788431094,0.918524129197256,6.84052286429403,0,1657.5,2.38552450712604,1.5522329509896,0.347589112547595,1.5906744875365,-12.6219329573921,64.423319925174,8.26686345767537,1.43923047187091,4.36565611275019,0,1606.5,2.92735290722445,1.51516531671685,-0.695161787252365,1.66702604881795,24.6457802379465,65.9993988092902,6.72884380654552,1.82219290832521,3.44814496778747,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1666,1.52137423076998,1.33842685999396,-0.139375204759457,1.34566411383191,5.94498869776089,74.7145794731371,13.0295800641948,0.913189814387743,6.88048115318962,0,1666,2.37900436486334,1.55149077442336,0.343330107089707,1.58902460193511,-12.4779239215503,64.4541376903559,8.28967967229029,1.42797380844138,4.40007041448304,0,1615,2.91308029466082,1.51714282951001,-0.691111819174293,1.66714063945908,24.4909307006256,65.9133721986458,6.76196526019269,1.80376488833487,3.48337266559161,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1674.5,1.52032887387337,1.34047150574474,-0.141088070747488,1.34787599630709,6.00840595296737,74.6006159559817,13.0386968894628,0.907930053074572,6.92034070895935,0,1674.5,2.37257428206564,1.550769471808,0.339126061946325,1.58741690824524,-12.3353934450755,64.4841169612482,8.31230486271586,1.41688520875822,4.43450553957455,0,1623.5,2.89913653834541,1.51914269159653,-0.687099088525328,1.66730311427871,24.3369530237953,65.8266011173091,6.79464071758735,1.78573239195898,3.5185480957126,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1683,1.51930515913126,1.34247624355027,-0.142787542607374,1.35004842387994,6.07122922308458,74.4892138542006,13.0476374529514,0.902736279935391,6.96015596894951,0,1683,2.36623301478659,1.54998465378916,0.33487208360263,1.58574642971639,-12.1912960656808,64.5167677986588,8.33473926051172,1.40596138727664,4.46896007531911,0,1632,2.88550378459263,1.52112820761485,-0.683137421598804,1.66748546044343,24.1848089994736,65.7406782014785,6.82689486806889,1.76807829938274,3.55368046164762,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1691.5,1.51830823692342,1.3444432776796,-0.144470008376107,1.35218316444854,6.1333047960195,74.3802298395152,13.0563559236041,0.897610545033059,6.99990139593132,0,1691.5,2.3599848848707,1.54915956499866,0.330596019720179,1.58404200893842,-12.0464184471573,64.5511296959823,8.35696334102147,1.39520241493982,4.50342204105962,0,1640.5,2.87217250491309,1.52319274740656,-0.679165392178553,1.66774751556852,24.0312685193941,65.6515730988501,6.85873399032842,1.7507909203981,3.58876964346541,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1700,1.51733195412066,1.3463704162694,-0.146139997600588,1.35427847826957,6.19484198597572,74.2737650735715,13.064905296579,0.892548208306271,7.03960329392489,0,1700,2.3538175901356,1.54830070322071,0.326305518072657,1.58231171351236,-11.9009702901526,64.5869370155191,8.37901685559118,1.3845985824327,4.53791112232701,0,1649,2.85913646815195,1.52524227834547,-0.675236010819183,1.66802508313259,23.8793256277038,65.5633543731008,6.8901571914503,1.73386080542872,3.62381183512941,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1657.5,2.84639195054316,1.52730716030253,-0.671328228517364,1.66833712190181,23.7279013001911,65.4747143201975,6.92115797393921,1.71728021148908,3.65880027332949,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1666,2.83391949073902,1.52938209751416,-0.667437662428683,1.66867691103613,23.5769383610077,65.385883725551,6.9517689436899,1.70103210728633,3.69374880125173,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1674.5,2.82172260652382,1.53147224542251,-0.663559841636874,1.66904730368334,23.4262318072264,65.296645302515,6.98196723436671,1.68511353032178,3.72864213248574,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1683,2.8097844892125,1.53357226299422,-0.65969205693136,1.66944227088077,23.2757757280478,65.2072304729579,7.01178064436992,1.66950950042335,3.76349179539637,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1691.5,2.79809964885293,1.53568462550322,-0.655829134738845,1.66986200716684,23.1253789379961,65.1175367255055,7.04120976932633,1.65421203006381,3.79829501477947,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1700,2.78666271196681,1.53779947636409,-0.651975472925865,1.67029914889596,22.9753179119515,65.0279841663335,7.07025536361191,1.63921335998048,3.83304910792969,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
