A0 f (kHz),A0 Phase velocity (m/ms),A0 Energy velocity 1 (m/ms),A0 Energy velocity 2 (m/ms),A0 Energy velocity absolute (m/ms),A0 Skew angle (deg),A0 Propagation time (micsec),A0 Coincidence angle (deg),A0 Wavelength (mm),A0 Wavenumber (rad/mm),A0 Attenuation (Np/m),A1 f (kHz),A1 Phase velocity (m/ms),A1 Energy velocity 1 (m/ms),A1 Energy velocity 2 (m/ms),A1 Energy velocity absolute (m/ms),A1 Skew angle (deg),A1 Propagation time (micsec),A1 Coincidence angle (deg),A1 Wavelength (mm),A1 Wavenumber (rad/mm),A1 Attenuation (Np/m),A2 f (kHz),A2 Phase velocity (m/ms),A2 Energy velocity 1 (m/ms),A2 Energy velocity 2 (m/ms),A2 Energy velocity absolute (m/ms),A2 Skew angle (deg),A2 Propagation time (micsec),A2 Coincidence angle (deg),A2 Wavelength (mm),A2 Wavenumber (rad/mm),A2 Attenuation (Np/m)
450.5,1.2402500875278,1.48013800511474,-0.132541483066934,1.48606048292747,5.11700037631407,67.561267702364,16.0548302318681,2.75305235855228,2.28226146432016,0,841.5,4.74124985660663,1.53276200479162,0.866251000377668,1.76061073465662,-29.4732615599903,65.2417007254789,4.14861813351633,5.63428384623486,1.11517017577635,0,1088,6.57189852360673,4.37562963607689,-3.85506315691578,5.8316075533187,41.3810352305282,22.8538538032342,2.99173601947786,6.04034790772677,1.04020255176729,0
459,1.24399271015365,1.48153029393038,-0.130953531563425,1.48730657204975,5.05128748373767,67.4977760560723,16.00522934976,2.71022376939792,2.31832713524441,0,850,4.64456750520376,1.54406263498967,0.86763698538873,1.77113617748203,-29.3324272630264,64.764212107671,4.23513269974639,5.4641970649456,1.14988263280035,0,1096.5,6.54638797110102,4.37016795994897,-3.84914063578406,5.8235943911135,41.3728364653797,22.8824157141017,3.00340515430574,5.97025806757959,1.05241435731217,0
467.5,1.24764396015679,1.48288099091728,-0.129439026319159,1.48851956478854,4.98864021013035,67.436295031432,15.9571379605356,2.66875713402522,2.35434885665404,0,858.5,4.55445901543866,1.55402154716485,0.867797821896414,1.77990337623725,-29.1798956554634,64.3491721092541,4.31908094382241,5.30513571978878,1.18435901342591,0,1105,6.52134852109783,4.36383934089771,-3.84235064488761,5.81435742549723,41.3638451502946,22.9156007332361,3.01494770078418,5.90167286977179,1.06464479577679,0
476,1.25119180561883,1.48418820085179,-0.127999263181927,1.4896974279775,4.92910271957865,67.3769000067572,15.9106883651598,2.62855421348493,2.3903578914012,0,867,4.47021013342732,1.56275629180509,0.866870813998518,1.78708484290446,-29.0174095591613,63.9895040092867,4.40064048206607,5.15595171098884,1.21862764808062,0,1113.5,6.49677420337251,4.35664142114516,-3.83469142965893,5.80389376480457,41.3540541901306,22.9534612407267,3.02636246290543,5.83455249517065,1.07689241160831,0
484.5,1.25465996314568,1.48545592235121,-0.126623856956095,1.49084301601434,4.87225262110916,67.3193990446501,15.8655462680699,2.58959744715311,2.4263173853863,0,875.5,4.3911902939381,1.57037898956665,0.864975534449381,1.79283932522364,-28.8462750779953,63.6788957725392,4.47999071736876,5.01563711472084,1.25271927842198,0,1122,6.47261583706984,4.34856441942257,-3.82615833184639,5.79219302943414,41.3434823496979,22.9960948844075,3.03766862194617,5.76881981913533,1.08916303579774,0
493,1.25803667511275,1.48668582706625,-0.125307638144675,1.49195735615233,4.81787675216361,67.2637070855348,15.8218432106437,2.55179852964046,2.46225759369211,0,884,4.3168781956963,1.57698666635839,0.862213509126905,1.7973032802488,-28.6675225503255,63.4120770538422,4.55727234267633,4.88334637522206,1.28665567100877,0,1130.5,6.44885761666848,4.33961276039891,-3.81675024056717,5.77925785106414,41.3320808568077,23.0435307298727,3.04887024480647,5.7044295591937,1.10145725211965,0
501.5,1.26133094782281,1.48788003033231,-0.12404904349251,1.49304224650647,4.76589957265064,67.2097198439216,15.7794416480974,2.51511654600759,2.49816865033682,0,892.5,4.24680910193246,1.58267436659787,0.858681293815365,1.80060870680845,-28.4820812868886,63.1841913349242,4.63262678235353,4.75832952597475,1.32046031551219,0,1139,6.42547716858657,4.3297942463249,-3.80647150056544,5.76509700700041,41.3198180343137,23.0957856911744,3.05997473997045,5.64133201807425,1.11377690358392,0
510,1.26454479395303,1.48903842057038,-0.122842410828233,1.49409694325128,4.71609668604428,67.1574343674053,15.7382966545842,2.47949959598633,2.53405377333009,0,901,4.18058087579809,1.58752708856325,0.854462727691677,1.80287237760647,-28.2906949554123,62.9910511262536,4.70618045401557,4.63993437935415,1.35415391543838,0,1147.5,6.40243706459875,4.31907280283207,-3.79530522662653,5.74967230713389,41.3067905701166,23.1531174779987,3.07099704377514,5.57946585150218,1.12612667133502,0
518.5,1.26768645408619,1.49016084254889,-0.121692255547762,1.49512151403367,4.66863337721031,67.1068499081963,15.6982854486597,2.44491119399457,2.56990328426364,0,909.5,4.11785298938394,1.59161903903213,0.849632791119695,1.80419706383626,-28.094043462914,62.8291051738176,4.77803581112158,4.52760086793176,1.38775159084413,0,1156,6.3797141501695,4.30746965065987,-3.78325343713293,5.733001078051,41.2928588778851,23.2154856818738,3.08194569464681,5.51878386692863,1.13850903725939,0
527,1.2707514135325,1.49125145345293,-0.120585673422819,1.49611891307486,4.6229965239945,67.0577720266119,15.6594492422821,2.4112930048055,2.60573281416142,0,918,4.05832170292951,1.59503136527984,0.844264405714207,1.80469040086726,-27.8926704056952,62.6946918893067,4.84829108610213,4.42082974175328,1.42126833065679,0,1164.5,6.35728993611716,4.29497184186548,-3.77031169410968,5.71507072512297,41.2780581272628,23.2830397222269,3.09282726460866,5.45924425600443,1.15092584477585,0
535.5,1.27374753111625,1.49230843519656,-0.119526086415237,1.4970874894583,4.57931605771,67.0102759198225,15.6216730639443,2.37861350348505,2.64153268194842,0,926.5,4.00170338569352,1.59782182208073,0.8384157127402,1.80443217730316,-27.6870817947038,62.5852010643949,4.9170551058657,4.31916177624773,1.45472330805773,0,1173,6.33513893538961,4.28156570863135,-3.75646317873786,5.69585994653496,41.2623337936829,23.3559419159227,3.10365199780781,5.40080045642763,1.16338038368031,0
544,1.2766763530902,1.49333585093199,-0.118505288558301,1.49803052942691,4.53726046417906,66.9641728199252,15.5849234357038,2.34683153141581,2.6773056451091,0,935,3.94777897344774,1.60005891976234,0.832150767014669,1.8035141933886,-27.4778175700444,62.4976985315349,4.98438806947614,4.22222350101363,1.48812238520087,0,1181.5,6.31325052226382,4.26725612286371,-3.74171620241531,5.67537795724083,41.2456965173579,23.4342624676794,3.11442313505866,5.34341982417589,1.17587341326837,0
552.5,1.27953939097685,1.49433255447703,-0.117524700164927,1.49894690983994,4.49688205870568,66.9195084456933,15.5491681609433,2.31590839995811,2.71305432775029,0,943.5,3.89631691653543,1.60179377057341,0.825515118768288,1.80200402184978,-27.2651825910704,62.4300093040081,5.05039113998233,4.12964167094375,1.52148438238315,0,1190,6.29158333793044,4.25201633580571,-3.72604540554663,5.65358800092063,41.2281105209578,23.5182539535213,3.12515932994137,5.28704482179029,1.18841158321256,0
561,1.28233812234847,1.49530052445408,-0.11657950170752,1.49983813748385,4.45798615962514,66.8761886755234,15.5143762642887,2.28580770472099,2.74878122696088,0,952,3.84715007849361,1.60308266488435,0.818563076649388,1.79997765011302,-27.0496805711842,62.3798149593331,5.11510640853571,4.0411240320311,1.55481129937544,0,1198.5,6.27012729515671,4.23584869876008,-3.70944787198185,5.63049000653923,41.2095144450918,23.6080198117728,3.13586413188313,5.23164563634269,1.20099596645693,0
569.5,1.28507399158968,1.49623784475243,-0.115675596631305,1.50070267932239,4.42079850655913,66.8342939932431,15.4805179349017,2.2564951564349,2.78448871882649,0,960.5,3.80009754111728,1.60397225317048,0.811334993645819,1.79749588618585,-26.8315898747771,62.3452181310092,5.17861325569422,3.95637432703517,1.58811699495788,0,1207,6.24886353809646,4.2187390836788,-3.69191320381004,5.60606658546133,41.1898979059857,23.7037650389126,3.14654563484876,5.17718602990593,1.21362942549966,0
578,1.28774841064284,1.49714996291425,-0.114800039865799,1.50154489130606,4.38480574269114,66.793576112674,15.4475644729268,2.22793842671772,2.82017906412082,0,969,3.75501142974446,1.60450791720933,0.803873890899098,1.79461942730393,-26.6113097437241,62.3244042160457,5.24096539752273,3.87514079436993,1.62140826374831,0,1215.5,6.2277682585218,4.20067659723269,-3.67342956691562,5.58030184287806,41.169215686097,23.8056888420969,3.15721469126308,5.12362670384352,1.22631598091762,0
586.5,1.29037320668623,1.49803329897282,-0.113958036059988,1.5023615406466,4.35021251164471,66.7541903564952,15.4153603327775,2.20012481958437,2.8558312925021,0,977.5,3.7117543819449,1.60472981173777,0.796214687803645,1.79140045711566,-26.3891105472366,62.315786289101,5.3022179166974,3.79719118357534,1.65469290415435,0,1224,6.20682076456063,4.18165213424033,-3.65398871979276,5.55318360367901,41.1474357471164,23.9139930318873,3.16788087588082,5.07093199719006,1.23905927168049,0
595,1.29293392079497,1.49889159454434,-0.113145605180867,1.50315599329125,4.3168527405615,66.7159655601377,15.3840732132104,2.17299818621004,2.89148207626358,0,986,3.6702090793827,1.60467633723761,0.788392891725412,1.78788967752864,-26.1653296169775,62.317862910689,5.36241177423767,3.72232158152404,1.68797487524091,0,1232.5,6.18601401659748,4.16164105335307,-3.63356383148297,5.52467577097651,41.1244843819378,24.0289824898352,3.17854701509253,5.01907830961256,1.25186038543093,0
603.5,1.29544712165365,1.49972384439053,-0.112360973144199,1.50392705864328,4.28465844659869,66.6789425093382,15.3534914292353,2.14655695385857,2.92709927676746,0,994.5,3.63026592417331,1.60438581742494,0.780444523676859,1.7841377485193,-25.940346349898,62.3291473372042,5.42158917308573,3.65034280962625,1.72125897069456,0,1241,6.16531117620987,4.14064163987597,-3.61215092669058,5.49477456380755,41.1003064596357,24.1508463415335,3.18923145280982,4.968018675431,1.26472658773459,0
612,1.29790632796262,1.50053205049253,-0.111605536497048,1.5046767860016,4.25367370266757,66.643028362624,15.3236856335837,2.12076197379514,2.96270179530602,0,1003,3.59181983967621,1.60388177808362,0.772386002735167,1.78017327675985,-25.714205877831,62.3487350292637,5.47979736385698,3.58107660984667,1.75455205004637,0,1249.5,6.14471188368285,4.11863424720724,-3.5897450919717,5.46346207890228,41.0749598699228,24.2798932844809,3.19993401930411,4.91773660158692,1.27765795857225,0
620.5,1.30031269976106,1.50131387498343,-0.110874994114051,1.5054024762626,4.22373867050482,66.6083233268618,15.2946334188145,2.09558855722974,2.99829147544384,0,1011.5,3.55477715233849,1.60320287116569,0.764257900039996,1.77604886866535,-25.487460684589,62.3751377935655,5.53707729884731,3.51436198945971,1.78785945387076,0,1258,6.12417887089139,4.09560987282368,-3.56631463698589,5.43071084853085,41.0482148594425,24.4163880606763,3.21067391306386,4.86818670182145,1.29066235377306,0
629,1.30267677205522,1.50207548451986,-0.110164604124392,1.50610989014662,4.19465332181225,66.5745503675302,15.266200308472,2.07102825445981,3.03384818321489,0,1020,3.51906149406866,1.60237079634164,0.756075317539727,1.77179063513761,-25.2601838095306,62.4075277883928,5.59345250376788,3.45006028830261,1.82118130760864,0,1266.5,6.10370918426441,4.07154046815949,-3.54184585121795,5.39649087997471,41.0201101952739,24.5607284962599,3.2214527218481,4.81935190230115,1.30374071753911,0
637.5,1.30499005373369,1.50281290693166,-0.109480382201061,1.50679546963988,4.16665450773595,66.5418825848211,15.2384814939086,2.04704322154304,3.06939552670676,0,1028.5,3.4845918820812,1.60141180097035,0.747863145021911,1.76743289546426,-25.0326872390281,62.444900143365,5.64896207272414,3.3880329432,1.85452308537623,0,1275,6.08328150893703,4.04643643126475,-3.5163462935865,5.36081514778174,40.9905848189643,24.7131029236864,3.23228183974852,4.77120118348002,1.31689800231747,0
646,1.30726267225765,1.50352937287281,-0.108814195190219,1.50746180852657,4.13942233788934,66.510173864398,15.2113489912143,2.02362642764342,3.10491364480576,0,1037,3.45130635694478,1.60034692260511,0.739639016085264,1.76300202688687,-24.8051605701218,62.4864512734626,5.70362231041933,3.32816427863527,1.88788316355466,0,1283.5,6.06287665226826,4.02025316508815,-3.48977034988106,5.32362025376625,40.9595298461824,24.8740554123306,3.24317182854442,4.72370600098813,1.33013894299629,0
654.5,1.3094775875769,1.50422096068665,-0.108179664292383,1.50810594400244,4.11348159521131,66.4795948291742,15.1849993651326,2.00072969836043,3.1404468641259,0,1045.5,3.41913413475739,1.5991988458585,0.731424219971239,1.75852732084426,-24.5778949336803,62.5313107616186,5.75747086069362,3.27033394046618,1.92126719214611,0,1292,6.04248005602359,3.99296988337506,-3.46210180745109,5.28488007571566,40.9269010198278,25.0440155875844,3.25413103136312,4.67684214862507,1.34346747388658,0
663,1.31166222085078,1.50489359968654,-0.107558616550965,1.50873244890267,4.0881250369396,66.4498805901159,15.1591003661305,1.97837439042349,3.1759334014805,0,1054,3.38801489756039,1.59798204952838,0.723230139171263,1.75402635807465,-24.3510153639079,62.5789257329351,5.81053497885877,3.21443538667968,1.95467774316339,0,1300.5,6.02206547998169,3.96461202369812,-3.43335205228524,5.24462151288184,40.8925467190695,25.2231490502119,3.26517435070655,4.63057707034347,1.35689034254936,0
671.5,1.31379991864416,1.50554413805472,-0.106959653296727,1.5093387688204,4.0636852126624,66.4211679168756,15.1338442214922,1.95651514317819,3.21141665020445,0,1062.5,3.3579021552163,1.59671511734479,0.715073457309114,1.74952256781826,-24.1247608933542,62.628579709505,5.86282406456918,3.16037849902711,1.9881116483718,0,1309,6.00162007248859,3.9351123709748,-3.40346590531743,5.20275787836193,40.8564214153934,25.4122349180154,3.27630976958341,4.58488928379571,1.37041156683677,0
680,1.31590003971851,1.50617681429239,-0.106377631510553,1.50992873884755,4.03995402890734,66.3932674112904,15.1091148570995,1.93514711723311,3.24687733104414,0,1071,3.32873922730166,1.59541725958163,0.706972339497558,1.745040435344,-23.8994213918338,62.6795275025566,5.91437040162408,3.10806650541705,2.02157363628759,0,1317.5,5.98112647836557,3.90448041123428,-3.37244982265508,5.15930083325624,40.8184336687388,25.611602433008,3.28754795671959,4.53975444278221,1.3840363804631,0
688.5,1.31795504100416,1.50678959560322,-0.105809889588867,1.51050012186459,4.01683457055785,66.3662665920959,15.0849958531163,1.91424116340474,3.28233737070208,0,1079.5,3.3004755196734,1.59409420064586,0.698929849944095,1.7405858943688,-23.6750254478049,62.7315499670498,5.96520127023508,3.05741131975303,2.05506706493359,0,1326,5.96056785293206,3.87269583305977,-3.34028122294604,5.11422053335251,40.7784575355466,25.8218058713357,3.29889958036216,4.495149210356,1.3977701324584,0
697,1.31997391922033,1.50738067868033,-0.105270519871467,1.51105208143624,3.99486310196847,66.3402426569159,15.0613765991419,1.89379328439072,3.31777779495138,0,1088,3.27308399480858,1.59276406194701,0.690962584551152,1.73618162940389,-23.4518519051035,62.7839379284835,6.01530582443233,3.00834925993435,2.08858239661863,0,1334.5,5.93992283880962,3.83972150553491,-3.30692483878389,5.06746614487291,40.7363733429003,26.0435554651168,3.31037811011655,4.45104746257746,1.41161948058428,0
705.5,1.32195730934287,1.50795575095354,-0.104737700714465,1.51158874459451,3.9731974277856,66.314943218172,15.0382453180815,1.87378782330668,3.35319998829516,0,1096.5,3.24650713779477,1.59143503692784,0.683077309217641,1.73183719994967,-23.2300247834858,62.8363694901699,6.06473285429263,2.96079082334224,2.12213076913245,0,1343,5.91917052384611,3.80557596801263,-3.27239834031992,5.0190635925483,40.6920950076723,26.2772313154539,3.32199712955284,4.40742406838876,1.42559127728241,0
714,1.3239058351859,1.50851088950465,-0.104230664736592,1.51210751443988,3.95257382286927,66.2905390313999,15.0155905644956,1.85420985320154,3.38860528452636,0,1105,3.22072089021059,1.59010579568211,0.675270045966369,1.72754915311874,-23.0094696280788,62.8888972491938,6.1134736516923,2.91467953865212,2.15570364558335,0,1351.5,5.89829821661314,3.77021073034302,-3.23665114071625,4.96894350520243,40.6454359480327,26.5237163522957,3.33376594110273,4.36426061162644,1.43969067530961,0
722.5,1.3258201095981,1.5090481882416,-0.103731935041783,1.51260925185019,3.93232459541717,66.2669361914304,14.9934012132095,1.83504513439183,3.4239949685281,0,1113.5,3.19568422337058,1.58881742603932,0.667584192685824,1.72337154079154,-22.7910152191913,62.9398937606599,6.16155457476173,2.869945418384,2.18930480939861,0,1360,5.87728517606952,3.73361242612385,-3.19967025527057,4.91708770421778,40.5962609091044,26.7837120158232,3.34569868634186,4.32153321769818,1.4539250286097,0
731,1.32769325702097,1.50956794019085,-0.103257377863125,1.51309532156279,3.91304732952109,66.244120146959,14.9717527426419,1.81626984544592,3.45938976134736,0,1122,3.17136474676591,1.58754117681516,0.659985498245008,1.71926375113808,-22.5740294420454,62.9904921273378,6.20898931044166,2.82652829480028,2.22293380849512,0,1368.5,5.85611448787323,3.69576363090327,-3.16143681181896,4.86347114010471,40.5444012207498,27.0580074883088,3.35780770478812,4.27922140144189,1.46830105707138,0
739.5,1.32954079500642,1.51007646774112,-0.102783610596438,1.51357041759963,3.89384113348368,66.2218120315373,14.9504621352411,1.79789154159083,3.49475213706162,0,1130.5,3.14773539310106,1.58629875891763,0.652496736290158,1.71525384226735,-22.358973752116,63.0398274208023,6.25578421827572,2.7843745184441,2.25658770598526,0,1377,5.83475527617394,3.65667048964238,-3.12195708761671,4.80810306947986,40.489719404165,27.3472822567012,3.37011375641675,4.23729504442552,1.48282931476428,0
748,1.33134863979297,1.51056023119878,-0.102341949238217,1.51402314600973,3.8759225399268,66.2006042093666,14.9296881797199,1.77987786068579,3.5301216145015,0,1139,3.12476560705815,1.58509385236728,0.645119842568933,1.71134512360561,-22.1459090045511,63.0877470445385,6.30195540887242,2.74342897897994,2.29026716394743,0,1385.5,5.81319735271442,3.61629092510881,-3.08118758890051,4.75092380627378,40.4319861163919,27.6526424645968,3.38262615207385,4.1957396988195,1.49751551769225,0
756.5,1.33313176795157,1.51103210772788,-0.101904270825633,1.5144644304166,3.85819526229589,66.1799305842473,14.9092553947929,1.76223630925522,3.56546126883237,0,1147.5,3.10242204039819,1.58392761065752,0.637854491489262,1.70753770913449,-21.9348590468017,63.1341983858013,6.34752785721913,2.70363576505289,2.32397625020198,0,1394,5.79141769166493,3.57461826705024,-3.03912196885949,4.69192477526373,40.3710166005904,27.9750151007088,3.39536200610285,4.15453206001788,1.51236895429146,0
765,1.33487658671614,1.51148644138138,-0.101484404356699,1.51488954937559,3.84119492082156,66.1600377365,14.889316307584,1.74493671466163,3.60080984850961,0,1156,3.08069260080629,1.58281205870924,0.630713828886883,1.70384680859065,-21.7261329800359,63.1786948107715,6.39248571753669,2.66495899723727,2.35770430753092,0,1402.5,5.76939177956735,3.53163729400871,-2.99574258979308,4.63108363568758,40.3065706525626,28.315478537291,3.4083398239878,4.11364832767725,1.52739972080388,0
773.5,1.33659755053667,1.5119263339394,-0.101076229598182,1.51530117252288,3.82468163450796,66.1407885789283,14.8697026201346,1.72798649067443,3.6361310352185,0,1164.5,3.05954329870139,1.58174061741351,0.623687337432693,1.70026153154435,-21.5195375192014,63.2214908684092,6.43686040956713,2.62734503967488,2.39145799744563,0,1411,5.74709944414324,3.4873396588468,-2.95104278862368,4.56839046453492,40.2384351838196,28.675153493098,3.42157608847208,4.07306835162526,1.54261720274653,0
782,1.33828154052511,1.51234966067096,-0.100687131768194,1.51569765937514,3.80893845540388,66.1222748948378,14.8505608699396,1.71135746870219,3.67146281363673,0,1173,3.03895508646894,1.58073176297322,0.616803750615232,1.69680870260776,-21.3157989954313,63.2618400808931,6.48065492542286,2.59075454941938,2.42523372528197,0,1419.5,5.72451422540726,3.44171232616995,-2.90500244211482,4.50382314537363,40.1662833212412,29.0553046051014,3.43509157310154,4.0327680348061,1.5580329076581,0
790.5,1.33994250721293,1.51276260578204,-0.100298602998785,1.5160839393701,3.7932509261374,66.1042252219767,14.8317296091623,1.69505693512073,3.70676947599526,0,1181.5,3.01890330104846,1.57975207885366,0.610000682424176,1.69343363117674,-21.1134181556756,63.301071945773,6.52388629632971,2.55514456288485,2.4590331985309,0,1428,5.70161476246597,3.39476021058971,-2.85763152688647,4.43739279654828,40.0899059097431,29.4571615656556,3.44890462609157,3.99272742469606,1.57365746239436,0
799,1.3415742772207,1.51315876155455,-0.0999302837236099,1.51645491171824,3.77837509338053,66.0869186636205,14.8132763633101,1.67906667987571,3.74207015271405,0,1190,2.99937567812329,1.57883486844173,0.603338332331154,1.69018835786653,-20.9139317424902,63.3378461540424,6.56654680021745,2.52048376312881,2.49284895189324,0,1436.5,5.67838207794124,3.34642774277855,-2.80887025504128,4.36901942628934,40.0088803545551,29.8826114550944,3.46303273994112,3.95292870027235,1.58950129982023,0
807.5,1.34318373787288,1.51354298557163,-0.0995676095583318,1.51681445076392,3.76374889887096,66.0701420133319,14.7951208625557,1.66338543389831,3.77734779873257,0,1198.5,2.98034101846245,1.57797458355592,0.596800973260209,1.68706110975056,-20.7169669727147,63.3723768697549,6.60867199743207,2.48672592278886,2.52668991367291,0,1445,5.65477789783934,3.29676095471909,-2.75876331084944,4.29876817214528,39.9229378671437,30.3328028248019,3.47750587412883,3.91334110577117,1.60558079077582,0
816,1.34475862026887,1.51391019109639,-0.0992302883069584,1.5171587645408,3.75012707121509,66.054116412004,14.7773989549113,1.64798850523146,3.81263903676144,0,1207,2.96179381633569,1.5771677377905,0.590384571556864,1.68404632224282,-20.5224898766453,63.4047968417697,6.65024276357228,2.45384740375782,2.56054443220777,0,1453.5,5.63078483380866,3.24573753564045,-2.70728590935279,4.22660728542948,39.8316542760157,30.809638457186,3.49234204448788,3.87394897406856,1.62190708995858,0
824.5,1.3463119710696,1.51426580427851,-0.0988977215243841,1.51749190618268,3.73671908168084,66.038604132414,14.7599613652783,1.6328829242809,3.84790924918676,0,1215.5,2.94371319976369,1.57641488649333,0.584089106674032,1.68114365206934,-20.3305432397997,63.4350771848177,6.69127543801351,2.42181258721817,2.59441434087053,0,1462,5.60637331388128,3.19336877055864,-2.65445017450016,4.15255461537632,39.7346541181207,31.3148925742473,3.5075675391515,3.83472866886544,1.63849540599663,0
833,1.34783801687578,1.51460802340428,-0.0985779108450875,1.51781259352635,3.72383032488992,66.0236829957081,14.742870791828,1.6180528413875,3.88317683234108,0,1224,2.92607840219221,1.57571515296524,0.577912609158606,1.67835074615194,-20.1411235373369,63.4632470290179,6.73178823120155,2.3905869298956,2.62830237570737,0,1470.5,5.58151970316767,3.13965404146249,-2.60024922145062,4.07660686278752,39.6314216100375,31.8506429942258,3.52320584571549,3.79566113782229,1.65535991729348,0
841.5,1.34934319877446,1.51493856200069,-0.0982678666322855,1.51812233375614,3.71134337169117,66.0092775432,14.7260530563117,1.60349756241766,3.91842523147098,0,1232.5,2.90887834678521,1.57506605951194,0.571852507572116,1.67566356475368,-19.9542246784674,63.4894005848786,6.77177879274758,2.36014470327401,2.66220342272383,0,1479,5.55618233814296,3.08451451643579,-2.5446022053576,3.99865354658464,39.521279834029,32.4200127660776,3.53929282881572,3.7567155768377,1.67252089722177,0
850,1.35081604278079,1.5152545107926,-0.0979768435617855,1.51841881388227,3.69961327515342,65.9955138148325,14.7096341710687,1.58919534444799,3.95368972677307,0,1241,2.89209796075237,1.57447270102109,0.565912084046659,1.67308719830458,-19.7699388696397,63.5133273096112,6.81125526402827,2.33045766378112,2.69611647738979,0,1487.5,5.53033522228956,3.02819146695738,-2.48775601025498,3.91903987312113,39.4041968899255,33.0230109592364,3.55585563446899,3.71787241834593,1.68999486807968,0
858.5,1.35227450354486,1.51556248837985,-0.0976878432042707,1.51870753303394,3.68798325432654,65.9821028606354,14.6934120830263,1.57515958479308,3.98891983252919,0,1249.5,2.87572026330876,1.5739274336952,0.560084141012883,1.67061120897487,-19.588168151801,63.5353307015079,6.85023183741634,2.30149680937076,2.73004302313043,0,1496,5.50394417745095,2.97050239185768,-2.42951490533927,3.83750272121049,39.2790514349475,33.6643391616535,3.57292780703291,3.6791070704886,1.7078016993795,0
867,1.35370163019096,1.51585523359982,-0.0974135111793605,1.51898205433515,3.6769466450992,65.9693602551494,14.6775735149856,1.56136289526062,4.02416717231569,0,1258,2.85973068303228,1.57342982339611,0.554366829760507,1.66823379389432,-19.408899643929,63.5554242795264,6.88871856690017,2.27323583706859,2.76398304334405,0,1504.5,5.47698017164241,2.91149415576026,-2.36992869887676,3.75411244594323,39.14526329537,34.3466257014992,3.59054087926464,3.64039891767525,1.72596065685901,0
875.5,1.3551148200534,1.51613992561045,-0.0971483269823,1.51924918017602,3.66627773188144,65.9569729091706,14.6619236202949,1.54781818395592,4.059382020646,0,1266.5,2.84411917544991,1.57297651207204,0.548756406648097,1.6659497895698,-19.2320904754439,63.5737401242392,6.92671585960485,2.24565272439788,2.79793275198608,0,1513,5.44939956525921,2.85127799898349,-2.3091003926297,3.66902314666042,39.0021965495242,35.0719922910537,3.6087374017593,3.60171815284812,1.74449666535152,0
884,1.3564976484149,1.5164091001076,-0.0968981269008176,1.51950182819437,3.6562137324999,65.9452650296706,14.6466425976128,1.5344996022793,4.09461514219146,0,1275,2.82887786168189,1.57258111714041,0.543266864798561,1.66377590329186,-19.0580811032268,63.5897245045398,6.96421971486031,2.21872773465246,2.83188658484218,0,1521.5,5.42117349751614,2.78980636590919,-2.24698334654292,3.58217164844298,38.848881851282,35.8447816386032,3.62755185824954,3.56304534835106,1.76343119238922,0
892.5,1.35786157091989,1.51667022971227,-0.0966521006009579,1.51974675990641,3.6463294044146,65.9339110381111,14.6316020239403,1.52141352484021,4.12983400278337,0,1283.5,2.81398007761114,1.57221404232161,0.537865727018876,1.66167281231138,-18.8861861673825,63.604571202236,7.00127383221946,2.19242701800634,2.86585836407596,0,1530,5.39225753070988,2.72715330479123,-2.18364304092377,3.4936602694035,38.6844012303231,36.6682723058927,3.64703083967833,3.52435132726136,1.78279198744412,0
901,1.35920684604688,1.51691932867676,-0.0964258603882157,1.51998098549448,3.63722136141816,65.9230837853664,14.6167976590612,1.50855365820963,4.1650393229211,0,1292,2.79943646268648,1.57188998739105,0.53256962539076,1.65965916330706,-18.7168150373651,63.6176836815251,7.03783036568573,2.16674648814743,2.89982484870748,0,1538.5,5.36260551833371,2.66338727332819,-2.11914785732018,3.40358919508675,38.5078250505738,37.5461732514173,3.66722425318814,3.48560644675574,1.80260892994036,0
909.5,1.36052847375952,1.5171595069877,-0.0962020980049377,1.52020650350658,3.62823060194584,65.9126476414788,14.6022830050521,1.49590816246237,4.20024802648113,0,1300.5,2.78521272532034,1.57161270922186,0.52737988057236,1.65773823211633,-18.5500047003232,63.6289076903127,7.07395496322161,2.14164761654774,2.93380911903138,0,1547,5.33218933092118,2.59854625489319,-2.05352713371167,3.31201091902027,38.317906409461,38.4830555976039,3.68817190755937,3.44679336194,1.82290745263683,0
918,1.36183203234329,1.5173871812855,-0.095999748933679,1.52042093175702,3.62007758804338,65.9027578678251,14.5879953263769,1.48347715941535,4.23544458861493,0,1309,2.77131126314025,1.57136875047588,0.522282624561222,1.65589217338893,-18.3854820813051,63.6387862299765,7.10962214926566,2.11712090385046,2.96779711340633,0,1555.5,5.30095085708466,2.53267417273202,-1.98682048040461,3.21898960647266,38.1133102097717,39.4839577378914,3.70993662033673,3.40787583226272,1.84372483518795,0
926.5,1.36311776883704,1.51760848064047,-0.0957937388536683,1.52062879787128,3.6118043367747,65.8931478544434,14.5739306617031,1.47125501223642,4.2706296698549,0,1317.5,2.75772216993081,1.57115937183966,0.517279336360416,1.65412202800914,-18.2233107349614,63.6472669751577,7.1448381641433,2.09314775706323,3.0017877552969,0,1564,5.26884364115695,2.46586602351612,-1.91911875295946,3.12466190713361,37.8926848054178,40.5537036669203,3.73257612626447,3.36882585751723,1.86509649739218,0
