A0 f (kHz),A0 Phase velocity (m/ms),A0 Energy velocity (m/ms),A0 Propagation time (micsec),A0 Coincidence angle (deg),A0 Wavelength (mm),A0 Wavenumber (rad/mm),A0 Attenuation (Np/m),A1 f (kHz),A1 Phase velocity (m/ms),A1 Energy velocity (m/ms),A1 Propagation time (micsec),A1 Coincidence angle (deg),A1 Wavelength (mm),A1 Wavenumber (rad/mm),A1 Attenuation (Np/m)
170,1.17914803503222,1.45088704496518,68.9233530253211,16.9111260702913,6.93616491195425,0.905858696691413,0,697,13.5419072044552,4.66770866911613,21.4237877915666,1.45138746058607,19.4288482129917,0.323394636588809,0
178.5,1.18978488281742,1.45237383473712,68.8527964414205,16.755453386897,6.66546152838892,0.94264819929105,0,705.5,13.2432254323466,4.76197905157491,20.9996723876657,1.48412864522704,18.7714038729222,0.334721118873964,0
187,1.19966928269106,1.45390856291006,68.7801162680036,16.6133786924299,6.41534375770619,0.979399630710692,0,714,12.9721513607017,4.85020855424949,20.6176701231508,1.51514906948578,18.168279216669,0.345832713833179,0
195.5,1.20888462742188,1.45550784571746,68.7045420567327,16.4831059493759,6.18355308144184,1.01611245580421,0,722.5,12.7248783027194,4.93289974720614,20.2720519622636,1.54459889648985,17.6122883082621,0.356750082510975,0
204,1.21750432700683,1.45717842864267,68.6257757007478,16.3631161247059,5.96815846571976,1.05278459733757,0,731,12.4982634424196,5.01049602094887,19.9581038647472,1.57261208456569,17.0974876093291,0.367491730407877,0
212.5,1.22559318693839,1.45892112013054,68.5438017314141,16.2521166228189,5.7674973502983,1.08941277742496,0,739.5,12.2897295022724,5.08337890320631,19.6719547970201,1.59930327258322,16.6189716055069,0.378073051469537,0
221,1.23320117836571,1.46073291725297,68.4587845039176,16.1491008265621,5.58009582970912,1.12599953458275,0,748,12.0970900040605,5.15189353738002,19.4103389898182,1.62477807211756,16.1725802193323,0.388508526281344,0
229.5,1.24038474937284,1.46260660162441,68.3710848077243,16.0530401560419,5.40472657678797,1.16253527683794,0,756.5,11.9185361742674,5.21633684424809,19.1705411260523,1.64912585198859,15.7548396222966,0.398809855118264,0
238,1.24717634574127,1.46453650216331,68.2809884576363,15.9632806435035,5.24023674681205,1.19902699262624,0,765,11.7524916242033,5.27698230970124,18.9502246039672,1.67243202589246,15.3627341492854,0.408988741595314,0
246.5,1.25361393678141,1.46650649619232,68.1892649365299,15.8791341446789,5.08565491594893,1.23547220781243,0,773.5,11.5976426657174,5.3340670621976,18.7474208392875,1.69476841109918,14.9937203176695,0.419054455736053,0
255,1.2597316914503,1.46851296768078,68.0960959833607,15.7999973457397,4.94012428019725,1.27186786218437,0,782,11.4528278008221,5.38780983954717,18.5604174939486,1.71620421979451,14.6455598475985,0.429016396270427,0
263.5,1.26556043598041,1.47054349216693,68.0020689851509,15.7253391633133,4.80288590504898,1.30821040336904,0,790.5,11.317062246842,5.43840368397689,18.3877486503308,1.73679899785431,14.316334278105,0.43888227147566,0
272,1.27112093872733,1.47258880672396,67.9076192507995,15.6547801243424,4.67323874532107,1.34450338396908,0,799,11.1894772041041,5.48602337603191,18.2281396096294,1.75660855930459,14.0043519450614,0.448659483268366,0
280.5,1.27643911976031,1.47463961839537,67.8131787268913,15.5878936185856,4.55058509718471,1.38074229423086,0,807.5,11.069322362278,5.53082400601183,18.0804885296121,1.77568219844947,13.7081391483319,0.458354357158985,0
289,1.28152553924192,1.47668737811918,67.7191404773617,15.5244614767952,4.43434442644264,1.41693668847914,0,816,10.9559098760852,5.57296830269122,17.9437589752142,1.79406953827347,13.4263601422613,0.467973839566719,0
297.5,1.28640892415683,1.47872394694313,67.625874462048,15.464051477218,4.32406361061119,1.45307420819637,0,824.5,10.8486651644448,5.61257037898145,17.8171485162112,1.81181073597876,13.1578716366825,0.477522921690681,0
306,1.29109141787101,1.48074275761035,67.5336748979827,15.4065721419697,4.21925299957846,1.48917007532076,0,833,10.7470678381662,5.64975155185687,17.6998933638301,1.82894446799646,12.9016420626245,0.487006636572386,0
314.5,1.2955984323896,1.48273651353239,67.4428660030537,15.3516541400501,4.11954986451384,1.52521161627475,0,841.5,10.6506406212673,5.68462557455779,17.59130811492,1.84550880186823,12.6567327644293,0.496430273446079,0
323,1.29993654389828,1.48470000745708,67.3536738046329,15.2991674042261,4.02457134333834,1.56120609405516,0,850,10.5589704316336,5.71729101350371,17.4908011090933,1.8615366371042,12.422318154863,0.505798131141881,0
331.5,1.30411737768259,1.48662806690151,67.2663204915966,15.2489263228152,3.93398907294899,1.59715372632431,0,858.5,10.471684027803,5.747835180543,17.3978544719776,1.87705894979832,12.1976517504985,0.515114338046485,0
340,1.30815173938485,1.48851647090935,67.1809831831482,15.2007611344303,3.8475051158378,1.63305443865834,0,867,10.3884466637678,5.77635308291558,17.3119611222806,1.89210432078929,11.9820607425234,0.524382695280543,0
348.5,1.31204722291328,1.49036088500422,67.0978425468519,15.1545454035973,3.76484138569091,1.6689110279812,0,875.5,10.3089506409831,5.8029107249499,17.2327310792573,1.90670038495476,11.7749293443554,0.533607049641584,0
357,1.31580860898627,1.49215997392046,67.0169430542106,15.1101897695851,3.68573840052175,1.70472904596,0,884,10.2329247932246,5.82758070295902,17.1597795203804,1.92087156760302,11.5757067796658,0.542790641364273,0
365.5,1.31944969682303,1.49390918896158,66.9384730604075,15.0675023810534,3.60998549062388,1.7405015403798,0,892.5,10.1601106091428,5.85043007422054,17.0927604862149,1.93464304035215,11.3838774332133,0.551937188716381,0
374,1.32298322322711,1.49560343510804,66.8626439687041,15.026308797689,3.53738829739869,1.7762215450874,0,901,10.0902893420072,5.87151691479409,17.0313739108945,1.94803523538875,11.1989892808071,0.561049318794129,0
382.5,1.32639511212559,1.49725210438538,66.7890195025303,14.9867490168099,3.46769963954402,1.81191739778414,0,909.5,10.0232516039457,5.89089126284444,16.9753600156786,1.96106920192317,11.0206174864714,0.570130059853058,0
391,1.3297062103608,1.4988429021008,66.7181329409763,14.948558914925,3.40078314670282,1.84757011433421,0,918,9.95880937331349,5.9086054706227,16.9244672871112,1.97376404548326,10.848376223653,0.579182098559614,0
399.5,1.33291949539132,1.50037905077617,66.6498242215982,14.9116848481526,3.33646932513471,1.88318389737508,0,926.5,9.8967779963177,5.92471194080013,16.8784577206795,1.98614021612105,10.6818974595982,0.588208727049131,0
408,1.33603785671853,1.50185920268655,66.5841377281696,14.8760756659424,3.27460258999641,1.91876270005225,0,935,9.83701192030123,5.93923557213326,16.8371836384462,1.99821215545695,10.5208683639585,0.597211664457657,0
416.5,1.33907171167189,1.50328347316264,66.5210532712224,14.8415962500364,3.21505813126505,1.95429912948644,0,943.5,9.77935227064765,5.95222756580383,16.8004329294314,2.0099985559265,10.3649732598279,0.606194068201956,0
425,1.34200853659623,1.50465335009458,66.4604907128371,14.8083732662099,3.15766714493231,1.98981875504623,0,952,9.72367123461952,5.96371940523945,16.7680591934196,2.02151325338151,10.2139403724995,0.615157821372909,0
433.5,1.34487294469504,1.5059651335867,66.4025997479995,14.7761141519473,3.10235973401393,2.0252923083972,0,960.5,9.66984596898888,5.97376853510663,16.7398518058275,2.03277031352078,10.0675127214876,0.624105027825695,0
442,1.34765273526944,1.50722342313908,66.3471642390818,14.7449436715314,3.04898808884489,2.06074445819169,0,969,9.61774658013918,5.98231247055786,16.7159439584865,2.04378650221724,9.9254350672231,0.633038780126489,0
450.5,1.35036398120322,1.5084256911495,66.2942832296861,14.7146696961035,2.99747831565642,2.09615705119909,0,977.5,9.56727095153709,5.98947108426902,16.6959650682084,2.05457385557584,9.78748946448807,0.641960875664475,0
459,1.3529951341785,1.50957479961675,66.2438191372749,14.6854100448264,2.94770181738236,2.13155390078065,0,986,9.51832257654098,5.99523490736804,16.6799135555309,2.06514415431882,9.65347117296245,0.650873162057769,0
467.5,1.35556140764927,1.51067057794005,66.1957685946065,14.6569850538879,2.89959659390218,2.16691705335599,0,994.5,9.4708008660753,5.99962060923019,16.667720596558,2.07551096760939,9.52317834698371,0.659778183107288,0
476,1.35805813611143,1.51171450110957,66.1500567247335,14.6294369886774,2.85306331115846,2.20225933389061,0,1003,9.42462824554392,6.00262926665181,16.6593663472705,2.08568367957862,9.39643892875765,0.668677288791821,0
484.5,1.36049329973602,1.51270642768168,66.1066801661286,14.6026689228355,2.80803570636949,2.23757315226704,0,1011.5,9.37971009372438,6.00433102731845,16.6546447131281,2.09567618001529,9.27306979112643,0.677573387099069,0
493,1.36286247137762,1.51364869169544,66.0655279845617,14.5767211763305,2.76442691963006,2.27287082995864,0,1020,9.33597985206607,6.00468405675134,16.6536655475762,2.10549685288825,9.15292142359418,0.686467742526767,0
501.5,1.36517322350364,1.51454190032541,66.0265655103461,14.551502940603,2.72217990728543,2.30814476675981,0,1028.5,9.29336536508655,6.00371779173585,16.6563458625005,2.11515593260038,9.03584381632139,0.695362318661408,0
510,1.36742699663437,1.51538720497454,65.9897349480919,14.5269914064224,2.68122940516544,2.34339713531222,0,1037,9.2517941922215,6.00144008249238,16.6626673974008,2.1246643314029,8.92169160291369,0.704259414787168,0
518.5,1.36962519576945,1.51618587047941,65.9549742198697,14.50316459741,2.64151436021109,2.37863000172276,0,1045.5,9.21120154535694,5.99785488336649,16.6726274550797,2.13403179172671,8.81033146375604,0.713161057904276,0
527,1.37176919126374,1.51693904448813,65.9222269763276,14.4800013334568,2.60297759253082,2.41384533052034,0,1054,9.17153114299488,5.99297143051874,16.6862133683398,2.143266599126,8.70164245065927,0.722068890190213,0
535.5,1.37386031968164,1.51764811124662,65.8914271753407,14.4574811960638,2.56556548960156,2.44904498935842,0,1062.5,9.13272528994361,5.98679538183804,16.7034270627266,2.15237782816929,8.59550615524105,0.730984911615526,0
544,1.37589988463024,1.51831425797426,65.8625179041789,14.4355844954875,2.52922772909971,2.4842307534783,0,1071,9.09472640658257,5.97932293471993,16.724301579253,2.1613749862197,8.49180803602481,0.739911368759682,0
552.5,1.37789662668198,1.51893835133535,65.8354566609545,14.4142124133699,2.49393054603073,2.5193906531117,0,1079.5,9.05749113132367,5.97054694799077,16.7488842933648,2.17026462509804,8.39045033008214,0.748849592095503,0
561,1.37984169523335,1.51952237840538,65.810152861942,14.393454852824,2.45961086494359,2.55454445934223,0,1088,9.02096832525594,5.96048644692693,16.7771541618985,2.17905551230753,8.29133118130142,0.757801753396295,0
569.5,1.38173642753804,1.52006740384473,65.7865564033992,14.3732925148558,2.42622726521165,2.589693635576,0,1096.5,8.9851045861214,5.94909909717567,16.8092678179583,2.18775735926562,8.19434982774409,0.766770450281026,0
578,1.38359137786562,1.52057341170947,65.7646643232946,14.3536087561409,2.39375670911007,2.62482201439573,0,1105,8.94986238724927,5.93637885153375,16.8452860743825,2.19637638504413,8.09942297488622,0.77575715290605,0
586.5,1.38540738148222,1.5210427299418,65.7443726145857,14.3343910105567,2.36216092324334,2.65993110179493,0,1113.5,8.91519549453883,5.92243905369886,16.8849352594933,2.20492124322178,8.00646205167385,0.784764264993426,0
595,1.38717638891148,1.52147648782418,65.725629544895,14.315720557685,2.33138888892686,2.69503956934089,0,1122,8.88106680341162,5.90712843112959,16.9286991413656,2.21339865502551,7.91538930785349,0.793793591547738,0
603.5,1.38889961636332,1.52187571278302,65.7083881160915,14.2975804927383,2.30140781501793,2.73014859260423,0,1130.5,8.84744005178588,5.89048275357307,16.9765372692657,2.22181540217063,7.8261300767677,0.802847032383421,0
612,1.39059507696657,1.52224115112009,65.6926137664972,14.2797780244768,2.27221417804996,2.76522581712429,0,1139,8.81426523974552,5.87249409047404,17.0285399115536,2.23018200830443,7.73859985930247,0.811927922546176,0
620.5,1.39224666090383,1.52257413527595,65.6782469129992,14.2624793039962,2.24374965496185,2.80030586000756,0,1147.5,8.78152383779529,5.85315900650433,17.084791287726,2.23850133792709,7.65274408522466,0.821036903522057,0
629,1.3938555036552,1.52287373923165,65.6653256431187,14.2456689444956,2.21598649229761,2.8353897142509,0,1156,8.74916955112439,5.83244812162058,17.1454589761897,2.24678351728742,7.56848577086885,0.830177329706242,0
637.5,1.39543842267083,1.52314687355437,65.6535503806293,14.2291685033628,2.18892301595425,2.87044599621996,0,1164.5,8.71716693173599,5.81035450995858,17.2106538127073,2.25503620305689,7.48575949483554,0.839351746675055,0
646,1.39698037747366,1.52338858489063,65.6431333356613,14.2131321845697,2.16250832426263,2.9055080328174,0,1173,8.68549267938979,5.78685838197043,17.2805334776397,2.26326414064904,7.40451208814134,0.848561692166374,0
654.5,1.39848995724889,1.52360128404652,65.6339693639605,14.1974679203421,2.1367302631763,2.94056082579159,0,1181.5,8.65410719375551,5.76194442755098,17.3552524251789,2.27147652041907,7.32467811574737,0.857810433153551,0
663,1.39996047075064,1.5237896856281,65.6258543703031,14.1822425500857,2.11155425452585,2.97562105909065,0,1190,8.62298252316214,5.73559347975414,17.4349873911019,2.27967974035922,7.24620380097659,0.867100274813246,0
671.5,1.40140728945475,1.52394555061961,65.6191423370353,14.1672946893803,2.08698032681274,3.01065861831833,0,1198.5,8.59208045168615,5.70777110256284,17.5199737696382,2.28788313482493,7.16902832848239,0.876434716015367,0
680,1.40281666607326,1.52407813510801,65.6134339155212,14.1527642534453,2.06296568540186,3.04570519599101,0,1207,8.56138536300987,5.67848996683414,17.6103155212145,2.29609025589138,7.09311131980933,0.885815127366206,0
688.5,1.40419645128816,1.52418561885728,65.6088069345336,14.138568053221,2.03950101857395,3.08074634430577,0,1215.5,8.53085645408984,5.64769463566226,17.7063397458765,2.30431157352848,7.01839280468107,0.895245604234189,0
697,1.40554726640333,1.52426860847091,65.6052348282081,14.124697773868,2.01656709670492,3.11578291515632,0,1224,8.50046467682148,5.61537386523134,17.8082532703956,2.31255466524657,6.94482408237049,0.904729224622049,0
705.5,1.40686312390078,1.52432840033968,65.6026614591163,14.111212862644,1.99413624932782,3.15083049580866,0,1232.5,8.47018466357547,5.58149250075352,17.916354807697,2.32082631960015,6.87236078180566,0.914268838128247,0
714,1.40815777861628,1.52436449024994,65.6011082911039,14.0979706102371,1.97220977397238,3.18586054592161,0,1241,8.43999156774611,5.54605156552954,18.030845695978,2.32913337608863,6.80096016740219,0.923867388210218,0
722.5,1.40941892908378,1.52437884652329,65.6004904739225,14.0850951816037,1.95075284302253,3.22090280665403,0,1249.5,8.4098488553819,5.50899702366667,18.1521245283669,2.33748611879659,6.73057131283065,0.933529267448931,0
731,1.41065975827909,1.52437105483527,65.600825785036,14.0724503931663,1.9297671111889,3.2559293143454,0,1258,8.37973310123643,5.4703133050435,18.2804885979387,2.3458914520423,6.66115508842323,0.943257621804882,0
739.5,1.41186847617199,1.52434266722637,65.6020474595491,14.0601548794273,1.90922038698037,3.29096910447153,0,1266.5,8.3496099378015,5.42995870271152,18.4163463250768,2.35435956016625,6.59266477520845,0.953056999167825,0
748,1.41305181571068,1.52428777356957,65.6044099637568,14.0481385391542,1.88910670549557,3.32600868384051,0,1275,8.31946378373789,5.38791692359641,18.5600486084055,2.36289557637909,6.52506963430422,0.962930000646586,0
756.5,1.41421608776658,1.52422435154942,65.6071397221457,14.0363360612418,1.86941981198491,3.36103494083987,0,1283.5,8.28924800706218,5.34416071672822,18.7120121007928,2.37151366221788,6.4583155489382,0.972882984668129,0
765,1.4153502297351,1.52413600614935,65.6109425907761,14.0248582717906,1.85013101926156,3.39607586801467,0,1292,8.25894210812678,5.29865411940951,18.8727170610533,2.38022084892554,6.39237005272971,0.982919520514383,0
773.5,1.41646055915251,1.52402950324486,65.6155276437146,14.0136398315392,1.83123537059149,3.43111836309176,0,1300.5,8.22852551044177,5.25135011210587,19.0427219410626,2.38902438589224,6.32720146900559,0.993043344353484,0
782,1.41754757598939,1.52390337727994,65.6209583172476,14.0026744891656,1.81272068540843,3.46616296584264,0,1309,8.19795188604532,5.20223082349752,19.2225226816769,2.397939262636,6.26275927123401,1.00326150743801,0
790.5,1.41861176971885,1.52375963503606,65.6271486005293,13.9919561608818,1.79457529376199,3.50121019107985,0,1317.5,8.1672034063515,5.15126859269141,19.4126938249501,2.40697250289447,6.19901586819848,1.01357787119289,0
799,1.41965517841453,1.52359807892408,65.63410743509,13.9814632604427,1.77678996046875,3.5362566465211,0,1326,8.13624130384178,5.09844113796593,19.6138382878136,2.41613755211729,6.13592858509938,1.02399909321595,0
807.5,1.4206715848344,1.52342056489011,65.6417553397104,13.9712571836432,1.75934561589399,3.57131950107873,0,1334.5,8.10504122936396,5.04369415666491,19.8267374852332,2.42544393863217,6.07346663871409,1.03453030714431,0
816,1.42166913215077,1.52322560009107,65.6501571362911,13.9612551060488,1.74224158351811,3.60638006038862,0,1343,8.07356012910804,4.98700865158177,20.0521007655124,2.43490711876288,6.01158609762326,1.04517929297622,0
824.5,1.42264817028843,1.52301399574924,65.659278430206,13.9514526738108,1.72546776262999,3.6414388279284,0,1351.5,8.0417760219059,4.92834797275271,20.2907750331082,2.44453661468773,5.95025972764033,1.0559514365386,0
833,1.42359948176007,1.52278626560771,65.6690976655822,13.9419411631085,1.7090029793038,3.67652097934854,0,1360,8.00964490559312,4.86770745871232,20.5435517331712,2.45434899377357,5.88944478352435,1.06685528740446,0
841.5,1.42454243209573,1.52254309993598,65.679585690681,13.9325261723278,1.69286088187253,3.71157805963923,0,1368.5,7.9771378608859,4.80499949164663,20.8116567283405,2.46435668938624,5.82911060349718,1.0778977676989,0
850,1.42545867778322,1.52228502760954,65.6907203226133,13.9233901159592,1.67701020915672,3.74665894868884,0,1377,7.94421670772518,4.74025750113276,21.095900375898,2.47457542393736,5.76922055753463,1.08908738095889,0
858.5,1.4263489751065,1.52201139310858,65.7025305150695,13.9145243844233,1.66144318591323,3.78176356582785,0,1385.5,7.91083368381357,4.67343683159435,21.3975289713897,2.48502445405065,5.70973199842192,1.10043436520596,0
867,1.42723144755097,1.5217220418795,65.7150236691641,13.9057478244935,1.64617237318452,3.8168453131216,0,1394,7.87695984213367,4.60449484573443,21.7179089890044,2.49571772791118,5.6506168164517,1.11194680355712,0
875.5,1.42808892810005,1.52141891298687,65.7281167904498,13.8972305280735,1.63116953523706,3.85195111326454,0,1402.5,7.84254495326115,4.53344241583542,22.058292755787,2.50667648805966,5.59183240874235,1.12363619792259,0
884,1.42893049836549,1.52110100412641,65.7418539128711,13.888881510951,1.61643721534558,3.88705806048663,0,1411,7.80756141051757,4.46023365300244,22.4203500936962,2.51791543817718,5.53335323211734,1.13551133347316,0
892.5,1.42975645355765,1.52076858416937,65.7562242151516,13.8806972560059,1.60196801519064,3.92216651493622,0,1419.5,7.77193747370719,4.3848734266106,22.8056753914782,2.52946419892419,5.47512326432349,1.14758791790525,0
901,1.43055901744066,1.52042195366908,65.7712155225593,13.8727541109121,1.58774585731482,3.95729913463961,0,1428,7.73564632082176,4.30733142972852,23.2162306596181,2.54133874351919,5.41711927228415,1.15987575524256,0
909.5,1.43134669000162,1.52006190017778,65.7867945958676,13.8649672735333,1.57377316107929,3.99243389236005,0,1436.5,7.69862088135114,4.22764020481391,23.6538577445953,2.55356903589944,5.35929055436905,1.1723912416089,0
918,1.43211974754436,1.51968931273255,65.8029237701158,13.8573335007236,1.5600432979786,4.0275711035206,0,1445,7.66082249465437,4.14575529731469,24.1210570399012,2.56617671903347,5.30160726273659,1.18514725738781,0
926.5,1.43287846124597,1.51930145988596,65.819722181736,13.8498496229587,1.54654987722177,4.06271107044199,0,1453.5,7.6221877254278,4.06171169584839,24.6201620125361,2.57919273249757,5.2440232029087,1.19816123309571,0
935,1.43361568793845,1.51889371067646,65.8373915811816,13.8425855095212,1.53327881062936,4.09787526157786,0,1462,7.58265175700567,3.97589564264645,25.1515655811926,2.59264981318383,5.1864923098534,1.21145177353154,0
943.5,1.43433923562004,1.51848727322043,65.8550135806659,13.8354636604808,1.52023236419718,4.13304272106959,0,1470.5,7.5421636068101,3.88716340877384,25.7257000758669,2.6065773656163,5.12897899137035,1.22503627286273,0
952,1.43504935810051,1.51805981813,65.8735570270109,13.8284811497766,1.5074047879207,4.16821371242063,0,1479,7.50064591302981,3.7967160751474,26.3385510058499,2.62101537864713,5.07143063761312,1.2389374431308,0
960.5,1.43574630448026,1.51761887592006,65.8926965041698,13.8216351168118,1.49479053043234,4.20338848772495,0,1487.5,7.45802789003132,3.70418524374392,26.9964900294585,2.6360034088283,5.01380026220593,1.25317822382002,0
969,1.43642351312075,1.51716585342065,65.9123719233049,13.8149895219228,1.48237720652296,4.23858737137312,0,1496,7.41423631165094,3.60961148401865,27.703812568955,2.65158383857448,4.9560403152747,1.26778333255575,0
977.5,1.43708815636654,1.51669995567123,65.9326187925839,13.8084735080616,1.47016691188393,4.27379044949943,0,1504.5,7.36919339026363,3.51309710137354,28.4649120460981,2.66780287372026,4.89810128964017,1.2827797825392,0
986,1.4377339767079,1.51622132732309,65.9534318624521,13.8021479749831,1.4581480493995,4.30901739351307,0,1513,7.3228063986731,3.41465514053537,29.2855342294746,2.68471465662867,4.83992491650568,1.29819892158904,0
994.5,1.43836781405465,1.51572991801324,65.9748143858478,13.7959454999346,1.44632258829025,4.3442488958201,0,1521.5,7.27499108454137,3.31441189530786,30.1712651169179,2.70237315760283,4.7814597992385,1.31407259937232,0
1003,1.43898989074751,1.51522536218308,65.9967833800799,13.7898635828907,1.43468583324777,4.37948515387236,0,1530,7.2256432350403,3.21243348995551,31.1290491500215,2.72084297293526,4.72264263728124,1.33043844088036,0
1011.5,1.43959435003402,1.51470901102568,66.0192811108222,13.7839590942758,1.4232272368107,4.4147449856704,0,1538.5,7.17465322783449,3.10882551375168,32.1664884560606,2.74019461212531,4.6634080128921,1.34733767446674,0
1020,1.44018759376737,1.51417960184135,66.0423637185396,13.7781691258034,1.41194862134056,4.4500098744486,0,1547,7.12191716908032,3.00372030858325,33.2920477696429,2.76050074131747,4.60369564904998,1.36481335565182,0
1028.5,1.44076983004864,1.51363709277811,66.0660342410487,13.7724913639311,1.40084572683387,4.48527998966778,0,1555.5,7.06730932581143,2.89727447542593,34.5151972476819,2.78184735189698,4.54343254632686,1.38291594364249,0
1037,1.44133842016706,1.51308213938601,66.0902652915981,13.7669512346601,1.38991168772137,4.52056440900953,0,1564,7.01069991227942,2.7896241983172,35.8471223687849,2.80432786250024,4.48254470094592,1.40170053537976,0
1045.5,1.44189090763564,1.51251549253455,66.1150252632641,13.7615723146513,1.37914003599775,4.55587187898144,0,1572.5,6.95194711389323,2.68095629534005,37.3001231589701,2.82804718559844,4.42095205970953,1.42122900730853,0
1054,1.44242774848646,1.51193706568421,66.1403191109323,13.756349792816,1.36852727560386,4.59120210403345,0,1581,6.89091280591291,2.57145782185418,38.888446526373,2.85311644578692,4.35857862486585,1.44156750352828,0
1062.5,1.4429598710095,1.51134426915056,66.1662614145514,13.751177121838,1.35807987859717,4.6265211687473,0,1589.5,6.82742843031463,2.46135887378457,40.6279641157084,2.87966821109538,4.29533087783242,1.46279424935718,0
1071,1.44347692365639,1.51073939653296,66.1927531839661,13.7461547050934,1.34778424244294,4.66186286299871,0,1598,6.76132183235361,2.35087063296659,42.5374321316051,2.90784729940235,4.23111503901978,1.48499514885211,0
