A0 f (kHz),A0 Phase velocity (m/ms),A0 Energy velocity (m/ms),A0 Propagation time (micsec),A0 Coincidence angle (deg),A0 Wavelength (mm),A0 Wavenumber (rad/mm),A0 Attenuation (Np/m),A1 f (kHz),A1 Phase velocity (m/ms),A1 Energy velocity (m/ms),A1 Propagation time (micsec),A1 Coincidence angle (deg),A1 Wavelength (mm),A1 Wavenumber (rad/mm),A1 Attenuation (Np/m)
391,1.18757211627521,1.47865901489932,67.6288441029179,16.7875975339455,3.03726883957855,2.06869580502839,0,918,5.14583024653447,1.87612592220187,53.3013263217627,3.82193606841268,5.60547957138831,1.1209005807907,0
399.5,1.19257651452382,1.47981033131704,67.5762277662974,16.7150781169828,2.98517275224986,2.10479788898116,0,926.5,5.06472496939087,1.87241388754445,53.4069954646319,3.88323276676417,5.46651372843051,1.14939532201331,0
408,1.1974239144387,1.48090156376246,67.5264328480651,16.6454376698479,2.93486253538897,2.14087891048255,0,935,4.9872858745583,1.8681440357919,53.5290631150988,3.9436235598239,5.33399558776289,1.17795097573652,0
416.5,1.20212515861884,1.4819345115009,67.4793651297858,16.5784573432065,2.88625488263828,2.17693362598532,0,943.5,4.9132339269296,1.86340282519308,53.6652615569789,4.0031577849714,5.2074551424797,1.20657502278313,0
425,1.20669039268293,1.48291683806273,67.4346648667358,16.5139363273844,2.83927151219514,2.21295683776358,0,952,4.84230729100368,1.85826875336597,53.8135292964837,4.06189087690689,5.08645723844924,1.23527732813403,0
433.5,1.21112355149395,1.48383738651879,67.392829503109,16.4517678380885,2.79382595500335,2.24895373168371,0,960.5,4.77430265773843,1.85281670239364,53.9718796094673,4.1198472105393,4.9706430585512,1.26405884171674,0
442,1.21542304450586,1.48470982754723,67.3532283174836,16.3919258374148,2.74982589254719,2.28493932077984,0,969,4.70899955965513,1.84710628918653,54.1387361330681,4.17708084507204,4.85964866837474,1.2929299494568,0
450.5,1.21960339873435,1.48553100985847,67.3159963247937,16.3341640468598,2.70722175079767,2.32089791142091,0,977.5,4.64623622670605,1.84120353154311,54.312300778714,4.23360885354961,4.75318284062,1.32189009298872,0
459,1.223662812539,1.486301223629,67.2811126104282,16.2784672053896,2.66593205346187,2.35684375339593,0,986,4.5858438273104,1.83515703810156,54.4912494809973,4.28946627571951,4.65095722850953,1.35094454721381,0
467.5,1.22761221781525,1.48702346495556,67.2484344441654,16.2246482626266,2.62590848730534,2.39276628928804,0,994.5,4.52767362219965,1.82901851280498,54.6741322189464,4.34468125909541,4.55271354670653,1.38009678024327,0
476,1.23145459575125,1.48769651526183,67.2180105109679,16.1726330743668,2.58708948687237,2.42866949097133,0,1003,4.47160235998261,1.82283051279995,54.8597356132664,4.39926765008803,4.45822767695176,1.40934599183046,0
484.5,1.23519284674611,1.48832289768242,67.1897208298803,16.1223510740902,2.54941764034285,2.46455708462683,0,1011.5,4.41750150917732,1.81662945024388,55.0469992582005,4.45325328404069,4.36727781431272,1.43869604232365,0
493,1.23882066600992,1.48890289587789,67.1635472513726,16.0738566865648,2.51282082354954,2.50045098651488,0,1020,4.36526546440157,1.81045145196378,55.2348420564003,4.50665172872733,4.27967202392311,1.46814645422756,0
501.5,1.24236788675005,1.48943585190745,67.1395145161403,16.026724870762,2.47730386191436,2.53629980713153,0,1028.5,4.31479759396318,1.80432696982602,55.4223273676623,4.5594745154438,4.1952334408976,1.49769622970855,0
510,1.24581031898687,1.48992406900281,67.1175142951605,15.9812525566107,2.44276533134681,2.57216083204987,0,1037,4.26600308060884,1.7982819525324,55.6086323722355,4.61173802559234,4.11379274889956,1.52734609901297,0
518.5,1.24916786703035,1.49036790487848,67.0975265051441,15.9371528113854,2.4091955005407,2.60800142859699,0,1045.5,4.21879422601732,1.79233667254536,55.7930892849426,4.66345759729337,4.03519294693192,1.55709662209756,0
527,1.25244262397218,1.49076840259884,67.0795006291192,15.8943775199208,2.37655146863791,2.64382462997139,0,1054,4.17310714416842,1.7865152001418,55.9748945836356,4.71462793850425,3.95930469086188,1.58694159650841,0
535.5,1.25562863628008,1.49112280597334,67.0635574745463,15.8529842142106,2.34477803226905,2.67965036379129,0,1062.5,4.1288522376424,1.78082828029911,56.1536455290365,4.76527767001415,3.88597857660462,1.61688624456328,0
544,1.25873608724933,1.49143438412214,67.0495471102206,15.8128215672769,2.31385310156127,2.71546421980721,0,1071,4.08597829525011,1.77529403832916,56.3286970163637,4.81539690753098,3.81510578454725,1.64692295889385,0
552.5,1.26176691406139,1.49170484916645,67.0373901753281,15.7738474493122,2.28374102092559,2.75126875140731,0,1079.5,4.04441188339329,1.76991873888583,56.4997690588611,4.86500578204484,3.74656033663112,1.6770543492246,0
561,1.26472300613027,1.49193187110607,67.0271893353032,15.7360214706452,2.25440821057089,2.78706636966535,0,1088,4.00410220747676,1.76471259793181,56.6664510227881,4.91410209563344,3.68024099951908,1.70727550396853,0
569.5,1.26760620628047,1.49211446563258,67.0189870169279,15.6993048938859,2.22582301366192,2.8228593507273,0,1096.5,3.9649955236387,1.75968396462655,56.8283862387883,4.96269077264788,3.61604698918258,1.73758397663962,0
578,1.27041831189571,1.49225997810914,67.0124518964259,15.663660551379,2.19795555691299,2.85864984276765,0,1105,3.92704543490132,1.75483537532905,56.9854023949392,5.01077115580284,3.55388727140391,1.7679754104011,0
586.5,1.27316107603948,1.49236162268107,67.0078876863285,15.6290527675946,2.17077762325572,2.8944398725449,0,1113.5,3.89019370022771,1.75016654511453,57.1374194525335,5.05836122372897,3.493662954852,1.79845205114978,0
595,1.27583620854787,1.49242116678062,67.0052142289801,15.595447286113,2.14426253537457,2.93023135158308,0,1122,3.85440203733239,1.745660908666,57.2848939353393,5.10545688964078,3.43529593345133,1.82900845484572,0
603.5,1.27845190818071,1.49244216490013,67.0042714899386,15.5627296821869,2.11839587105336,2.96601092979628,0,1130.5,3.81962918728395,1.7413783675329,57.4257736655333,5.15206066525065,3.37870781714635,1.8596415100748,0
612,1.28100310936068,1.49242203685751,67.005175165172,15.5309525288677,2.09314233555667,3.0017955303114,0,1139,3.78584064061967,1.73725370805837,57.5621163081381,5.19816870829155,3.32382848166784,1.89034582916469,0
620.5,1.28349140250375,1.49235641837434,67.0081213634826,15.5000853260485,2.06847929492949,3.0375867539896,0,1147.5,3.75298543540262,1.73330909524617,57.6931144446558,5.24380257998572,3.27057554283452,1.92112526522904,0
629,1.2859244137435,1.49226070589394,67.0124192140374,15.4700238327575,2.04439493440937,3.07337158854525,0,1156,3.72103963398394,1.72953936880893,57.8188631050742,5.28894933384431,3.21889241694112,1.95197120416669,0
