S0 f (kHz),S0 Phase velocity (m/ms),S0 Energy velocity (m/ms),S0 Propagation time (micsec),S0 Coincidence angle (deg),S0 Wavelength (mm),S0 Wavenumber (rad/mm),S0 Attenuation (Np/m),S1 f (kHz),S1 Phase velocity (m/ms),S1 Energy velocity (m/ms),S1 Propagation time (micsec),S1 Coincidence angle (deg),S1 Wavelength (mm),S1 Wavenumber (rad/mm),S1 Attenuation (Np/m),S2 f (kHz),S2 Phase velocity (m/ms),S2 Energy velocity (m/ms),S2 Propagation time (micsec),S2 Coincidence angle (deg),S2 Wavelength (mm),S2 Wavenumber (rad/mm),S2 Attenuation (Np/m)
323,6.52557050365943,6.44434611802486,15.5174781379758,3.01299525740916,20.2030046552923,0.311002517416817,0,1058.01257324219,10.7667575069261,-0.0953638083566204,-1048.61583994257,1.82559865905843,10.1763984466955,0.617427210627731,0,1598,10.6249505555092,4.17397194988652,23.9579952142991,1.84997260666046,6.64890522872914,0.944995467829903,0
331.5,6.52337746399236,6.4377029164792,15.5334909512554,3.01400910626146,19.6783633906255,0.319294098927597,0,1057.92910970052,10.6667575069261,-0.0918481392631456,-1088.75368409478,1.84271937671655,10.0826770046489,0.623166377766793,0,1606.5,10.539186464318,4.19884894575668,23.8160508491403,1.86503231305984,6.56034015830562,0.957752975541193,0
340,6.52112124593646,6.43086881886098,15.5499984242738,3.01505287532115,19.1797683704013,0.327594431060802,0,1057.84564615886,10.5667575069261,-0.0882237741340936,-1133.48132044326,1.86016431233275,9.98894077344374,0.629014171741197,0,1615,10.4564792006186,4.22289243111563,23.6804516409577,1.87978937116,6.47460012422205,0.970436040316009,0
348.5,6.51880002941117,6.42384302241784,15.5670055527542,3.01612746898443,18.7053085492429,0.335903858021839,0,1057.76218261719,10.4667575069261,-0.0844869358245925,-1183.61494619257,1.87794276526618,9.8951897495792,0.634973706031941,0,1623.5,10.3766556468658,4.24612324360678,23.5508943718405,1.89425510637499,6.39153412187605,0.983048073806627,0
357,6.51641874234103,6.41662423150957,15.5845186490645,3.01723066859835,18.2532737880701,0.344222377866601,0,1057.68418782552,10.3667575069261,-0.080637250011629,-1240.1216557556,1.89606439401226,9.80137325134736,0.641051528806523,0,1632,10.2995490683756,4.26856298678971,23.4270878301383,1.90844149141533,6.31099820366153,0.995592948122563,0
365.5,6.51397583016605,6.40921077623702,15.6025450700986,3.01836325714099,17.822095294572,0.352550314838303,0,1057.60619303386,10.2667575069261,-0.0766642767154578,-1304.38848815014,1.91453923371203,9.70754291583226,0.647247749678468,0,1640.5,10.2250218567859,4.29022580037432,23.3087964720354,1.92235676956356,6.2328691598817,1.00807271033728,0
374,6.51146254112666,6.40161480988071,15.6210585875384,3.01952936210533,17.4103276500713,0.360888401037867,0,1057.52888183594,10.1667575069261,-0.0725520999514197,-1378.31985658526,1.93337771469616,9.61369252561309,0.653566284800531,0,1649,10.1529284286929,4.31113263789409,23.1957604646672,1.9360121275323,6.15702148495629,1.02049104790873,0
382.5,6.50889157406732,6.39379092196585,15.64017360287,3.02072316134169,17.0167099975616,0.369236198306249,0,1057.45840657552,10.0667575069261,-0.0683044537019273,-1464.03337674566,1.9525906821357,9.51976687151825,0.660014619263204,0,1657.5,10.0831478839372,4.33129718359623,23.08777157539,1.94941547704177,6.08334713963029,1.03285003518005,0
391,6.50625407319248,6.38578131628553,15.6597908771119,3.02194883656913,16.6400359928196,0.377594454116016,0,1057.38793131511,9.96675750692614,-0.063903378992419,-1564.86247795853,1.97218941687735,9.42582869707069,0.666592350562475,0,1666,10.015556308296,4.35073675219732,22.9846128818287,1.96257654803684,6.01173848036975,1.04515280025839,0
399.5,6.50355604373311,6.37757158489953,15.679949439811,3.02320367014238,16.2792391582806,0.385963081326413,0,1057.32429199219,9.86675750692615,-0.0593401968662249,-1685.19831886365,1.99218565754751,9.33181766621042,0.67330776617404,0,1674.5,9.95004507041365,4.36946568712409,22.8860934403672,1.97550328595624,5.94209917612042,1.0574016220446,0
408,6.50078819222229,6.3691566298321,15.700665851365,3.02449206131779,15.9333043927017,0.394342890358488,0,1057.26065266927,9.76675750692615,-0.0546019292809842,-1831.43711800722,2.01259162401613,9.23779531780356,0.680160697549804,0,1683,9.88650629201814,4.38749876711791,22.7920291965549,1.98820456854775,5.87433528937501,1.06959936702014,0
416.5,6.49795682068169,6.3605164106109,15.7219938672236,3.02581115732164,15.6013369043978,0.402733775040038,0,1057.20384928386,9.66675750692615,-0.0496693569058399,-2013.31376586119,2.03342004231901,9.1437025257469,0.687159855593218,0,1691.5,9.82484710072511,4.40484858376252,22.7022559569079,2.00068728493154,5.80836364216678,1.08174792321296,0
425,6.49506047137624,6.35170743546666,15.7437981859209,3.02716171716254,15.2824952267676,0.411136088311969,0,1057.14704589844,9.56675750692615,-0.0445366949429213,-2245.33949203373,2.0546841711454,9.04959962196709,0.694305336108762,0,1700,9.76497463096973,4.42153010499765,22.6166050270629,2.01295923153848,5.74410272409984,1.09384974624809,0
433.5,6.492097653117,6.34267029346736,15.7662302111139,3.0285445199041,14.9760038134187,0.419550194127874,0,1057.09707845052,9.46675750692614,-0.0391721055911209,-2552.83698670176,2.07639783000697,8.95542869232254,0.701606313114428,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
442,6.4890581603618,6.33341517437307,15.7892696510139,3.0299644220848,14.6811270596421,0.427977040294941,0,1057.05394694011,9.36675750692615,-0.0335759498756675,-2978.32229230453,2.09857542921378,8.8611915541685,0.709067766876548,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
450.5,6.48595781838639,6.323947818064,15.8129072024212,3.03141412300114,14.3972426601252,0.436415878755839,0,1057.01765136719,9.26675750692615,-0.0276815808257171,-3612.5104498041,2.12123200179428,8.76689002774944,0.716694892634869,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
459,6.48279540901793,6.31426433829285,15.8371576865337,3.03289427678571,14.1237372745489,0.444867047937939,0,1056.98819173177,9.16675750692615,-0.0215060865339061,-4649.84644427715,2.14438323750779,8.67252593608194,0.724493112328263,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
467.5,6.4795511599539,6.30435680007893,15.8620463865161,3.03441423881615,13.8600024811848,0.453332192090811,0,1056.96556803386,9.06675750692615,-0.0149908724983271,-6670.72580406242,2.16804551911153,8.57810110483725,0.732468087096392,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
476,6.47624196254434,6.29422797834134,15.887571969764,3.03596620085288,13.6055503414797,0.461810448639025,0,1056.94978027344,8.96675750692614,-0.00810744443797966,-12334.3429319782,2.19223596105839,8.48361736222358,0.740625730617905,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
484.5,6.47286651655383,6.28387527056639,15.9137468034095,3.03755086956729,13.3598896110502,0.470302187376058,0,1056.94766438802,8.86675750692615,-0.000808302301409927,-123716.089667899,2.21697245081771,8.38902228149588,0.748977067451442,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
493,6.46941360671491,6.27328938596166,15.9406005123531,3.03917361857641,13.1225428128091,0.478808520330866,0,1056.95238444011,8.76675750692615,0.00695517943759252,14377.7742756,2.24227369302912,8.29437317705671,0.757523826461012,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
501.5,6.46588904225286,6.2624727592081,15.9681333308738,3.04083183279922,12.8930987881413,0.487329338774529,0,1056.96394042969,8.66675750692615,0.0152655683031611,6550.68963133806,2.26815925671836,8.19967188606533,0.7662727721895,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
510,6.46229133619431,6.25141914778544,15.9963678064084,3.04252632632893,12.6711594827339,0.495865063946296,0,1056.99532063802,8.56675750692615,0.0241578586237702,4139.43973914992,2.29464962582618,8.10482065498179,0.775240511129324,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
518.5,6.45862424078551,6.24012939075203,16.0253087296878,3.04425544725115,12.4563630487667,0.504415717700336,0,1057.03422037761,8.46675750692614,0.033759061512863,2962.16765273222,2.32176625332454,8.00991807427157,0.784425664397445,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
527,6.4548756742629,6.22861626986971,16.0549302874444,3.04602501720325,12.2483409378803,0.512982561397166,0,1057.09362792969,8.36675750692615,0.0441560107948086,2264.69733565146,2.34953161922103,7.9148689253878,0.79384578145389,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
535.5,6.451060299792,6.21680937475631,16.085421632205,3.04782823971193,12.0467979454566,0.521564762323358,0,1057.16670735677,8.26675750692615,0.0554984291535598,1801.85280061365,2.37796929278141,7.81972932877869,0.803504193432347,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
544,6.44716015992148,6.20477357225091,16.1166235698304,3.04967373309253,11.8513973527968,0.530164091215522,0,1057.26713053386,8.16675750692615,0.0679060525754429,1472.62278114165,2.40710399933263,7.72440310596096,0.813420172534862,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
552.5,6.44318479762671,6.19248195931574,16.148613860645,3.05155712322363,11.6618729368809,0.538780120584994,0,1057.38806152344,8.06675750692615,0.0816147638453055,1225.2685088882,2.43696169204482,7.6289470256586,0.823597973094743,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
561,6.43913276208455,6.17992983976242,16.1814134776398,3.05347923513794,11.4779550126284,0.547413306661911,0,1057.53633626302,7.96675750692615,0.0968624315160459,1032.39200621796,2.4675696291307,7.53331798988391,0.83405284572043,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
569.5,6.43500257448969,6.16711205766527,16.2150450753862,3.05544091371966,11.2993899464262,0.556064118237363,0,1057.71879069011,7.86675750692615,0.113908175577878,877.900111143739,2.49895645694554,7.43747541990202,0.844800816466075,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
578,6.43079272751496,6.15402233524076,16.2495347843237,3.05744302425791,11.1259389749394,0.564733037034641,0,1057.93542480469,7.76675750692615,0.133309781925481,750.132500073392,2.53115229952106,7.34142871561373,0.855853206585869,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
586.5,6.42649551799314,6.14065362236847,16.2849113709543,3.05948939164905,10.957366612094,0.573421108338624,0,1058.19307454427,7.66675750692615,0.155448562776067,643.299611229316,2.56418885512194,7.24514050541104,0.867227530299376,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
595,6.42211542772126,6.12699916536984,16.3212034637128,3.0615780498765,10.7934713070946,0.582128318907898,0,1058.50541178385,7.56675750692615,0.181065848449757,552.285264483481,2.59809950047648,7.14852982581752,0.8789479040134,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
603.5,6.4176572743171,6.11305897321119,16.3584222626058,3.06370686463113,10.6340634205752,0.590854601734147,0,1058.88610839844,7.46675750692615,0.21101032292337,473.910463784824,2.63291940340277,7.05152088378947,0.891039736069394,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612,6.41311313602063,6.09881991172852,16.3966146643701,3.06587978835534,10.4789430327134,0.599601055904643,0,1059.33516438802,7.36675750692615,0.246620832357666,405.48074971612,2.66868564463027,6.95413288879344,0.903518153543617,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
620.5,6.40847469797923,6.08427039744158,16.4358244239194,3.06810098720417,10.3279205446885,0.608368865735603,0,1059.8867594401,7.26675750692615,0.289559866957783,345.351726572591,2.70543734970518,6.85616405922919,0.916428669573869,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
629,6.40375359246297,6.06940781006532,16.4760719874784,3.07036508189873,10.1808483187011,0.617157343915839,0,1060.55712890625,7.16675750692615,0.342282467621365,292.156360490601,2.74321583196734,6.75754026972333,0.929803605511748,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
637.5,6.39894143046825,6.05422353996992,16.5173947310999,3.07267628753468,10.0375551850482,0.625967697446776,0,1061.38694661458,7.06675750692615,0.408298313214665,244.918964304965,2.78206474769877,6.65804071688123,0.943698840899063,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
646,6.3940364557788,6.03870344832814,16.5598461417551,3.07503565493471,9.89788925043159,0.634800526476452,0,1062.41965494792,6.96675750692615,0.49284087984366,202.905246073991,2.82203026467042,6.55744410834312,0.958175960537035,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
654.5,6.38903687830604,6.02283701396874,16.6034710499504,3.07744426123005,9.76170646036064,0.643656448049705,0,1063.74166015625,6.86675750692615,0.603784216030659,165.622083759344,2.86316124545745,6.45528680893959,0.973339449221424,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
663,6.38394819703554,6.0066173495974,16.6483053905045,3.07989967399466,9.6288811418334,0.652535348045975,0,1065.45686848958,6.76675750692615,0.753600911419062,132.696230172673,2.90550944705578,6.35103842027773,0.989316217505234,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
671.5,6.37875391568985,5.99002163943288,16.694430507845,3.08241008764924,9.49926122962004,0.661439364104203,0,1067.76871744792,6.66675750692615,0.961595371987101,103.993844930174,2.94912973851725,6.24363441069937,1.00633459518585,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
680,6.37346706048229,5.97304987382368,16.7418658997375,3.08496945060058,9.37274567717984,0.67036763010411,0,1071,6.56675750692615,1.25895932753515,79.4306835914905,2.9940803385308,6.13142624362852,1.02475102162548,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
688.5,6.36807049270328,5.95561567039295,16.7908752905478,3.08758631453304,9.24919461540055,0.679322424107894,0,1079.5,6.41158947062437,2.01000921527611,49.7510156868924,3.06660906775899,5.93940664254226,1.05788097790357,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
697,6.36257774585985,5.93787396385087,16.8410445571578,3.0902543820321,9.12851900410308,0.688302812795309,0,1088,6.32465406424602,2.64236237641037,37.8449227451722,3.1088022141243,5.81310116199083,1.08086632798727,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
705.5,6.35697101379139,5.91963441895375,16.89293509069,3.09298257928548,9.01058967227695,0.697311223316625,0,1096.5,6.26700023711693,3.13341680800546,31.9140433996886,3.13743040588812,5.7154584925827,1.09933180607184,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
714,6.3512561440683,5.90091979091634,16.9465106361785,3.0957683598396,8.89531672838697,0.706347564570525,0,1105,6.22458477478837,3.50144190832582,28.5596627384328,3.15883104563261,5.63310839347364,1.11540287675968,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
