A0 f (kHz),A0 Phase velocity (m/ms),A0 Energy velocity (m/ms),A0 Propagation time (micsec),A0 Coincidence angle (deg),A0 Wavelength (mm),A0 Wavenumber (rad/mm),A0 Attenuation (Np/m),A1 f (kHz),A1 Phase velocity (m/ms),A1 Energy velocity (m/ms),A1 Propagation time (micsec),A1 Coincidence angle (deg),A1 Wavelength (mm),A1 Wavenumber (rad/mm),A1 Attenuation (Np/m)
85,0.977478816687295,1.44088860752968,69.4016175000814,20.5425409712311,11.4997507845564,0.546375780214089,0,637.5,19.0632306170867,2.79515060132914,35.7762476027046,1.03096444146004,29.9031068503321,0.2101181438647,0
93.5,1.00721604678103,1.45388248953838,68.7813497442638,19.9099373676072,10.7723641366955,0.583268930334078,0,646,17.7583784112802,2.99375766883746,33.4028371905039,1.10672686746795,27.4897498626629,0.228564659139134,0
102,1.03389225157246,1.46346554976197,68.3309559396633,19.3753947227833,10.136198544828,0.619875911012574,0,654.5,16.7246565823861,3.17178666280651,31.5279716547885,1.17514103732684,25.5533332045624,0.245885155446482,0
110.5,1.05792835223368,1.47043518960689,68.0070775691474,18.9182380147314,9.57401223740883,0.656275044503192,0,663,15.8814570998911,3.33298018290296,30.0031786906401,1.23754265072637,23.9539322773621,0.262302875136604,0
119,1.07965898828374,1.47540305641793,67.7780892245038,18.5234587728905,9.07276460742641,0.692532604894936,0,671.5,15.1780206123051,3.48007224430873,28.7350356486245,1.29490702248826,22.6031580227924,0.277978205560647,0
127.5,1.0993848723569,1.47883859798039,67.6206315797866,18.1793579564666,8.62262644985804,0.728685783121572,0,680,14.5806196736342,3.61513249916669,27.6615034229176,1.34797188759009,21.4420877553444,0.293030481866838,0
136,1.11734513088115,1.48110603905845,67.5171104315873,17.8771846458052,8.21577302118494,0.764771043574106,0,688.5,14.06584876056,3.7397760939459,26.7395687570397,1.39731351644615,20.4297004510676,0.307551514141327,0
144.5,1.1337526119274,1.48248818513565,67.4541632119987,17.6099330425312,7.84603883686781,0.80080986569369,0,697,13.6169032129163,3.85529354120249,25.9383621328117,1.44339215060141,19.5364465034667,0.321613518920375,0
153,1.14877661305022,1.48320480913636,67.4215721146617,17.3722446397357,7.50834387614524,0.836827056781708,0,705.5,13.2213613178939,3.96273614743703,25.2350891604723,1.48658349349392,18.7404129240168,0.335274645903205,0
161.5,1.16258193146478,1.48342665673046,67.4114891668489,17.1595144015284,7.19864973043207,0.87282831398472,0,714,12.8698243471033,4.06297397051467,24.6125130817249,1.52719874926215,18.0249640715732,0.348582403949901,0
170,1.17528427369497,1.48328668476401,67.4178505255778,16.9684030572032,6.91343690408806,0.908836718168962,0,722.5,12.5550347792976,4.15673614035314,24.0573364831149,1.56549927553035,17.377210767194,0.361576169579612,0
178.5,1.18701827941115,1.48288792746611,67.435979582675,16.7956625485788,6.64996234964232,0.94484524525429,0,731,12.2712809877028,4.24464397549937,23.5591019122482,1.6017082743303,16.7869780953527,0.374289242023793,0
187,1.19787209146125,1.48231062529458,67.4622432664052,16.6390286471749,6.40573310941844,0.980869043379489,0,739.5,12.0140264267556,4.32722426499905,23.1095025069199,1.63601464166279,16.2461479739764,0.386749235403012,0
195.5,1.20794485832048,1.48161633644209,67.493856230107,16.4962959820077,6.17874607836564,1.0169029812019,0,748,11.7795668640896,4.40494157315542,22.7017767067376,1.66858686595047,15.7480840429006,0.398980935716566,0
204,1.21729893228064,1.48085260876266,67.5286651813078,16.3659546873858,5.96715162882667,1.0529622335766,0,756.5,11.5649085018046,4.47819087695049,22.3304460992732,1.69956681317599,15.2873873123656,0.411004521491862,0
212.5,1.2260198477922,1.48005603444334,67.565009481287,16.2463041600885,5.76950516608095,1.08903365649425,0,765,11.3675463990805,4.54732665152408,21.990942736978,1.7290833916227,14.8595377765758,0.422838543274492,0
221,1.23415578490123,1.47925403499473,67.6016408502519,16.1362684472784,5.58441531629514,1.12512858577074,0,773.5,11.1853999434719,4.61265812997783,21.6794735664663,1.75724907256783,14.4607626935642,0.434498887805963,0
229.5,1.24176832859515,1.47846740915141,67.6376086351449,16.0346714903595,5.41075524442332,1.16123997914255,0,782,11.0167166597121,4.67446305438023,21.3928313983131,1.78416395803116,14.0878729663838,0.44599957155863,0
238,1.24890044198027,1.4777118349965,67.672192664165,15.94065626244,5.2474808486566,1.19737174625194,0,790.5,10.860002326753,4.73298038803053,21.128336016962,1.809918689329,13.7381433608513,0.45735330765905,0
246.5,1.25559115137537,1.47699833473676,67.7048833760685,15.8534699550287,5.09367607048831,1.23352667508306,0,799,10.7139852838122,4.78843745326439,20.8836391779175,1.83459379529938,13.4092431587136,0.468571211127351,0
255,1.26189227722781,1.47633512103629,67.7352984258795,15.7722395677796,4.94859716559925,1.26969019641726,0,807.5,10.5775675811065,4.84103055030114,20.6567587130346,1.85826259237161,13.0991548992031,0.47966341000837,0
263.5,1.26782650402854,1.47572724346813,67.763199766502,15.696506615508,4.81148578378951,1.30587215457404,0,816,10.4498135945545,4.89093497212007,20.4459884602909,1.88098886025105,12.8061441109736,0.490638341465759,0
272,1.27342243933562,1.47517840145606,67.7884111516924,15.6257630095129,4.68170014461625,1.34207341630048,0,824.5,10.3298786153555,4.93831938845622,20.2498040596077,1.9028360540945,12.5286581144396,0.50150504944644,0
280.5,1.27871986100388,1.47469086353358,67.8108222359127,15.5593859354066,4.55871608201028,1.37827958445898,0,833,10.2170514653662,4.98332596286528,20.0669193115561,1.92385697679872,12.2653679056017,0.512270431310094,0
289,1.28372822658258,1.47426476918955,67.8304210274071,15.4971540066842,4.44196618194666,1.4145054351643,0,841.5,10.110694992359,5.02609068509222,19.8961790117731,1.94410215228889,12.0150861465942,0.52294134478267,0
297.5,1.28848164972399,1.47390066908752,67.8471772876726,15.438554507637,4.33103075537476,1.45073670958864,0,850,10.0102390561472,5.06673857334246,19.7365620018621,1.9636194402995,11.7767518307614,0.533524472407379,0
306,1.29299891036313,1.47359766220267,67.8611282882495,15.3832808362455,4.22548663517363,1.48697318194722,0,858.5,9.91520159376351,5.10537850146408,19.5871863313019,1.98244826186388,11.5494485658282,0.544024701384435,0
314.5,1.2972917416712,1.47335428705693,67.8723378880942,15.3311234835349,4.12493399577489,1.52322081119731,0,867,9.82512493151063,5.14211799506068,19.4472394635938,2.00063068732665,11.3323240271172,0.554448080741823,0
323,1.30138177442993,1.47316915200735,67.8808674915159,15.2817621986412,4.02904574126913,1.55947231941835,0,875.5,9.73962990218783,5.17704767988428,19.3160283975278,2.01819957325769,11.1246486604087,0.56479853872066,0
331.5,1.30528108544625,1.47304023444305,67.8868082906164,15.2350014329937,3.93749950360858,1.59572980299331,0,884,9.65834463680811,5.2102584242573,19.1929059668964,2.03519199130181,10.9257292271585,0.575081550763791,0
340,1.30900808804119,1.47296555776034,67.8902500286913,15.1905770200968,3.85002378835643,1.63198609997729,0,892.5,9.58095812160979,5.24183155721103,19.0773013036699,2.05163747538681,10.7349670830362,0.585300845226486,0
348.5,1.31257039642966,1.4729429156075,67.891293641041,15.1483601731484,3.76634260094594,1.66824582171615,0,901,9.50718811560183,5.27183972658181,18.9687102010665,2.06756382319671,10.5518181083261,0.595459971227302,0
357,1.31598398540055,1.47297007542236,67.8900418064,15.1081280795023,3.68622965098193,1.70450186290099,0,909.5,9.43676617550767,5.30035441052387,18.8666629162476,2.08299981008388,10.3757736948957,0.605563063723194,0
365.5,1.31925506369907,1.47304462690343,67.8866058594679,15.0697780436111,3.60945297865683,1.7407583210899,0,918,9.36945636433151,5.32744051732197,18.770739846809,2.09797066746437,10.2063794818426,0.615613530572474,0
374,1.32239756689845,1.4731640560478,67.8811023045725,15.0331205657286,3.53582237138624,1.77700818854094,0,926.5,9.30505350959726,5.35315395902716,18.6805761174433,2.11249786472286,10.043230987153,0.625613939898111,0
382.5,1.32540887672696,1.47332671290552,67.8736081576853,14.9981624277756,3.46512124634501,1.81326564367901,0,935,9.24335386250874,5.37755885677433,18.5957983284601,2.12660530471236,9.88593995990239,0.635567819819293,0
391,1.32830917391287,1.47352970586758,67.8642579120063,14.9646482404229,3.39721016346003,1.8495132785015,0,943.5,9.18418082198643,5.40069961478244,18.5161196016691,2.14031323163557,9.73416091360512,0.645477855045295,0
399.5,1.33110255096326,1.47377100871779,67.8531463900907,14.9325125521315,3.33192127900692,1.88575442846366,0,952,9.12736876435864,5.42262429990066,18.4412554640438,2.15364157662242,9.58757223146916,0.655346854812355,0
408,1.33379976928218,1.47404852575348,67.8403717739779,14.9016153631401,3.26911708157398,1.92198234275367,0,960.5,9.07277510798076,5.44338381283095,18.3709257767721,2.16660685707353,9.44588767098466,0.665176797145272,0
416.5,1.33639755401562,1.47435994671447,67.8260422245221,14.871979278892,3.20863758467135,1.95820972028636,0,969,9.02025869887468,5.46301424358202,18.3049129182631,2.17922702194869,9.30883250657862,0.674970282550386,0
425,1.33890591305388,1.47470329284818,67.8102507026101,14.8434763542843,3.15036685424442,1.99442972767263,0,977.5,8.96969595705395,5.48154516019757,18.2430313127979,2.19151743950898,9.17615954685827,0.684729300432753,0
433.5,1.34132792477173,1.47507633233013,67.7931018268276,14.8160593183486,3.09418206406398,2.03064499020691,0,986,8.92095990988761,5.49904104548101,18.1849888322215,2.20349579641395,9.047626683456,0.694456737330761,0
442,1.34367247468904,1.47547743204088,67.774672677765,14.7896165823386,3.0399829744096,2.06684884753338,0,994.5,8.87394720405457,5.51552966747799,18.1306249859636,2.21517535760705,8.92302383514789,0.704154266901098,0
450.5,1.34594776422061,1.47590620433754,67.7549831460227,14.764046137159,2.9876753922766,2.10303479535366,0,1003,8.82855601112238,5.53102117970066,18.0798439837853,2.22657019596296,8.80214956243507,0.713823965681557,0
459,1.34815028448249,1.47635635447987,67.7343242344971,14.7393785616085,2.93714658928647,2.13921406922559,0,1011.5,8.78470134150625,5.54556613060144,18.032424038401,2.23769124031516,8.68482584429684,0.723467046988125,0
467.5,1.35028236281217,1.47683015640772,67.7125934665655,14.7155792170885,2.88830451938431,2.17538880163472,0,1020,8.74229311842775,5.5591756160169,17.9882786418698,2.24855167912417,8.57087560630171,0.73308557909298,0
476,1.35235666265195,1.47732521271671,67.6899027642709,14.6924993250332,2.8410854257394,2.21154395790277,0,1028.5,8.701247265554,5.57188753944154,17.9472394753364,2.25916411960376,8.46013346189014,0.742681582445842,0
484.5,1.35436968556776,1.47783935931653,67.6663531591471,14.6701711512242,2.79539666783852,2.24769006111678,0,1037,8.66149641815814,5.58372444898968,17.9091932120852,2.26953768253311,8.35245556235114,0.752256059343933,0
493,1.35633061365225,1.47837130517038,67.642005530184,14.6484867135557,2.75117771531897,2.28381658959866,0,1045.5,8.62295970810434,5.59471030336382,17.8740264602932,2.27968577523474,8.24768982123801,0.761811542791076,0
501.5,1.35823122021852,1.47891933193197,67.6169401811567,14.6275311185034,2.70833742815258,2.31994183659216,0,1054,8.58558237271392,5.604870093531,17.8416267159193,2.2896156627262,8.14571382610428,0.771348643140897,0
510,1.36008264116564,1.47948234397087,67.5912087815824,14.6071760602855,2.66682870816792,2.35605132340729,0,1062.5,8.54929744164001,5.61420656781726,17.8119559357216,2.29933845932581,8.04639759213177,0.780869356160531,0
518.5,1.36189518950498,1.48005855139172,67.564894582021,14.5873038093228,2.62660595854384,2.39213091203939,0,1071,8.5140471752205,5.62275853622641,17.7848647342258,2.30886343637225,7.9496238797577,0.790375167708072,0
527,1.36365198074209,1.48064698460446,67.5380431931344,14.5680949831949,2.58757491601915,2.42821387248797,0,1079.5,8.47978636799233,5.63053227822448,17.7603102262179,2.31819700065309,7.85529075311934,0.799866676441547,0
535.5,1.36537188622568,1.48124649039516,67.5107084799386,14.5493389675705,2.54971407325058,2.46427055217579,0,1088,8.4464562944473,5.63755078285907,17.7381994152584,2.32734972857967,7.76328703533759,0.80934599977809,0
544,1.36704728243651,1.48185524370637,67.4829747539195,14.5311152418388,2.51295456330241,2.50031791220392,0,1096.5,8.41401239306947,5.64381736956598,17.7185038869694,2.33632881000639,7.67351791433604,0.81881418370589,0
552.5,1.36867932122586,1.48247308856243,67.4548501227572,14.5134074637241,2.47724764022781,2.53635736902016,0,1105,8.38241267147981,5.64936556314293,17.7011026959223,2.34514113177122,7.58589382034372,0.828272245299486,0
561,1.37027709357579,1.48309822307711,67.4264175116613,14.4961137090376,2.44256166412797,2.57237530558835,0,1113.5,8.35161072202064,5.65418752227427,17.6860069826225,2.35379521183785,7.50032395331894,0.837721856587173,0
569.5,1.37184131894767,1.48372991713343,67.397710894177,14.4792233823776,2.40885218428037,2.60837312815716,0,1122,8.32157387795442,5.65831115191136,17.6731178818649,2.36229607923585,7.41673251154582,0.847163531568435,0
578,1.3733650638778,1.48436681213113,67.3687926614503,14.4628083855366,2.37606412435605,2.64436689345765,0,1130.5,8.29225589014103,5.66173696367293,17.662424206851,2.37065294228621,7.33503395855023,0.856599348099195,0
586.5,1.37485681611652,1.48500842529106,67.3396852818531,14.4467744579945,2.34417189448682,2.68034324699345,0,1139,8.26362411412845,5.66447252657914,17.6538944324956,2.37887148719377,7.25515725560004,0.866030202492135,0
595,1.37632453133186,1.48565385927806,67.3104299332513,14.4310339358319,2.31315047282666,2.71628905295623,0,1147.5,8.23565142473537,5.66654209314167,17.6474467772916,2.38695608041606,7.17703827863649,0.875456569025473,0
603.5,1.37775426368275,1.48630182280905,67.2810854870674,14.415734073714,2.28293995639229,2.75223414859708,0,1156,8.20829632376151,5.66793134417027,17.6431212602557,2.39491551714854,7.10060235619508,0.884880604769775,0
612,1.37915397723915,1.48695602760441,67.2514843368348,14.4007871929661,2.25351957065221,2.78816540535351,0,1164.5,8.18153813478682,5.66866883569391,17.640825897313,2.40275281281258,7.02579487744682,0.894302412293441,0
620.5,1.38053113681736,1.48760321060354,67.2222265233137,14.3861117101537,2.22486887480638,2.82406993883016,0,1173,8.15533904172108,5.66874712590633,17.6405822625245,2.4104762256949,6.95254820266076,0.903724091373432,0
629,1.38187938142395,1.48825508290487,67.1927824394279,14.3717736222896,2.19694655234332,2.85996275170089,0,1181.5,8.12968030800709,5.66817916851485,17.6423498670388,2.41808863536372,6.880812787141,0.913145801455567,0
637.5,1.38319931816038,1.48890563769831,67.1634235696692,14.3577645436235,2.16972442064374,2.89584485817578,0,1190,8.10453612130711,5.6669690197545,17.6461172897557,2.42559519265194,6.81053455572027,0.922568596601899,0
646,1.38449798638495,1.48955767965397,67.134023318406,14.3440081198874,2.143185737438,2.93170358379233,0,1198.5,8.07987027604388,5.66511946992681,17.6518783991844,2.43300438189407,6.74165229540582,0.931994862959832,0
654.5,1.38576938764972,1.49020709807235,67.1047669343101,14.3305663203849,2.11729470993082,2.96755349064509,0,1207,8.05567586708012,5.66262819366345,17.6596443524053,2.44031608000088,6.67413079294128,0.941423760203326,0
663,1.38702030246833,1.49085456019806,67.075624054646,14.3173659466679,2.09203665530669,3.00338203503346,0,1215.5,8.03191651919254,5.65950881967947,17.6693778888154,2.44753920782659,6.60791157481904,0.950857958076059,0
671.5,1.38825106094465,1.49149911593346,67.0466371261742,14.3044022468413,2.06738802821244,3.03919013820174,0,1224,8.00857534555523,5.6557603145826,17.6810887374707,2.45467697729485,6.54295371368891,0.960297991109757,0
680,1.38945597830062,1.49214156830982,67.0177697101971,14.2917337044935,2.04331761514797,3.07499199370655,0,1232.5,7.98563898449394,5.65135385205322,17.6948750012651,2.46173163852568,6.47922027139468,0.969744050054823,0
688.5,1.39064148048435,1.4927800784815,66.9891040492199,14.279291414004,2.01981333403682,3.11077523912665,0,1241,7.9630755614618,5.64635866692858,17.7105291921522,2.4687112837587,6.4166604040788,0.979198665895678,0
697,1.39180209175309,1.4934144016256,66.9606506346453,14.2671315606596,1.99684661657545,3.14655379888673,0,1249.5,7.94087416069274,5.64068546861046,17.7283418046414,2.47561769392247,6.35524142512424,0.988661938528441,0
705.5,1.39294966881324,1.49404370413164,66.9324463022463,14.2551288349599,1.97441483885647,3.18230251491558,0,1258,7.91901358234689,5.63443612167455,17.7480049184194,2.48245595439105,6.29492335639657,0.99813531499076,0
714,1.39407875464147,1.4946691907928,66.9044365241504,14.24333942021,1.95249125299926,3.21803506035065,0,1266.5,7.8974760441451,5.62753138653781,17.7697809450197,2.4892302210111,6.23566999142921,1.00761992148649,0
722.5,1.3951841340778,1.4952898628891,66.8766655093792,14.2318166171598,1.93105070460594,3.25376505764086,0,1275,7.87624998473887,5.61998110766999,17.7936541216345,2.49594280013931,6.17745096842264,1.01711617612142,0
731,1.39627170222438,1.49590445138263,66.8491894034893,14.2204978623278,1.91008440796768,3.28948044440866,0,1283.5,7.85530809043659,5.61179876110293,17.81959836,2.50260109937502,6.12022445690424,1.02662661335754,0
739.5,1.39734705647087,1.49651335658709,66.8219896333285,14.2093241015323,1.88958357873005,3.32516930074212,0,1292,7.83464351951035,5.60297651014947,17.8476564766702,2.50920615054073,6.06396557237643,1.03615121692013,0
748,1.39840508323195,1.497116202688,66.7950823192312,14.1983476957522,1.86952551234218,3.36084491262592,0,1300.5,7.81424732969327,5.5934835920763,17.8779464270995,2.515759707744,6.00864846573877,1.04569028176739,0
756.5,1.39944089556397,1.49771244372408,66.7684911205979,14.1876183438784,1.84988882427491,3.39652049611272,0,1309,7.794086934893,5.58336776985748,17.9103372949679,2.52227124084621,5.9542298967861,1.05524734786795,0
765,1.40046507523795,1.49830228370103,66.7422062208868,14.1770255908847,1.83067330096465,3.43217181562038,0,1317.5,7.77415785789867,5.57257998754923,17.9450093535542,2.52874128687637,5.90068907620392,1.06482229889356,0
773.5,1.40147275201681,1.49888509037839,66.7162550631252,14.1666191135733,1.81185876149555,3.46781186299163,0,1326,7.75445456472172,5.56113118874767,17.9819530606181,2.53517075657478,5.84800495077053,1.07441518262595,0
782,1.40247157226147,1.49946489836518,66.6904574485385,14.1563193267893,1.79344190826275,3.5034228196808,0,1334.5,7.7349417156838,5.54899202090238,18.0212910062426,2.54157039564466,5.79613466892754,1.0840302487903,0
790.5,1.40345185970862,1.50002960564832,66.6653508860444,14.1462253574166,1.77539767199067,3.53902982205365,0,1343,7.71563137334636,5.53619743692393,18.0629396150226,2.54793551720672,5.74507175975157,1.09366524387004,0
799,1.40441395822853,1.50059051070373,66.6404320743724,14.1363328148878,1.75771459102445,3.57463341276445,0,1351.5,7.69649249056523,5.5226889129816,18.1071216531752,2.55427566891729,5.69477801743635,1.10332400805468,0
807.5,1.40535820531106,1.50114422030109,66.6158511937932,14.1266374128951,1.74038167840379,3.61023411424456,0,1360,7.67751795922617,5.50847860567007,18.1538328744831,2.56059261099342,5.64523379354866,1.11300710244454,0
816,1.40630337450989,1.50168953811773,66.5916605674321,14.1169459942202,1.72341099817388,3.64578461773612,0,1368.5,7.65870256306339,5.49357415608482,18.203085488386,2.56688751320326,5.59642131023996,1.12271484916317,0
824.5,1.40722177622163,1.50222483534862,66.5679315418809,14.1075419044684,1.70675776376183,3.68135739036038,0,1377,7.64001889249165,5.47791971469978,18.2551050778736,2.57316905664261,5.54830711146816,1.13245088654023,0
833,1.40813210604333,1.50275705835321,66.5443555524436,14.0982329555972,1.69043470113245,3.7169050676553,0,1385.5,7.62146537501041,5.46153931290189,18.3098563007261,2.57943734957527,5.50087721040087,1.14221515348489,0
841.5,1.40903443491934,1.50327867141241,66.521265751775,14.0890180680649,1.67443188938721,3.75242812024981,0,1394,7.60303121682592,5.44439948781325,18.3674986054642,2.58569564605699,5.45411134636006,1.15200899068055,0
850,1.40992002136502,1.50379209585004,66.4985540727113,14.0799859894159,1.65872943690003,3.78795068526795,0,1402.5,7.5847009010838,5.42650489717357,18.4280677701195,2.59194888368613,5.40798638223444,1.16183452824886,0
858.5,1.41079782433609,1.50429695416758,66.4762364391919,14.0710448361966,1.64332885770074,3.82344974819628,0,1411,7.56646450673728,5.40782985004165,18.4917060582499,2.5982001770687,5.36248370427872,1.17169312834764,0
867,1.41165933994734,1.50479390059282,66.4542831816402,14.0622807347637,1.62821146476048,3.85894918637234,0,1419.5,7.54830784136746,5.38832981490556,18.558626408386,2.60445417887665,5.31758213551776,1.18158688423678,0
875.5,1.41250487040565,1.50528211231287,66.4327299062564,14.0536899695001,1.61336935511782,3.89444939390258,0,1428,7.53022332657934,5.36802525658151,18.628824422425,2.61071333917316,5.27326563485948,1.19151693509311,0
884,1.41334296944391,1.50576183582942,66.411564976952,14.0451851703395,1.59880426407683,3.92992778938302,0,1436.5,7.51219328625624,5.34689936241043,18.7024279347796,2.61698367680009,5.2295115114906,1.20148608400111,0
892.5,1.41417370237735,1.50623321620181,66.3907812710205,14.0367653795897,1.58450835000263,3.96538478776028,0,1445,7.49420966032002,5.32490978000757,18.7796609015708,2.62326795902716,5.18630426319724,1.21149569873213,0
901,1.41499713394711,1.50669601762889,66.3703884725013,14.0284296520573,1.57047406653398,4.00082079740834,0,1453.5,7.47627028772003,5.30202892933868,18.8607043327606,2.62956693012106,5.14363280888891,1.22154623796655,0
909.5,1.4157972456775,1.50715054367067,66.350372509205,14.0203395728396,1.55667646583562,4.03628206957364,0,1462,7.45835309031853,5.27824542134672,18.9456897164296,2.63588839223646,5.10147270199626,1.23164146398763,0
918,1.41659813876699,1.50759551206121,66.3307891274355,14.0122510304577,1.54313522741503,4.07170103796077,0,1470.5,7.4404471998496,5.25355369426556,19.0347345472368,2.64223631377194,5.05980768435879,1.24178342323219,0
926.5,1.41738417153549,1.50803253882419,66.3115665116681,14.0043217330865,1.52982641288235,4.10712303975811,0,1479,7.42254326379795,5.22790930158487,19.12810537277,2.64861419712699,5.01862289641511,1.25197398506825,0
935,1.41816329581287,1.50846081875242,66.2927394313797,13.9964710707025,1.51675218803515,4.14252595562036,0,1487.5,7.40462705225623,5.20125475632852,19.2261299791799,2.65502736086315,4.97790053933192,1.2622159196501,0
943.5,1.41892796368275,1.50888063676443,66.2742947079202,13.9887747182158,1.50389821270031,4.1779325582799,0,1496,7.38668896112399,5.17363288254552,19.3287777216226,2.66147955697559,4.93762631091176,1.27251130635266,0
952,1.41968591083893,1.50929184519507,66.2562381943272,13.9811544449975,1.4912667130661,4.21332096541009,0,1504.5,7.36871400569811,5.14495757649761,19.4365062321999,2.66797655784483,4.89778265583125,1.28286323601945,0
960.5,1.42042979452248,1.50969512145975,66.2385395425455,13.9736837160059,1.47884413797239,4.24871367160728,0,1513,7.35069290887675,5.11522332623601,19.5494885799217,2.67452216834409,4.85835618564227,1.29327391139992,0
969,1.42117440465495,1.51008830760366,66.221292818755,13.9662137659918,1.46664025248189,4.28406713680946,0,1521.5,7.33261248323364,5.08438681001998,19.6680551139277,2.68112169646059,4.81933124103427,1.30374630689032,0
977.5,1.42189792719577,1.5104742677041,66.2043717911187,13.9589630933649,1.4546270354944,4.31944763424809,0,1530,7.31446225791933,5.05240240009236,19.7925644240395,2.68777955376723,4.78069428622179,1.31428301644137,0
986,1.42262215630158,1.51085125690312,66.1878524064479,13.9517129540125,1.44282165953507,4.35478998090746,0,1538.5,7.29622603624018,5.0191925163404,19.9235234899721,2.69450235327724,4.74242836284705,1.32488776349329,0
994.5,1.42333294756264,1.51122003058384,66.1717009940414,13.9446047340481,1.43120457271256,4.3901378090702,0,1547,7.27788525058563,4.98489697336806,20.060595140532,2.70129771912148,4.70451535267333,1.33556484274394,0
1003,1.42403749163489,1.51158031863409,66.1559288429761,13.9375662071232,1.4197781571634,4.42546976475033,0,1555.5,7.25942925066711,4.94930734490419,20.2048474728408,2.70817047209092,4.66694262337969,1.34631723897849,0
1011.5,1.42472896311205,1.51193254354428,66.1405169344259,13.9306652549103,1.40853085824227,4.46080770642149,0,1564,7.24084292766314,4.91239521731637,20.3566683005261,2.71512720278244,4.62969496653654,1.35714887321832,0
1020,1.42542110985433,1.51227593610258,66.1254984045562,13.9237644747619,1.39747167632777,4.49610923327643,0,1572.5,7.22212026565132,4.87413530027207,20.5164596055464,2.72217120664713,4.59276328499289,1.3680620831712,0
1028.5,1.42609365478456,1.51261138186073,66.1108340180447,13.9170657406007,1.38657623216778,4.53143877805868,0,1581,7.20322478437827,4.83455600360556,20.6844227112937,2.72931739834963,4.5561194082089,1.37906510875439,0
1037,1.42676685649696,1.51293853288666,66.0965385085418,13.9103669832871,1.37586003519475,4.56673291356282,0,1589.5,7.18416284730661,4.79351548923389,20.8615159843746,2.73656467574166,4.51976272243259,1.39015822135855,0
1045.5,1.42742756716196,1.51325773677752,66.0825962224716,13.903798851409,1.36530613788805,4.60203402945133,0,1598,7.16489886371638,4.75098825899146,21.0482523948034,2.74392799282069,4.48366637278872,1.40134987413696,0
1054,1.42808053512385,1.51356882043021,66.0690142728867,13.897313843855,1.35491511871333,4.63732762325827,0,1606.5,7.14542351397417,4.70694867896372,21.2451859623878,2.75141250602227,4.44782042575423,1.41264365593495,0
1062.5,1.42872776410952,1.51387192231425,66.0557861771624,13.8908918621481,1.34468495445601,4.67260772596464,0,1615,7.12572389052464,4.66131081387373,21.4531928877955,2.7590248787052,4.41221293530937,1.42404398865193,0
1071,1.42936930455917,1.51416665405064,66.0429284534061,13.8845322384632,1.3346118623335,4.70787461471666,0,1623.5,7.10576247846199,4.61404453810018,21.6729594121289,2.76678151579551,4.37681704863689,1.43556041693276,0
