S0 f (kHz),S0 Phase velocity (m/ms),S0 Energy velocity (m/ms),S0 Propagation time (micsec),S0 Coincidence angle (deg),S0 Wavelength (mm),S0 Wavenumber (rad/mm),S0 Attenuation (Np/m),S1 f (kHz),S1 Phase velocity (m/ms),S1 Energy velocity (m/ms),S1 Propagation time (micsec),S1 Coincidence angle (deg),S1 Wavelength (mm),S1 Wavenumber (rad/mm),S1 Attenuation (Np/m),S2 f (kHz),S2 Phase velocity (m/ms),S2 Energy velocity (m/ms),S2 Propagation time (micsec),S2 Coincidence angle (deg),S2 Wavelength (mm),S2 Wavenumber (rad/mm),S2 Attenuation (Np/m)
280.5,6.52520461135073,6.44141151342907,15.5245476541158,3.01316436309617,23.2627615377922,0.270096277992277,0,1065.926796875,16.7142396064097,-0.0462550728021073,-2161.92503745112,1.1758735345653,15.6804760471461,0.400701183324287,0,1538.5,10.8658811686265,3.58570301961986,27.8885338392027,1.8089391310833,7.0626461934524,0.889636141338153,0
289,6.52258728085616,6.43323394499695,15.5442815938271,3.01437457761852,22.569506162132,0.278392680018925,0,1065.91100911459,16.6142396064097,-0.0427733606855725,-2337.90374188975,1.18295204175118,15.5868918365057,0.403107006392634,0,1547,10.7465119152689,3.60623224029752,27.7297726093619,1.82903911243788,6.94667867826043,0.904487683710311,0
297.5,6.51987154486936,6.42475550972572,15.5647946211527,3.01563132193439,21.9155346046029,0.286700070089093,0,1065.89522135417,16.5142396064097,-0.0391841537219099,-2552.05205424878,1.19011629342972,15.4933048535757,0.405541965807863,0,1555.5,10.6319459183296,3.62578717194882,27.5802178279127,1.8487549815617,6.83506648558639,0.919257379636234,0
306,6.51706961609001,6.41594252197837,15.5861745421567,3.01692905246923,21.2976131244772,0.295018285403935,0,1065.87943359375,16.4142396064097,-0.0355734601748994,-2811.08442946913,1.19736785718939,15.3997150982329,0.40800659408956,0,1564,10.5218781560884,3.6444038169691,27.4393302779399,1.86810134577208,6.72754357806162,0.933949402820508,0
314.5,6.5141705501313,6.40681681736973,15.6083750871239,3.01827294942449,20.7127839431838,0.303348179772197,0,1065.86364583334,16.3142396064097,-0.031854016020929,-3139.32158300848,1.2047083390675,15.3061225703542,0.410501436813868,0,1572.5,10.4160297023711,3.66211685681529,27.3066108783223,1.88709196072337,6.62386626541883,0.948567657529888,0
323,6.51117097944453,6.39737889803372,15.6314017965601,3.01966469798722,20.1584240849676,0.311690302808196,0,1065.85469401042,16.2142396064097,-0.0280464172611501,-3565.51780103907,1.21213938473638,15.2124297031535,0.4130297020125,0,1581,10.3141235588509,3.6789632072387,27.1815711022173,1.9057437506591,6.52379731742626,0.963117798033984,0
331.5,6.50806741973493,6.38754449592957,15.6554682419394,3.02110604792535,19.6321792450526,0.320045229251,0,1065.8457421875,16.1142396064097,-0.0241486334640958,-4141.02107055788,1.21966268073375,15.1187352621378,0.415589346478914,0,1589.5,10.2159251000478,3.69497524969346,27.0637807406954,1.92406917301637,6.42713123626791,0.977603393520884,0
340,6.50486535837438,6.37738027912485,15.6804197998559,3.02259458738795,19.1319569363953,0.32841310107838,0,1065.83679036458,16.0142396064097,-0.0201747245401634,-4956.69716832675,1.2272799557392,15.0250392472676,0.418180958051222,0,1598,10.1212235296094,3.71018270460653,26.9528505633539,1.94207903735137,6.33368180826622,0.992027306925851,0
348.5,6.50157105012894,6.36686594045525,15.7063146821731,3.02412754191055,18.6558710190214,0.336793993739199,0,1065.82783854167,15.9142396064097,-0.0161046431666161,-6209.38936463328,1.23499298189881,14.9313416585032,0.420805139342678,0,1606.5,10.029805475226,3.72461832443696,26.84838855673,1.95978726166018,6.24326515731468,1.00639411411481,0
357,6.49816253490819,6.35595966770655,15.7332653490678,3.02571527919041,18.2021359521238,0.345189450496686,0,1065.81888671875,15.8142396064097,-0.0119382459693974,-8376.43991054809,1.24280357620011,14.8376424958049,0.423462508208837,0,1615,9.94149152770592,3.73830999754902,26.7500555239035,1.97720366054063,6.15572230817704,1.02070642446512,0
365.5,6.49464583927272,6.34468631692319,15.7612204930084,3.02735515769384,17.7692088625793,0.353599609063718,0,1065.81677083333,15.7142396064097,-0.00767784707800725,-13024.4844660223,1.25071360189949,14.7438471944133,0.426156431515406,0,1623.5,9.85610282891914,3.75128746705328,26.6575144875667,1.99434012661022,6.07089795436966,1.03496803181433,0
374,6.49102010546691,6.33301426521683,15.7902691849655,3.02904774504052,17.355668731195,0.362024961670664,0,1065.81465494792,15.6142396064097,-0.00332081149890093,-30113.1214563357,1.25872497000455,14.6500515206114,0.428884860803368,0,1632,9.77347911895738,3.76357846015457,26.5704570952117,2.01120691538354,5.98865142092977,1.0491820053544,0
382.5,6.48728195266859,6.3209311394907,15.8204539478747,3.03079479616001,16.9602142553427,0.370466151699722,0,1065.8125390625,15.5142396064097,0.00114605997078468,87255.4687792931,1.26683964081377,14.5562554743971,0.431648463317439,0,1640.5,9.69347859878981,3.77520796270633,26.488606982147,2.02781236158502,5.90885620163963,1.06335051874102,0
391,6.48342789523028,6.30843385467729,15.8517949626842,3.03259812831993,16.5816570210493,0.378923849359778,0,1065.81725911458,15.4142396064097,0.00570801952418065,17519.2112739583,1.27505962551617,14.4623662964652,0.434450710096818,0,1649,9.61596229783095,3.78620214545615,26.4116907017262,2.04416589638442,5.83139011390598,1.07747641376217,0
399.5,6.47945998502096,6.29548875800852,15.884390210814,3.03445697717304,16.2189236170738,0.387398415303297,0,1065.81514322917,15.3142396064097,0.0103873498515504,9627.09463233049,1.28338698785371,14.3685701068303,0.437286748818019,0,1657.5,9.54079593294946,3.79658734233374,26.3394440804648,2.06027760457506,5.75613630947177,1.09156298068212,0
408,6.47536904634569,6.28212133598966,15.9181898361481,3.03637584972475,15.8710025645728,0.395890888531825,0,1065.82669921875,15.2142396064097,0.0151712159294741,6591.42948494482,1.29182384584918,14.274590435351,0.440165715131084,0,1666,9.46786766269188,3.80638588089969,26.2716401145235,2.07615425515016,5.68299379513318,1.10561185418861,0
416.5,6.47115725718708,6.26828920302747,15.9533162496239,3.03835394600088,15.5369922141347,0.404401651270927,0,1065.83141927083,15.1142396064097,0.0200811653841794,4979.79066886144,1.30037237360286,14.1807037521466,0.443079935735098,0,1674.5,9.39706135834784,3.81562235688767,26.208044362537,2.09180488343984,5.61186106798916,1.1196259549296,0
425,6.46682104749914,6.25396139636367,15.9898652489515,3.04039317298044,15.2160495235274,0.412931444358432,0,1065.84297526042,15.0142396064097,0.0251035025651118,3983.50786869787,1.30903480316095,14.0867275526596,0.446035836477386,0,1683,9.32828339035972,3.82431639215889,26.148464129441,2.10723481287373,5.54265204418284,1.13360630562656,0
433.5,6.46235674177304,6.23916318000331,16.0277904447992,3.04249550391248,14.9073973281962,0.421481038497272,0,1065.85453125,14.9142396064097,0.0302523604386147,3305.52719028027,1.31781342645915,13.9927533909517,0.449031375857918,0,1691.5,9.26141946751113,3.83249454658517,26.0926659606344,2.12245518370885,5.47527015519428,1.14755713034887,0
442,6.4577540164114,6.22381458058054,16.0673167083124,3.04466606703105,14.6103032045507,0.430051671016831,0,1065.86950520833,14.8142396064097,0.0355209194704586,2815.24243997023,1.32671059734519,13.8987366971476,0.452068806258417,0,1700,9.19639099312608,3.84017430145099,26.0404846629528,2.13747018925838,5.4096417606624,1.16147900085906,0
450.5,6.45301532186793,6.20794830571548,16.1083815578704,3.04690399030834,14.324118361527,0.438643771895624,0,1065.88994791667,14.7142396064097,0.0409259479901157,2443.43759670886,1.33572873368365,13.8046518171687,0.45514985748248,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
459,6.44813664147491,6.19157150908713,16.1509884612063,3.04921146544308,14.0482279770695,0.447258210603887,0,1065.910390625,14.6142396064097,0.0464608720341992,2152.34875329915,1.34487031954747,13.7105705460293,0.45827307376346,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
467.5,6.44312098641266,6.17453886222213,16.1955414374073,3.05158737376441,13.7820769762838,0.45589538630438,0,1065.93630208333,14.5142396064097,0.0521381403413055,1917.98171828497,1.35413790749994,13.6164230245673,0.461441694036914,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
476,6.43794981665487,6.15694310996795,16.2418262137427,3.05404083066212,13.525104656838,0.464557241263413,0,1065.96768229167,14.4142396064097,0.0579622872037223,1725.25973049556,1.36353412097185,13.5222107066335,0.464656663284894,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
484.5,6.43262588529046,6.1387237538057,16.2900309592861,3.05657089220791,13.2768336125706,0.473244260682051,0,1065.9990625,14.3142396064097,0.0639352903821323,1564.08142361306,1.37306165673829,13.4280039354253,0.467916552407578,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
493,6.42713688085885,6.11985894457504,16.3402458954785,3.05918379527034,13.0367888049875,0.481958049728918,0,1066.03044270833,14.2142396064097,0.0700587017396357,1427.3744376771,1.38272328750009,13.3338027104529,0.471222309465698,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
501.5,6.4214937661954,6.10031019587676,16.3926090295524,3.06187472213446,12.8045738109579,0.490698511324332,0,1066.07276041667,14.1142396064097,0.0763447797276366,1309.84725290654,1.39252186457508,13.239471197907,0.474579778395748,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
510,6.41567568191225,6.08004986264879,16.4472335357518,3.06465404681669,12.5797562390436,0.499467969631919,0,1066.115078125,14.0142396064097,0.0827996400199334,1207.7347193288,1.40246032070463,13.1451471740338,0.477985162432494,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
518.5,6.40968572551039,6.05904581418261,16.5042488647184,3.06752075451161,12.3619782555649,0.508266976149318,0,1066.16286458333,13.9142396064097,0.089425153951059,1118.25359623902,1.41254167298129,13.0507636953267,0.481441964153371,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
527,6.40351004536267,6.03726372524402,16.5637952143557,3.07048197016201,12.1508729513523,0.517097440845212,0,1066.21611979167,13.8142396064097,0.096231116960577,1039.16491004637,1.42276902590373,12.9563222220922,0.484951300181926,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
535.5,6.39715192935121,6.01466807736797,16.6260213720322,3.07353664496822,11.9461287196101,0.525959953609529,0,1066.269375,13.7142396064097,0.10322187161473,968.786928929606,1.43314557456536,12.8618901826845,0.488511814199627,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
544,6.39059667448881,5.99121150411517,16.6911149658651,3.07669240568988,11.7474203575162,0.534856599658452,0,1066.33356770833,13.6142396064097,0.110401543478371,905.784437874196,1.44367460798363,12.7673366183793,0.492129681779877,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
552.5,6.38383816831598,5.96685797934613,16.7592391751476,3.07995280883206,11.5544582231963,0.543788829022349,0,1066.39776041667,13.5142396064097,0.117788229400445,848.981265012735,1.45435951257722,12.6727944375364,0.495801090923481,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
561,6.37687010885117,5.94155828288841,16.8306015423594,3.0833215498651,11.3669698910003,0.552758155201435,0,1066.472890625,13.4142396064097,0.125377861723551,797.588973247066,1.46520377579889,12.5781346383295,0.499532362138403,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
569.5,6.36967834337571,5.9152609515011,16.9054249372757,3.0868061829934,11.1846854141803,0.561766833353537,0,1066.54802083333,13.3142396064097,0.133190812927367,750.802535115791,1.47621098993218,12.4834881752504,0.503319682685849,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
578,6.36225568992172,5.88791623585795,16.9839372698597,3.09041096187817,11.0073627853317,0.570816591559287,0,1066.63408854167,13.2142396064097,0.141225867084946,708.085579958601,1.48738485606062,12.3887280074431,0.507169525669196,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
586.5,6.35459473594792,5.85948337351186,17.0663510117728,3.09414031444421,10.8347736333298,0.579909236668438,0,1066.72015625,13.1142396064097,0.149499018156041,668.900714087795,1.49872918821866,12.2939831309761,0.511078081061328,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
595,6.34668783093711,5.82984086941187,17.153126858862,3.09799885124551,10.6667022368691,0.589046658250379,0,1066.81661458333,13.0142396064097,0.15802935963724,632.793806350621,1.51024791773415,12.1991347233495,0.515051718803745,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
603.5,6.33851549637577,5.79898535038124,17.2443960379079,3.101997048133,10.5029254289574,0.598231925921931,0,1066.92182291667,12.9142396064097,0.166788659679376,599.561146376699,1.52194509777276,12.1042041966165,0.51909115255474,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612,6.33006882197014,5.76681429140654,17.34059654895,3.10614032705715,10.3432497091015,0.607467235529536,0,1067.03665625,12.8142396064097,0.175832351483555,568.723554887752,1.53382490809528,12.0091840625645,0.523198351731968,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
620.5,6.32133859831384,5.73326228585979,17.4420766073505,3.11043434668278,10.1874916975243,0.616754888615662,0,1067.15848958333,12.7142396064097,0.185154651358862,540.089051320576,1.54589166003969,11.9141062274394,0.527373618065344,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
629,6.31230251843325,5.6982235218549,17.5493291227452,3.11489133141505,10.0354571040274,0.626098566517516,0,1067.28119791667,12.6142396064097,0.194765474010018,513.438023388358,1.55814980174037,11.8190404094372,0.531615519493664,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
637.5,6.30294986690645,5.66161751549236,17.6627968467247,3.11951794162948,9.88698018338267,0.635500950810028,0,1067.42140625,12.5142396064097,0.204693108579384,488.536232089211,1.57060392359772,11.7238042380787,0.535934000567147,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
646,6.29325585273237,5.62336987859932,17.782931259878,3.12432795379426,9.74188212497271,0.644966262840835,0,1067.57036458333,12.4142396064097,0.214936835641036,465.252964675675,1.58325876401247,11.6284977723739,0.540326483280301,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
654.5,6.28321511661579,5.58334299343673,17.9104167731681,3.12932567505829,9.6000230964336,0.654496894857866,0,1067.72807291667,12.3142396064097,0.225523961720722,443.411862921401,1.59611921539951,11.533123384844,0.544794770464043,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
663,6.27279319532681,5.54141571952002,18.045929968355,3.13453007662289,9.46122653895447,0.664098389496328,0,1067.89453125,12.2142396064097,0.236455203409592,422.913086952788,1.60919033049753,11.4376834499869,0.549340723989592,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
671.5,6.26197561760218,5.49748709498796,18.1901291030169,3.13995040747012,9.32535460551331,0.673774411051872,0,1068.06809895833,12.1142396064097,0.247762489439787,403.612347559587,1.62247732899132,11.3421977664387,0.55396541627685,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
680,6.25073943976296,5.4513861072909,18.343958404681,3.1456003788963,9.19226388200436,0.683529692775698,0,1068.25807291667,12.0142396064097,0.259460556629886,385.4150368707,1.63598560446522,11.2465703850074,0.558675675524655,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
688.5,6.23905200429324,5.40299563511226,18.5082511172383,3.15149888516307,9.06180392780427,0.693370255772245,0,1068.464453125,11.9142396064097,0.271572637800806,368.225609213798,1.64972073170702,11.1508057863445,0.563473656305099,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
697,6.22688662804198,5.35214237742328,18.6841068395015,3.15766215693757,8.93384021239882,0.703301733386665,0,1068.68177083333,11.8142396064097,0.284127221326451,351.955013437815,1.66368847438313,11.0549650315427,0.568358677684823,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
705.5,6.21421485612401,5.29862644021539,18.8728156491694,3.16410767897772,8.80824217735509,0.713330217388083,0,1068.91002604167,11.7142396064097,0.297127148669203,336.556253603509,1.6778947931073,10.9590511090903,0.57333296876112,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
